Code,Name,Sales Price,Actual Quantity,Free Stock Quantity,Standard Cost,Manufacturer,Quantity on POP Order,Inactive Date
COL06,Colman's Horseradish Sauce 2.25ltr,16.00000,34.00000,34.00000,11.20500,UNI001,40.00000,
COL07,Colman's Tartare Sauce 2.25ltr,15.00000,14.00000,14.00000,10.49500,UNI001,0.00000,
COL08,Colman's Prawn Cocktail Sauce 2.25ltr,16.75000,0.00000,0.00000,11.20500,UNI001,0.00000,17/06/2025
COL09,Colman's Superfine Mustard Powder 454gm,11.15000,83.00000,83.00000,7.68170,UNI001,0.00000,
COL09A,Colman's Superfine Mustard Powder 2kg,42.05000,5.00000,5.00000,28.17000,UNI001,0.00000,
COL09AA,Colman's Superfine Mustard Powder 454gm - STG,11.15000,0.00000,0.00000,7.68170,UNI001,0.00000,12/12/2025
COL09B,Colmans Superfine Mustard Powder 57gm,2.60000,9.00000,9.00000,1.74830,UNI001,0.00000,
COL10A,Colman's Squeezy English Mustard 150gm,2.75000,18.00000,18.00000,1.92000,UNI001,0.00000,
COL20,Colman's RETAIL Apple Sauce 155gm,1.70000,14.00000,14.00000,1.15625,UNI001,0.00000,
COL22,Colman's RETAIL Horseradish Sauce 136gm,1.75000,8.00000,8.00000,1.15630,UNI001,0.00000,
COL23,Colman's RETAIL Mint Sauce 165gm,1.70000,14.00000,14.00000,1.15630,UNI001,0.00000,
COL24,Colman's RETAIL Tartare Sauce 144gm,1.70000,2.00000,2.00000,1.15630,UNI001,0.00000,
COLAVI001,Colavita White Truffle Extra Virgin Olive Oil 250ml,7.99000,9.00000,9.00000,4.45670,PET001,0.00000,
COLAVI002,Colavita 100% Portuguese Extra Virgin Olive Oil 750ml,10.00000,4.00000,4.00000,5.73200,PET001,0.00000,
COLAVI003,Colavita 100% Spanish Extra Virgin Olive Oil 750ml,10.00000,9.00000,9.00000,5.73170,PET001,0.00000,
COLAVI004,Colavita 100% Greek Extra Virgin Olive Oil 750ml,10.00000,5.00000,5.00000,5.73200,PET001,0.00000,
COLAVI005,Colavita 100% Italian Extra Virgin Olive Oil 750ml,10.00000,5.00000,5.00000,6.37000,PET001,0.00000,
COLAVI006,Colavita 100% Italian Extra Virgin Olive Oil 1ltr,14.25000,0.00000,0.00000,9.54833,PET001,0.00000,24/04/2025
COLAVI007,Colavita Lemon Flavoured Extra Virgin Olive Oil 250ml,9.95000,0.00000,0.00000,3.18166,PET001,0.00000,
COLAVI008,Colavita Basil Flavoured Extra Virgin Olive Oil 250ml,9.95000,5.00000,5.00000,3.18166,PET001,0.00000,
COLAVI009,Colavita Garlic Flavoured Extra Virgin Olive Oil 250ml,9.95000,9.00000,9.00000,3.18166,PET001,0.00000,
COLAVI010,Colavita Chilli Flavoured Extra Virgin Olive Oil 250ml,9.95000,12.00000,12.00000,3.18166,PET001,0.00000,
COM01A,Callebaut Premium Pure Pistachio Paste 1kg,113.20000,0.00000,0.00000,75.82000,CAL001,0.00000,
COM01B,Dawn Foods Pistachio Compound 1kg,32.60000,0.00000,0.00000,20.92000,RAN001,0.00000,03/04/2024
COM02,Irca Pure Pistachio Paste 1kg - TO ORDER ONLY,92.95000,0.00000,0.00000,64.13000,HBI001,0.00000,
COMPOT01,Opies Black Cherry Compote 1.2kg,18.10000,0.00000,0.00000,12.12000,BEN002,0.00000,
COMPOT02,Opies Raspberry Compote 1.2kg,13.30000,9.00000,9.00000,8.89000,BEN002,0.00000,
COMPOU001,Dawn Foods Orange Compound 1kg,30.65000,3.00000,3.00000,19.41000,RAN001,0.00000,
COMPOU002,Dawn Foods Lemon Compound 1kg,29.50000,3.00000,3.00000,19.31000,DAW001,0.00000,
COMPOU003,Dawn Foods Cherry Compound 1kg - TO ORDER ONLY,32.65000,0.00000,0.00000,22.51000,DAW001,0.00000,
COMPOU004,Dawn Foods Banana Compound 1kg,31.20000,5.00000,5.00000,21.51000,DAW001,0.00000,
COMPOU005,Dawn Foods Strawberry Compound 1kg,30.90000,6.00000,6.00000,21.30000,DAW001,0.00000,
COMPOU006,Dawn Foods Raspberry Compound 1kg,34.50000,4.00000,4.00000,23.79000,DAW001,0.00000,
COMPOU007,Dawn Foods Passion Fruit Compound 1kg,34.25000,5.00000,5.00000,23.61000,DAW001,0.00000,
COMPOU008,Dawn Foods Mango Compound 1kg - TO ORDER ONLY,35.95000,0.00000,0.00000,24.07000,RAN001,0.00000,
COMPOU009,Dawn Foods Hazelnut Compound 1kg - TO ORDER ONLY,32.95000,0.00000,0.00000,22.73000,DAW001,0.00000,
COMPOU010,Dawn Foods Blueberry Compound 1kg - TO ORDER ONLY,33.25000,0.00000,0.00000,22.93000,DAW001,0.00000,
COMPOU011,Dawn Foods Caramel Compound 1kg,29.55000,2.00000,2.00000,20.37000,DAW001,0.00000,
COMPOU012,Dawn Foods Cappuccino Compound 1kg - TO ORDER ONLY,30.65000,0.00000,0.00000,21.13000,DAW001,0.00000,
COMPOU013,Dawn Foods Coconut Compound 1kg - TO ORDER ONLY,29.75000,0.00000,0.00000,20.51000,DAW001,0.00000,
COMPOU014,Dawn Foods Marc De Champagne Compound 1kg - TO ORDER ONLY,32.35000,0.00000,0.00000,22.32000,DAW001,0.00000,
COMPOU015,Dawn Foods Mocha Compound 1kg - TO ORDER ONLY,36.00000,0.00000,0.00000,24.84000,DAW001,0.00000,
COMPOU016,Dawn Foods Pineapple Compound 1kg - TO ORDER ONLY,27.30000,0.00000,0.00000,18.83000,DAW001,0.00000,
COMPOU017,Dawn Foods Pistachio Compound 1kg,32.80000,3.00000,3.00000,21.97000,RAN001,0.00000,
COMPOU018,Dawn Foods Walnut Compound 1kg - TO ORDER ONLY,28.10000,0.00000,0.00000,19.39000,DAW001,0.00000,
CON01A,Caterforce Apple Sauce 2.5kg,10.10000,0.00000,0.00000,6.97000,HUN001,0.00000,01/05/2025
CON01B,Seasoners Apple Sauce 2.23kg,9.00000,0.00000,0.00000,6.21000,SPL001,0.00000,29/01/2025
CON01C,Hartley's Apple Sauce 2.5kg,12.60000,0.00000,0.00000,8.43000,HAI001,0.00000,
CON01D,Shaw's Apple Sauce 2.35kg,10.80000,0.00000,0.00000,5.20000,HUN001,0.00000,30/04/2025
CON01E,Chefs Selections Bramley Apple Sauce 2.5kg,10.80000,5.00000,5.00000,5.17000,HUN001,0.00000,
CON02,Caterforce Redcurrant Jelly 2.27kg,11.50000,0.00000,0.00000,8.05000,HUN001,0.00000,05/01/2024
CON02A,Tracklements Rich Redcurrant Jelly 1.5kg,12.80000,4.00000,4.00000,8.57500,TRA002,0.00000,
CON02B,Riverdene Redcurrant Jelly 2.72kg,11.50000,23.00000,23.00000,6.95000,MAR002,0.00000,
CON02C,Hartley's Redcurrant Jelly 3.18kg,15.20000,0.00000,0.00000,8.35550,HAI001,0.00000,
CON03,Caterforce Cranberry Sauce 2.5kg,12.25000,41.00000,41.00000,5.90000,HUN001,0.00000,
CON03A,Tracklements Cranberry & Orange Sauce with Port 1.4kg,13.95000,8.00000,8.00000,9.35000,TRA002,0.00000,
CON03B,Riverdene Cranberry Sauce 2.5kg,12.25000,5.00000,5.00000,6.75000,MAR002,0.00000,
CON03C,Et Viola Cranberry Sauce 2kg,9.90000,0.00000,0.00000,6.80000,CEN003,0.00000,21/10/2025
CON03D,Hartley's Cranberry Sauce 2.5kg,12.60000,0.00000,0.00000,8.43500,HAI001,0.00000,
CON04,Lion Original Tomato Ketchup 4.5kg,9.65000,0.00000,0.00000,6.73000,AAK001,0.00000,24/01/2024
CON05,Tabasco Sauce (Bulk) 350ml,13.20000,36.00000,36.00000,8.83500,AMA01,0.00000,
CON06,Tabasco Sauce (Table top) 57ml,2.95000,10.00000,10.00000,1.98250,ABW001,0.00000,
CON07B,Bloody Bens Bloody Mary Mixer 300ml,7.15000,0.00000,0.00000,5.00000,BLO001,0.00000,20/04/2023
CON07C,Cox's Original Bloody Mary Spicer 150ml,3.60000,0.00000,0.00000,2.50000,,0.00000,27/09/2024
CON07D,Master of Mixes Loaded Bloody Mary Mixer 1ltr - TO ORDER,14.50000,0.00000,0.00000,8.32500,AMA01,0.00000,
CON08,Tracklements Sweet Mustard Ketchup 1ltr - TO ORDER ONLY,11.60000,0.00000,0.00000,7.77500,TRA002,0.00000,
CON09,Tracklements Strong English Mustard 1.1kg - TO ORDER ONLY,14.00000,0.00000,0.00000,9.37500,TRA002,0.00000,
CON10,Tracklements Robust Wholegrain Mustard 1.1kg - TOO,9.80000,0.00000,0.00000,6.85000,TRA002,0.00000,
CON100,Franks Red Hot Buffalo Wing Sauce 3.8ltr - TO ORDER ONLY,23.30000,0.00000,0.00000,17.79000,EMP001,0.00000,
CON11,Caterers Pride Brown Sauce 4.3kg,7.85000,5.00000,5.00000,5.40000,CAT001,4.00000,
CON12,Caterers Pride Tomato Ketchup 4.3kg,6.40000,7.00000,7.00000,4.40000,CAT001,10.00000,
CON12A,Lea & Perrins Worcester Sauce 2ltr,16.30000,5.00000,5.00000,11.40000,HEI001,0.00000,
CON12B,Lea & Perrins Worcester Sauce 290ml,3.50000,0.00000,0.00000,2.42666,HEI001,0.00000,
CON12C,Centaur VEGAN Worcester Sauce 1.2ltr,6.60000,0.00000,0.00000,4.60000,CEN001,0.00000,05/04/2024
CON12D,Centaur VEGAN Worcester Sauce 1.075ltr,6.20000,0.00000,0.00000,4.27000,CEN001,0.00000,05/04/2024
CON12DA,Centaur VEGAN Worcester Sauce 1ltr,6.75000,9.00000,9.00000,4.50000,CEN001,0.00000,
CON12E,Lea & Perrins Worcester Sauce 4ltr,32.60000,15.00000,15.00000,20.40000,HEI001,0.00000,
CON15,Tracklements Organic Mint Jelly 1.5kg,12.60000,3.00000,3.00000,8.42500,TRA002,0.00000,
CON16,Tracklements Tangy Cumberland Sauce 1.5kg,11.70000,0.00000,0.00000,8.18000,TRA002,0.00000,01/12/2023
CON17,Tracklements Dill & Mustard Sauce 1.2kg,13.95000,3.00000,3.00000,9.35000,TRA002,0.00000,
CON18,Tracklements Strong Horseradish Cream 1.1kg,15.00000,0.00000,0.00000,10.02500,TRA002,0.00000,
CON19,Tracklements Quintessential Brown Sauce 1ltr,12.55000,0.00000,0.00000,8.40000,TRA002,0.00000,
CON20B,Baron Pouget's Oxford Sauce 250ml,4.45000,16.00000,16.00000,2.96500,CAR002,0.00000,
CON21,Stokes Burger Sauce 2kg - TO ORDER ONLY,22.70000,0.00000,0.00000,15.19000,HUN001,0.00000,
CON32,French's American Yellow Mustard 8 x 226gm,19.45000,2.00000,2.00000,12.12000,RHA001,0.00000,
CON32A,French's Classic Yellow Mustard 2.97kg,14.05000,0.00000,0.00000,8.38750,RHA001,0.00000,13/11/2025
CON32B,Retail French's American Mustard 226gm,2.45000,0.00000,0.00000,1.67000,RHA001,0.00000,
CON32C,French's Classic Yellow Mustard 3.35ltr,14.05000,6.00000,6.00000,9.85250,RHA001,0.00000,
CON33,French's Classic Hamburger Relish 2.45kg,13.50000,0.00000,0.00000,9.31000,RHA001,0.00000,03/06/2024
CON34,Hammonds Burger Sauce 1ltr,4.55000,0.00000,0.00000,3.13830,RHA001,0.00000,21/04/2025
CON49,Tiptree Mayonnaise (Glass) CASE 72 x 30gm,35.05000,1.00000,1.00000,24.19000,WIL001,0.00000,
CON50,Tiptree Tomato Ketchup (Glass) CASE 72 x 28gm,26.20000,0.00000,0.00000,18.06000,WIL001,0.00000,
CON50A,Tiptree English Wholegrain Mustard (Glass) CASE 72 x 20gm,26.20000,1.00000,1.00000,18.06000,WIL001,0.00000,
CON51,Tiptree Brown Sauce (Glass) Case 72 x 28gm,26.20000,0.00000,0.00000,18.06000,WIL001,0.00000,
CON54,Tiptree Tomato Ketchup 310gm,3.10000,36.00000,36.00000,2.13833,WIL001,0.00000,
CON55,Tiptree Tomato Ketchup 310gm,2.80000,0.00000,0.00000,1.94000,WIL001,0.00000,02/01/2024
CON56,Tiptree Brown Sauce 310gm,3.10000,0.00000,0.00000,2.13833,WIL001,0.00000,
CON57,Tiptree Mayonnaise 165gm,2.65000,0.00000,0.00000,1.81333,WIL001,0.00000,25/09/2025
CON70,Tiptree Onion Relish Glass Jars CASE 72 x 38gm,35.10000,0.00000,0.00000,24.19000,WIL001,0.00000,04/03/2023
CON70A,Tiptree Onion Relish Glass Jars TRAY 24 x 38gm,9.30000,0.00000,0.00000,6.49000,WIL001,0.00000,04/03/2023
CON75,House of Lords BBQ Sauce 3.78ltr,20.90000,2.00000,2.00000,14.00000,HUN001,0.00000,
CON99,Franks Red Hot Original Cayenne Pepper Sauce 3.78ltr - TOO,25.50000,0.00000,0.00000,15.42000,EMP001,0.00000,
CONFIT01,Confit Duck Legs 1 x 2 Approx 550gm,9.30000,0.00000,0.00000,6.50000,TAS002,0.00000,20/07/2023
CONFIT03,Gressingham Traditional Confit Duck Legs 1 x 285gm+,4.35000,99371.00000,99371.00000,2.36000,GRE001,0.00000,
CONFIT03A,Gressingham Traditional Confit Duck Legs 18 x 285gm+ (CASE),56.65000,979.00000,979.00000,42.48000,GRE001,0.00000,
CONFIT04,Confit Duck Leg 6 x 270gm,16.20000,9948.32400,9948.32400,11.99000,DBF001,0.00000,07/03/2024
COO01A,Cooked Roast Turkey Breast Approx 4kg,12.85000,0.00000,0.00000,9.00000,MID001,0.00000,05/10/2023
COO01C,Cooked Roast Turkey Breast Approx 4kg,14.45000,0.00000,0.00000,10.09000,MID001,0.00000,05/10/2023
COO01D,Cooked Roast Turkey Breast Approx 4kg - TO ORDER ONLY,12.45000,0.00000,0.00000,8.59000,MID001,0.00000,13/11/2025
COO01E,Cooked Roast Turkey Breast Approx 4.5-5.5kg - TO ORDER ONLY,46.75000,0.00000,0.00000,32.25000,GRE001,0.00000,10/11/2025
COO01F,Cooked Roast Turkey Breast Approx 2kg - TO ORDER ONLY,15.90000,0.00000,0.00000,10.65000,MID001,0.00000,
COO02,Pulled Ham Hock 500gm - TO ORDER ONLY,8.10000,0.00000,0.00000,5.42000,HUN001,0.00000,
COO04A,Sliced Cooked Turkey Breast (Pack) 500gm - TO ORDER ONLY,11.15000,0.00000,0.00000,7.45000,HUN001,0.00000,
COO04B,Parkers Sliced Cooked Turkey Breast 500gm,8.85000,0.00000,0.00000,6.00000,TAS002,0.00000,04/10/2024
COO06,Sliced Cooked Beef* (Pack) 500gm - TO ORDER ONLY,12.65000,0.00000,0.00000,8.47000,HUN001,0.00000,
COO06A,Parkers Sliced Cooked Beef 500gm,12.35000,0.00000,0.00000,8.50000,TAS002,0.00000,07/07/2025
COO06B,Parkers Sliced Cooked Turkey Pastrami 250gm,7.00000,0.00000,0.00000,4.70000,TAS002,21.00000,
COO06C,Sliced Cooked Beef* (Pack) 500gm - TO ORDER ONLY,12.65000,1.00000,1.00000,7.02000,MID001,0.00000,
COO07,Sliced Cooked Beef* (Pack) 500gm - TO ORDER ONLY,9.75000,0.00000,0.00000,7.86000,HUN001,0.00000,26/06/2025
COO09A,Chilled Sliced Pastrami 500gm,10.50000,2.00000,1.00000,7.03500,MID001,0.00000,
COO09B,Parkers Sliced Cooked Beef Pastrami 500gm,13.80000,0.00000,0.00000,9.50000,TAS002,0.00000,04/10/2024
COO10,Hall's Select Brisket Pastrami 500gm - TO ORDER ONLY,11.45000,0.00000,0.00000,7.65000,BOO001,0.00000,
COO12,Cooked Salt Beef* 1.5kg - 2kg - TO ORDER ONLY,17.00000,0.00000,0.00000,11.40000,MID001,0.00000,
COR04B,Belvoir Elderflower Cordial 500ml,3.99000,0.00000,0.00000,2.45666,BEL001,0.00000,23/09/2024
COR20,Caterforce Lime Juice Cordial 5ltr,6.65000,0.00000,0.00000,4.65000,HUN001,0.00000,25/02/2025
COR20A,Fresher's Lime Juice Drink 5ltr,5.75000,0.00000,0.00000,3.35000,AIM001,98.00000,
COR21,Caterforce Blackcurrant Cordial 5ltr,5.95000,0.00000,0.00000,4.16000,HUN001,0.00000,14/10/2023
COR21A,Fresher's No Added Sugar Blackcurrant Drink 5ltr,6.40000,2.00000,2.00000,3.71000,AIM001,44.00000,
COR29,Fresher's No Added Sugar Lemon Drink 5ltr,5.75000,0.00000,0.00000,3.52500,AIM001,0.00000,25/06/2025
COR34,Caterforce Orange Cordial 5ltr,4.90000,0.00000,0.00000,3.01000,HUN001,0.00000,26/04/2023
COR34A,Fresher's No Added Sugar Orange Drink 5ltr,4.90000,11.00000,9.00000,3.27500,AIM001,54.00000,
COR40,Robinsons Double Strength Orange Squash 1.75ltr - TOO,4.20000,0.00000,0.00000,2.92000,OCA001,0.00000,
COR41,Robinsons Double Strength Apple & Blackcurrant Squash1.75ltr,4.20000,6.00000,6.00000,2.92000,OCA001,0.00000,
COR42,Robinsons Double Strength Summer Fruits Squash 1.75ltr - TOO,4.20000,0.00000,0.00000,2.92000,OCA001,0.00000,
COR50,Bottlegreen Elderflower Cordial 500ml,3.75000,161.00000,161.00000,2.18166,SHS001,0.00000,
COR51,Bottlegreen Ginger & Lemongrass Cordial 500ml,3.75000,13.00000,13.00000,2.18166,SHS001,0.00000,
COR52,Bottlegreen Plump Summer Raspberry Cordial 500ml,3.75000,53.00000,53.00000,2.18166,SHS001,0.00000,
CORE0I002,CORE Extra Virgin Olive Oil 5ltr,27.95000,0.00000,0.00000,18.36330,KTC001,0.00000,25/08/2025
CORECH002,CORE Food Safe Kitchen Cleaner & Sanitiser 5ltr,7.05000,0.00000,0.00000,2.72000,ANG001,0.00000,23/06/2023
CORECH003,CORE 10% Washing Up Liquid 5ltr,4.35000,0.00000,0.00000,2.17500,ANG001,60.00000,
CORECH004,CORE Thin 5% Bleach 5ltr,2.50000,6.00000,6.00000,1.51000,ANG001,28.00000,
CORECH005,CORE Thick Bleach 5ltr,3.95000,2.00000,2.00000,2.62500,ANG001,80.00000,
CORECH006,CORE Heavy Duty Degreaser 5ltr,7.20000,8.00000,8.00000,3.16500,ANG001,8.00000,
CORECH007,CORE Lemon Gel Floor Cleaner 5ltr,8.15000,23.00000,23.00000,3.60000,ANG001,50.00000,
CORECH008,CORE Machine Dishwasher Detergent 5ltr,4.75000,0.00000,0.00000,3.16000,ANG001,100.00000,
CORECH009,CORE Machine Glass Wash Liquid 5ltr,5.10000,12.00000,12.00000,3.40000,ANG001,0.00000,
CORECH010,CORE Machine Rinse Aid 5ltr,4.30000,6.00000,5.00000,3.02500,ANG001,24.00000,
CORECH011,CORE Glass Wash Rinse Aid 5ltr,5.65000,2.00000,2.00000,3.02500,ANG001,8.00000,
CORECH012,CORE Bactericidal Soap 5ltr,8.20000,31.00000,31.00000,3.55500,ANG001,0.00000,
CORECH013,CORE Purple Beer Line Cleaner 5ltr,8.55000,20.00000,20.00000,3.15000,ANG001,0.00000,
CORECH014,CORE Pine Disinfectant 5ltr,3.75000,20.00000,20.00000,1.36500,ANG001,0.00000,
CORECH015,CORE Oven Cleaner 5ltr,9.00000,10.00000,10.00000,3.16500,ANG001,0.00000,
CORECH016,Vega Heavy Duty Descaler 5ltr,10.70000,8.00000,8.00000,3.60000,ANG001,8.00000,
CORECH017,CORE Deep Fat Fryer Cleaner 5ltr,22.80000,8.00000,8.00000,3.98000,ANG001,0.00000,
CORECO001,CORE Espresso Coffee Beans 80/20 1kg,16.40000,0.00000,0.00000,11.00000,LIN001,0.00000,
COREOI001,CORE Rapeseed Oil (Bottle in Box) 20ltr,42.15000,39.00000,39.00000,28.23000,KTC001,0.00000,
COREOI002,CORE Rapeseed Oil (Metal Drum) 20ltr,39.00000,0.00000,0.00000,25.90000,KTC001,0.00000,25/08/2025
COREOI003,CORE Pomace Oil Blend (Plastic) 5ltr,20.40000,0.00000,0.00000,12.03333,KTC001,0.00000,11/04/2025
COREOI004,KTC Vegetable Oil (Bottle in Box) 20ltr,40.45000,26.00000,26.00000,27.10000,KTC001,0.00000,
CORESA001,CORE Vinegar Sachets 1 x 200,6.15000,0.00000,0.00000,3.08000,POR002,0.00000,01/08/2025
CORESA002,CORE Tomato Ketchup Sachets 1 x 200,8.00000,0.00000,0.00000,4.16000,POR002,0.00000,01/08/2025
CORESA003,CORE Brown Sauce Sachets 1 x 200,6.80000,0.00000,0.00000,3.56000,POR002,0.00000,01/08/2025
CORESA004,CORE English Mustard Sachets 1 x 200,15.15000,0.00000,0.00000,7.99000,POR002,0.00000,01/08/2025
CORESA005,CORE Salad Cream Sachets 1 x 200,9.30000,0.00000,0.00000,5.04000,POR002,0.00000,01/08/2025
CORESA006,CORE Tartare Sauce Sachets 1 x 200,12.30000,0.00000,0.00000,5.82000,POR002,0.00000,01/08/2025
CORESA007,CORE Mayonnaise Sachets 1 x 200,10.15000,0.00000,0.00000,5.22000,POR002,0.00000,04/07/2025
CORESA008,CORE Black Pepper Sachets 1 x 2000,13.20000,0.00000,0.00000,6.77000,POR002,0.00000,01/08/2025
CORESA009,CORE Salt Sachets 1 x 2000,5.95000,0.00000,0.00000,3.64000,POR002,0.00000,01/08/2025
COREWI001,CORE Tempranillo Red Cooking Wine 3ltr,6.45000,163.00000,163.00000,3.24000,DEL004,0.00000,
COREWI001A,Red Cooking Wine 5ltr,8.80000,0.00000,0.00000,6.95000,MID001,0.00000,20/11/2024
COREWI001B,Chefs Selections Red Cooking Wine 3ltr,5.60000,0.00000,0.00000,3.86000,HUN001,0.00000,
COREWI002,CORE Pardina White Cooking Wine 3ltr,6.45000,78.00000,78.00000,3.24000,DEL004,0.00000,
COREWI002A,Chef's Kitchen White Cooking Wine 3ltr,6.45000,0.00000,0.00000,2.80000,,0.00000,23/06/2023
COREWR001,CORE Small Cling Film 30cm x 300m,4.40000,0.00000,0.00000,2.92500,WRA002,0.00000,09/10/2025
COREWR002,CORE Large Cling Film 45cm x 300m,6.35000,0.00000,0.00000,4.21660,WRA002,0.00000,09/10/2025
COREWR003,CORE Small Aluminium Foil 30cm x 90m,5.90000,0.00000,0.00000,4.12000,WRA002,0.00000,17/04/2024
COREWR003A,CORE Small Aluminium Foil 30cm x 75m,5.90000,0.00000,0.00000,3.21500,WRA002,0.00000,09/10/2025
COREWR004,CORE Large Aluminium Foil 45cm x 90m,8.75000,0.00000,0.00000,6.13000,WRA002,0.00000,09/10/2025
COREWR004A,CORE Large Aluminium Foil 45cm x 75m,8.75000,0.00000,0.00000,4.78170,WRA002,0.00000,09/10/2025
COREWR005,Prowrap Small Baking Parchment 30cm x 50m,4.65000,0.00000,0.00000,3.09833,WRA002,0.00000,09/10/2025
COREWR006,CORE Large Baking Parchment 45cm x 50m,5.55000,0.00000,0.00000,3.10000,WRA002,0.00000,09/10/2025
COREWR006A,Caterwrap Large Baking Parchment (Brown) 45cm x 50m,5.55000,0.00000,0.00000,3.70500,COF001,0.00000,28/07/2025
CORNIS001,Proper Cornish Traditional Mixed Steak Pasty 20 x 283gm,35.95000,70.00000,66.00000,20.55000,PRO002,0.00000,
CORNIS002,Proper Cornish Cheese & Onion Pasty 20 x 283gm,32.40000,24.00000,23.00000,18.19000,PRO002,0.00000,
CORNIS003,Proper Cornish Spicy Chicken & Chorizo Pasty 20 x 283gm,41.30000,28.00000,27.00000,27.46000,PRO002,0.00000,
CORNIS004,Proper Cornish Lamb & Mint Pasty 20 x 283gm,43.05000,22.00000,21.00000,25.82000,PRO002,0.00000,
CORNIS006,Proper Cornish Vegan Sausage Roll 50 x 129gm / 6inch,44.65000,5.00000,5.00000,31.41000,PRO002,0.00000,
CORNIS007,Proper Cornish Steak Slice 27 x 175gm,29.80000,0.00000,0.00000,20.56000,PRO002,0.00000,08/01/2025
CORNIS008,Proper Cornish Chicken & Mushroom Slice 27 x 175gm,29.80000,0.00000,0.00000,20.09000,PRO002,0.00000,08/01/2025
CORNIS009,Proper Cornish Vegan Vegetable Pasty 20 x 283gm,29.00000,3.00000,3.00000,19.42000,PRO002,0.00000,
CORTE001,Corte Buona Italian Sliced Prosciutto 500gm,10.45000,0.00000,0.00000,6.65000,MIN001,0.00000,
CORTE002,Corte Buona Italian Sliced Napoli Salami 500gm,8.55000,1.00000,1.00000,4.93000,MIN001,0.00000,
CORTE003,Corte Buona Italian Sliced Milano Salami 500gm,8.55000,0.00000,0.00000,4.60000,MIN001,0.00000,
CORTE004,Corte Buona Italian Sliced Mortadella 500gm,6.95000,0.00000,0.00000,3.84000,MIN001,0.00000,
CORTE005,Corte Buona Italian Sliced Coppa 500gm,12.35000,0.00000,0.00000,6.10000,MIN001,0.00000,
CORTE006,Corte Buona Italian Sliced Pancetta 500gm,9.05000,0.00000,0.00000,6.05000,MIN001,0.00000,13/12/2025
CORTE007,Corte Buona Italian Sliced Bresaola 500gm,18.55000,10.00000,10.00000,12.17000,MIN001,0.00000,
CORTE008,Corte Buona Italian Sliced Pepperoni 1kg - (IBIS) FREEZER,15.70000,6.00000,6.00000,7.85000,MIN001,0.00000,
CORTE009,Corte Buona Italian Sliced Fennel Salami Finocchiona 500gm,9.95000,11.00000,11.00000,4.92000,MIN001,0.00000,
CORTE010,Corte Buona Italian Whole Milano Salami 1.4kg,14.65000,0.00000,0.00000,9.52000,MIN001,0.00000,
CORTE011,Corte Buona Italian Nduja Piccante 400gm,18.75000,12.71200,12.71200,9.84000,MIN001,0.00000,
CORTE012,Corte Buona Sliced Spianta Romana Salami 300gm,8.55000,0.00000,0.00000,0.00000,MIN001,0.00000,07/07/2025
COULIS010,Lion Raspberry Coulis 490gm,7.50000,0.00000,0.00000,5.26000,AAK001,0.00000,04/05/2023
COULIS011,Lion Mango Coulis 480gm,6.20000,0.00000,0.00000,4.04000,AAK001,0.00000,04/05/2023
COULIS012,Lion Blueberry Coulis 500gm,6.20000,0.00000,0.00000,4.09000,AAK001,0.00000,27/02/2023
COULIS013,Lion Passion Fruit Coulis 500gm,6.35000,0.00000,0.00000,4.43000,AAK001,0.00000,15/05/2023
COULIS014,Lion Strawberry Coulis 500gm,6.20000,0.00000,0.00000,4.00000,AAK001,0.00000,26/04/2023
COULIS020,Frozen Boiron Raspberry Coulis 500gm,8.05000,14.00000,14.00000,5.39000,RAN001,0.00000,
COULIS021,Frozen Boiron Mango & Passionfruit Coulis 500gm,7.30000,10.00000,10.00000,4.87000,RAN001,0.00000,
COULIS030,Frozen La Campagnie Des Desserts Exotic Fruit Coulis 500gm,7.80000,0.00000,0.00000,4.46333,DES001,0.00000,16/10/2024
COULIS031,Frozen La Campagnie Des Desserts Raspberry Coulis 500gm,8.90000,0.00000,0.00000,5.67000,DES001,0.00000,21/03/2024
CRA10,Frozen Cooked Lobster Meat 320gm,21.90000,0.00000,0.00000,17.50000,RUS001,0.00000,23/06/2023
CRE01,Freshways Fresh Double Cream 2ltr,11.30000,0.00000,0.00000,7.05000,FRE001,0.00000,
CRE01A,Cotteswold Fresh Double Cream 2ltr - MILLSTREAM ONLY,12.70000,0.00000,0.00000,8.49000,LON001,0.00000,19/07/2025
CRE01B,Trewithen Double Cream 2ltr,14.80000,0.00000,0.00000,9.91000,HUN001,0.00000,19/02/2025
CRE01C,Muller Double Cream 2ltr - TOO ORDER ONLY,12.70000,0.00000,0.00000,8.49000,BOO001,0.00000,
CRE01D,Payne's Fresh Double Cream 2ltr,11.30000,119.00000,112.00000,5.45000,PAY002,140.00000,
CRE02,Freshways Fresh Whipping Cream 2ltr,10.55000,1.00000,0.00000,6.45000,FRE001,0.00000,
CRE02A,Yew Tree Double Cream 2ltr,9.95000,0.00000,0.00000,5.62000,,0.00000,20/06/2023
CRE02B,Payne's Fresh Whipping Cream 2ltr,10.55000,31.00000,28.00000,4.95000,PAY002,10.00000,
