(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B07QDB3FLX,B07QDB3FLX,"We Can Source It Ltd - Wrapmaster 4500 Cling Film – 45cm x 300m, 3 Rolls – Premium Kitchen Wrap for Professional Catering, Food Preservation, and Freezing – Compatible with Wrapmaster Dispensers",WRA02 - 001,246,31,0.14%,0.67%,320,41,0.14%,0.64%,27.30%,5.56%,24,4,9.76%,12.90%,£884.37,£165.37,20,4
B07XSDQYKS,B07XSDQYKS,Lazy Lime Finest Lime Juice 1 Litre,JUI02C - 002,209,12,0.12%,0.26%,245,15,0.11%,0.23%,40.09%,50.00%,21,0,10.05%,0.00%,£165.06,£0.00,20,0
B08TM1BDC6,B08TM1BDC6,"Lefktro Extra Virgin Olive Oil 5L, Pure Spanish Olive Oil, Perfect For Everyday Cooking, Marinades And Salad Dressings, Great Store Cupboard Staple, 1 x 5 Litre Bottle",OIL02G - 002 Prime,180,5,0.10%,0.11%,232,7,0.10%,0.11%,96.63%,100.00%,20,0,11.11%,0.00%,£718.50,£0.00,20,0
B093C4T4C7,B093C4T4C7,"Luxury Seed Mix - Pumpkin, Sunflower, Linseed & Poppy Seed 1Kg Mix Parkers Foodservice",SEE09 - 001,14,0,0.01%,0.00%,17,0,0.01%,0.00%,93.33%,0.00%,21,3,150.00%,0.00%,£214.20,£30.60,20,2
B0CGMYDC3V,B0CGMYDC3V,Golden Swan Vietnamese Prawn Crackers 1 Pack of 2kg - Light and Crispy Authentic Prawn,ACC02A - 002,116,2,0.06%,0.04%,177,2,0.08%,0.03%,100.00%,100.00%,21,0,18.10%,0.00%,£202.86,£0.00,20,0
B0DVJ6YSM2,B0DVJ17T8C,Callebaut - Dark - 70.5% Callets - 2.5kg - (Sold by Parkers Foodservice) 70-30-38 (1 Pack),CAL01 - 010,177,3,0.10%,0.06%,230,3,0.10%,0.05%,91.39%,100.00%,21,3,11.86%,100.00%,"£1,175.79",£167.97,20,2
B0CLS4K9FT,B0CLS4K9FT,Freee Bread Flour Selection Pack - 1 x White Bread Flour 1kg & 1 x Brown Bread Flour 1kg - Total 2 Packets - Free from Gluten,Doves Bundle - 001 Prime,92,0,0.05%,0.00%,117,0,0.05%,0.00%,56.73%,0.00%,19,0,20.65%,0.00%,£211.28,£0.00,19,0
B0FBHHL3ZP,B0FBHHL3ZP,Elm Spring Still Water Glass Bottles – 24 x 330ml | Natural Mineral Water | Premium Glass Bottled Spring Water for Dining & Events,WATER009 - 001,128,3,0.07%,0.06%,176,8,0.08%,0.12%,99.36%,100.00%,23,3,17.97%,100.00%,£410.55,£53.55,19,2
B015Y1X1D2,B015Y1X1D2,Goldenfry Original Gravy Granules 2kg,GRA05 - 004,79,0,0.04%,0.00%,90,0,0.04%,0.00%,76.74%,0.00%,19,2,24.05%,0.00%,£322.62,£33.96,18,2
B01G3T5R18,B01G3T5R18,KTC Crispy Fried Onions - 4 x 400g,ORI300C - 010,42,2,0.02%,0.04%,47,2,0.02%,0.03%,76.60%,50.00%,18,1,42.86%,50.00%,£247.32,£13.74,18,1
B01H5GE1PG,B01H5GE1PG,"Taylors of Harrogate Lemon and Ginger Tea, 20 Teabags, Pack of 6, Total 120 Teabags",TAYLOR001 - 001,47,2,0.03%,0.04%,59,3,0.03%,0.05%,94.44%,100.00%,19,3,40.43%,150.00%,£392.35,£61.95,18,3
B0B998R6L4,B0B998R6L4,Parkers Kerrymaid UHT Double Cream 1 Litre,UHT03B - 001 Prime,383,9,0.21%,0.19%,469,11,0.20%,0.17%,81.52%,71.43%,25,1,6.53%,11.11%,£203.25,£8.13,18,1
B0CM9YYM7J,B0CM9YYM7J,Bulky Soft White 2ply Napkins 2000 x 33cm x 33cm / 4 fold (32980),NAPKIN101 - 001 Prime,40,10,0.02%,0.22%,43,10,0.02%,0.16%,80.95%,20.00%,22,0,55.00%,0.00%,£702.33,£0.00,18,0
B0D9HPY6SZ,B0D9HPY6SZ,Ready Brek Original 750gm,CER27 - 002 Prime,58,0,0.03%,0.00%,67,0,0.03%,0.00%,96.92%,0.00%,24,0,41.38%,0.00%,£215.28,£0.00,18,0
B0DK26LVMM,B0DK26LVMM,Vignola - PAELLA Rice - 1kg,RIC14C - 002 Prime,48,1,0.03%,0.02%,71,1,0.03%,0.02%,96.49%,0.00%,27,0,56.25%,0.00%,£203.31,£0.00,18,0
B01BTOSIQI,B01BTOSIQI,Nielsen-Massey Peppermint Extract 60 ml,ESS18 - 003,85,3,0.05%,0.06%,112,4,0.05%,0.06%,90.20%,25.00%,19,0,22.35%,0.00%,£157.51,£0.00,17,0
B07T81KJ2K,B078VB2BF7,"Burts Lightly Sea Salted Hand Cooked Burts Crisps Sharing Bags - 10 x 150 g Multipack Box - Vegan and Vegetarian Friendly, Gluten Free, Hydrogenated Fat Free, Non-GMO – Salted Share Bags",CRI10 uk shipping,119,4,0.07%,0.09%,155,4,0.07%,0.06%,91.54%,100.00%,21,4,17.65%,100.00%,£381.15,£73.52,17,3
B085S732DW,B085S732DW,Triple Lion Professional Chef's Fusilli Twists 100% Durum Wheat Semolina Pasta 3kg,PAS03 - 001,565,7,0.32%,0.15%,674,7,0.29%,0.11%,21.41%,0.00%,21,0,3.72%,0.00%,£206.85,£0.00,17,0
B0CD7WJGVM,B0CD7WHNNJ,"Crusha Milk Shake Syrup 1ltr (Chocolate, 1)",CRUSHA002 - 003 Prime,99,3,0.06%,0.06%,133,4,0.06%,0.06%,97.37%,100.00%,20,4,20.20%,133.33%,£197.00,£39.40,17,2
B0D1CND51R,B0D1CND51R,Parkers Jacob's - Mini Cheddars RED LEICESTER Flavour Crisps - 30 x 45g,BAR29 - 001 Prime,77,0,0.04%,0.00%,91,0,0.04%,0.00%,96.59%,0.00%,18,0,23.38%,0.00%,£365.22,£0.00,17,0
B0D92Q4179,B0D92Q4179,"Jersey Ice Cream Mix 1ltr (6, Luxury)",UHT31B - 003 Prime,96,5,0.05%,0.11%,131,7,0.06%,0.11%,90.91%,100.00%,22,6,22.92%,120.00%,£674.96,£184.08,17,2
B093CPH8Q9,B00CBJX6I6,"Folkington's Fruit Juice, Cloudy Pear, 12 Glass Bottles, Pure Fruit Juice, Multipack 12 x 250 ml",FOL02 - 001,116,2,0.06%,0.04%,152,2,0.07%,0.03%,57.89%,0.00%,17,0,14.66%,0.00%,£431.97,£0.00,16,0
B0BCL8RBPP,B00G6DMN82,Firefly Kiwi Lime and Mint 330 ml (Pack of 12),FIREF003 - 001 Prime,43,0,0.02%,0.00%,52,0,0.02%,0.00%,82.98%,0.00%,22,0,51.16%,0.00%,£504.68,£0.00,16,0
B0CBLYF4Y3,B01AAABOF4,Callebaut Select White Chocolate Baking Callets 1 kg,CAL04A - 007,398,4,0.22%,0.09%,507,4,0.22%,0.06%,12.92%,0.00%,16,0,4.02%,0.00%,£405.24,£0.00,16,0
B076JJRGLT,B076JJRGLT,Folkingtons Orange Juice - 12x250ml,FOL05 - 002 Prime,38,0,0.02%,0.00%,48,0,0.02%,0.00%,93.33%,0.00%,20,0,52.63%,0.00%,£505.00,£0.00,16,0
B087BJQVYX,B087BJQVYX,"Cambrook - Dry Roasted Peanuts, 1kg Bag",CAMBR010 - 002,120,5,0.07%,0.11%,157,8,0.07%,0.12%,18.49%,0.00%,18,0,15.00%,0.00%,£210.60,£0.00,16,0
B0CPJZ889Z,B0CPKCVG66,Profiterole Shells 75 x 4cm (1),TAR10B - 010 Prime,105,4,0.06%,0.09%,143,6,0.06%,0.09%,100.00%,100.00%,18,1,17.14%,25.00%,£362.70,£20.15,16,1
B0CV7Z6WJX,B0CV7Z6WJX,Rude Health Gluten Free Oat Barista Drink 1ltr (Pack of 6),ALP09A - 002 Prime,77,3,0.04%,0.06%,100,3,0.04%,0.05%,38.71%,0.00%,22,9,28.57%,300.00%,£313.82,£128.26,16,3
B00ABGOI88,B00ABGOI88,"Le Guerandais Coarse Sea Salt In Bag, 1kg ( pack of 3)",SAL21 - 003 Prime,65,2,0.04%,0.04%,104,2,0.05%,0.03%,45.56%,0.00%,16,0,24.62%,0.00%,£210.56,£0.00,15,0
B00CJV396A,B00CJV396A,Freshers Lime Juice Cordial 1 x 5litre,COR20A - 002,20,0,0.01%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,16,1,80.00%,0.00%,£177.28,£11.08,15,1
B00FXMJ15U,B00FXMJ15U,Valrhona Cacao Powder 250 g,VALRHO002 Prime,70,0,0.04%,0.00%,116,0,0.05%,0.00%,82.18%,0.00%,16,1,22.86%,0.00%,£262.24,£16.39,15,1
B00XP83RPE,B00XP83RPE,Bottlegreen Elderflower Cordial (6 x 500ml Bottles,COR50 - 001 Prime,121,8,0.07%,0.17%,142,12,0.06%,0.19%,52.67%,16.67%,15,1,12.40%,12.50%,£454.95,£30.33,15,1
B0CFZXB8W8,B01DDG8LRQ,"Callebaut Milk Chocolate Callets, 823-1 kg - 33.6% Cocoa, Finest Belgian Chocolate Buttons",CLA03B - 009,"1,363",20,0.76%,0.43%,"1,889",24,0.82%,0.37%,7.22%,0.00%,15,0,1.10%,0.00%,£378.45,£0.00,15,0
B07XSDQYKS,B07XSDQYKS,Lazy Lime Finest Lime Juice 1 Litre,JUI02C - 002 Prime,209,12,0.12%,0.26%,245,15,0.11%,0.23%,40.09%,50.00%,20,4,9.57%,33.33%,£173.80,£34.76,15,3
B08TR1N9FX,B08TR1N9FX,Spanish Red Wine Vinegar 5L,VIN12,26,0,0.01%,0.00%,34,0,0.01%,0.00%,100.00%,0.00%,16,0,61.54%,0.00%,£155.04,£0.00,15,0
B09SHFV2XK,B09SHFV2XK,Centaur Champagne Vinegar 750ml,VIIN23-001,37,1,0.02%,0.02%,44,1,0.02%,0.02%,100.00%,0.00%,17,0,45.95%,0.00%,£159.63,£0.00,15,0
B0CCPJL4SC,B0CCPFNNJ1,Busch Meringue Drops 100gm,SWE03E - 001 Prime,188,1,0.10%,0.02%,246,1,0.11%,0.02%,99.56%,100.00%,21,3,11.17%,300.00%,£146.79,£20.97,15,1
B0CTTNW46W,B0CTTNW46W,Brown Bag Aberdeen Angus Beef & Onion Crisps 20 x 40gm,CRI39 - 001 Prime,197,1,0.11%,0.02%,246,1,0.11%,0.02%,89.14%,0.00%,15,0,7.61%,0.00%,£281.75,£0.00,15,0
B0DHKYQ62W,B0DHKYQ62W,"BROWN BAG CRISPS ABERDEEN ANGUS BEEF & ONION (20x40g) - Multipack Crisps Bulk, Beef and Onion Crisps | Crisps Multipack Box, Beef Crisps Box | Crisps Share Bag, Sharing Bag | Grab Bag Crisps Pantry",CRI39 - 002 Prime,157,1,0.09%,0.02%,197,1,0.09%,0.02%,88.07%,0.00%,17,2,10.83%,200.00%,£298.01,£35.06,15,1
B0DVCBHP39,B0DVCBHP39,Callebaut Ruby RB2 & Gold Callets Bundle – 2 x 400g | Fruity & Caramel Couverture Chocolate | 32.8% & 30.4%,Bundle - 215 Prime,95,1,0.05%,0.02%,124,1,0.05%,0.02%,96.40%,0.00%,16,1,16.84%,100.00%,£424.64,£26.54,15,1
B0F1DL7WFZ,B0F1DL7WFZ,Crusha STRAWBERRY No Added Sugar Milk Shake Syrup 500ml,CRUSHA006 - 004 Prime,72,0,0.04%,0.00%,85,0,0.04%,0.00%,100.00%,0.00%,17,0,23.61%,0.00%,£116.79,£0.00,15,0
B0F9FPC3DT,B0F9FPC3DT,Callebaut Ruby Chocolate Callets RB2 400g | Intense Fruity Pink Chocolate | 32.8% Cocoa,CAL28AB - 001,109,2,0.06%,0.04%,146,3,0.06%,0.05%,97.84%,0.00%,15,0,13.76%,0.00%,£237.90,£0.00,15,0
B003QNVCEG,B003QNVCEG,Callebaut Mycryo Cocoa Butter Powder 600 g,BAK24 - 001,87,2,0.05%,0.04%,117,2,0.05%,0.03%,84.40%,0.00%,14,0,16.09%,0.00%,£506.94,£0.00,14,0
B003U4LPG6,B003U4LPG6,j leblanc Champagne Vinegar 50cl,VIN24,29,3,0.02%,0.06%,45,7,0.02%,0.11%,100.00%,100.00%,15,0,51.72%,0.00%,£195.90,£0.00,14,0
B0CV151M43,B07FN52R4T,"Brown Bag Crisps - Smoked Bacon 40g Bags, Pack of 20",CRI35,48,0,0.03%,0.00%,67,0,0.03%,0.00%,77.19%,0.00%,16,0,33.33%,0.00%,£303.14,£0.00,14,0
B0CWLM5T7R,B0CWLM5T7R,Elsinore Lumpfish Caviar 100gm (Pack of 6),ELSIN001 - 005 Prime,21,2,0.01%,0.04%,24,2,0.01%,0.03%,95.24%,100.00%,14,2,66.67%,100.00%,£489.86,£69.98,14,2
B0DFD3HJ7Z,B0DFD3HJ7Z,HAZLEMERE Goose Fat - 1kg,FAT00C - 001 Prime,64,2,0.04%,0.04%,80,6,0.03%,0.09%,93.59%,100.00%,15,0,23.44%,0.00%,£264.60,£0.00,14,0
B005TG9OJI,B005TG9OJI,Pom-Bear Original (Box of 36 x 19g Bags),CRI50 - 002,87,4,0.05%,0.09%,121,6,0.05%,0.09%,36.52%,0.00%,18,0,20.69%,0.00%,£409.68,£0.00,13,0
B077P8VZGM,B077P8VZGM,Tate And Lyle Golden Caster Sug Fair Trade 1Kg,TATECA003 - 004,19,0,0.01%,0.00%,20,0,0.01%,0.00%,90.00%,0.00%,14,0,73.68%,0.00%,£97.30,£0.00,13,0
B0CV151M43,B07ZB5K9ZD,Brown Bag Crisps - Rosemary and Sea Salt 40g (Pack of 20),KY-B3GZ-JQ9Y,103,1,0.06%,0.02%,129,1,0.06%,0.02%,57.02%,0.00%,13,0,12.62%,0.00%,£247.32,£0.00,13,0
B088FRQ5ZW,B088FRQ5ZW,Triple Lion Tapioca Pearl - 1x3kg,CER20,46,1,0.03%,0.02%,61,1,0.03%,0.02%,100.00%,0.00%,15,1,32.61%,100.00%,£202.80,£13.52,13,1
B08BPBPYTF,B08BPBPYTF,Pom Bears Original Ready Salted Crisps - 36x19g,CRI50 - 001,49,3,0.03%,0.06%,58,4,0.03%,0.06%,82.46%,0.00%,13,0,26.53%,0.00%,£344.37,£0.00,13,0
B08DRLXNKG,B08DRLXNKG,Heinz Tartare Sauce Sachets - 200x,HEI10D - 001,43,2,0.02%,0.04%,53,2,0.02%,0.03%,96.00%,100.00%,15,0,34.88%,0.00%,£336.75,£0.00,13,0
B08WHKR88F,B08WHKR88F,Tonka Beans 250g Centaur,KZ-ITK0-EINK,36,1,0.02%,0.02%,53,1,0.02%,0.02%,82.22%,100.00%,13,3,36.11%,300.00%,£350.87,£80.97,13,3
B093T7TS2H,B093T7TS2H,Cider Vinegar 5L Lefktro Brand,VIN14 - 001,29,0,0.02%,0.00%,37,0,0.02%,0.00%,97.14%,0.00%,22,0,75.86%,0.00%,£235.62,£0.00,13,0
B0BDMG238X,B0BDMG238X,Lion French Mustard 2.27 Litres,LIO02 - 001,83,0,0.05%,0.00%,97,0,0.04%,0.00%,95.79%,0.00%,13,0,15.66%,0.00%,£168.48,£0.00,13,0
B0C5418F7F,B0C5418F7F,Seasoners Traditional Pickled Onions 2.25kg,PIC05A - 001,141,0,0.08%,0.00%,175,0,0.08%,0.00%,98.72%,0.00%,14,0,9.93%,0.00%,£195.86,£0.00,13,0
B0CD7W81FQ,B0CD7W81FQ,"Crusha Milk Shake Syrup 1ltr (Strawberry, 1)",CRUSHA003 - 003 Prime,108,2,0.06%,0.04%,153,6,0.07%,0.09%,97.76%,100.00%,14,1,12.96%,50.00%,£141.55,£10.12,13,1
B0CFB8YHPN,B0CFB5M7BH,"Mars, Kinder, Cadbury and Nestle Chocolate Bulk Buy (Mars 24 x 51g Box, (1 Pack))",CHO31B - 008,137,7,0.08%,0.15%,158,10,0.07%,0.16%,78.01%,0.00%,13,0,9.49%,0.00%,£239.62,£0.00,13,0
B0CW3NMR7N,B0CW3NMR7N,Seasoners Traditional Pickled Onions 2.25kg (Pack of 2),PIC05A - 002 Prime,23,0,0.01%,0.00%,30,0,0.01%,0.00%,100.00%,0.00%,13,0,56.52%,0.00%,£285.87,£0.00,13,0
B0CYHN4Y2V,B0CYHJYDSD,Parkers Kerrymaid - WHIPPING CREAM - (GREEN) - 1ltr (2),UHT03 - 004 Prime,108,3,0.06%,0.06%,151,3,0.07%,0.05%,95.20%,100.00%,13,0,12.04%,0.00%,£160.42,£0.00,13,0
B0D45NPK7W,B0D45NPK7W,Fresher's Bundle - ORANGE & BLACKCURRANT Drink - 2 X 5ltr (No Added Sugar),Bundle - 124 Prime,55,5,0.03%,0.11%,67,7,0.03%,0.11%,96.72%,100.00%,16,5,29.09%,100.00%,£315.20,£98.50,13,4
B0DXL8V4R1,B0DTV3Q76H,Jersey Dairy Jersey Dairy Luxury Dairy Ice Cream Mix x 1 Litre,UHT31B - 005,648,12,0.36%,0.26%,841,18,0.37%,0.28%,60.56%,28.57%,14,0,2.16%,0.00%,£114.10,£0.00,13,0
B07T925GN6,B004Y18G8E,French coarse sea salt from Guerande Le Guerandais-gros sel de Guerande - 1000 gr,SAL21 - 001 Prime,98,3,0.05%,0.06%,133,6,0.06%,0.09%,96.06%,100.00%,18,0,18.37%,0.00%,£130.86,£0.00,12,0
B008X6CR0O,B008X6CR0O,"Monin Vanilla Frappe Mix 1.36kg Tub - Flavoured Coffee Powder for Coffee Shops - Coffee Roast Level, total_eaches",MONINF001 a,580,17,0.32%,0.37%,762,22,0.33%,0.34%,18.34%,44.44%,13,3,2.24%,17.65%,£376.61,£86.91,12,2
B085W1RFJP,B085W1RFJP,Premium Quality Nocellara Olives 1.5kg tub - Green Olive with Stone - Nocellara Del Belice Olives - 100% Sicilian - Packed with Olive Oil and Rapeseed Oil - Freshly Packed in Britain - Vegan!,OLI07 - 002,93,3,0.05%,0.06%,115,3,0.05%,0.05%,56.48%,50.00%,15,2,16.13%,66.67%,£224.70,£29.96,12,1
B0B9K7DLWQ,B088CG2ZC1,"The Bay Tree Marinated Mini Figs, 330 g",MED07E - 001 Prime,90,1,0.05%,0.02%,120,1,0.05%,0.02%,95.33%,100.00%,13,0,14.44%,0.00%,£138.97,£0.00,12,0
B08W2GKPBD,B08W2GKPBD,Raspberry Vinegar 750ml,VIN13A,51,0,0.03%,0.00%,67,0,0.03%,0.00%,93.55%,0.00%,13,0,25.49%,0.00%,£126.10,£0.00,12,0
B09HZCTLR4,B09HZCTLR4,Merchant Gourmet Whole Chestnuts - 1x500g,NUT15E - 002,66,2,0.04%,0.04%,80,3,0.03%,0.05%,97.30%,100.00%,12,0,18.18%,0.00%,£108.68,£0.00,12,0
B0C3MHTFHM,B0C3MHTFHM,Callebaut Milk Couverture Power 41 Chocolate 2.5kg,CAL09 - 002 prime,333,7,0.19%,0.15%,417,7,0.18%,0.11%,28.94%,0.00%,12,0,3.60%,0.00%,£668.64,£0.00,12,0
B0C5418F7F,B0C5418F7F,Seasoners Traditional Pickled Onions 2.25kg,PIC05A - 001 Prime,141,0,0.08%,0.00%,175,0,0.08%,0.00%,98.72%,0.00%,14,0,9.93%,0.00%,£209.86,£0.00,12,0
B0C6B56HQ6,B0C6B56HQ6,Forvm Cabernet Sauvignon Balsamic-Style Vinegar – 500 ml – Solera-Aged Spanish Red Wine Vinegar (8 Years),VIN61 - 001,52,1,0.03%,0.02%,66,1,0.03%,0.02%,95.38%,100.00%,17,6,32.69%,600.00%,£286.62,£101.16,12,1
B0CJQKPVZ8,B0CJQJJT1X,"Firefly Still Botanical Drinks in Glass 330ml (Pack of 12) Kiwi, Lime & Mint",FIREF003 - 004 Prime,24,0,0.01%,0.00%,30,0,0.01%,0.00%,96.30%,0.00%,12,0,50.00%,0.00%,£275.28,£0.00,12,0
B0CPJRP1FJ,B0CPJRP1FJ,QP Japanese Mayonnaise Condiment Sauce 450g (Pack of 2),MAY25A - 004 Prime,53,0,0.03%,0.00%,69,0,0.03%,0.00%,77.05%,0.00%,12,0,22.64%,0.00%,£188.29,£0.00,12,0
B0CRL2H2RB,B0CRL2H2RB,Flora Plant Based Double Cream Alternative 1ltr,FLORA004 - 001,204,1,0.11%,0.02%,248,1,0.11%,0.02%,99.57%,0.00%,19,0,9.31%,0.00%,£186.01,£0.00,12,0
B0CH1LNQ4Y,B0026LWDM4,"MONIN Premium Green Mint Syrup 700ml for Cocktails and Mocktails. Vegan-Friendly, Allergen-Free, 100% Natural Flavours",MONINS09,438,3,0.24%,0.06%,508,3,0.22%,0.05%,40.37%,0.00%,12,0,2.74%,0.00%,£134.52,£0.00,11,0
B0087OSN0A,B0087OSN0A,Sosa Airbag Flour Air Bag Porc Farina Crispy Pork Flour 600 g,SOS06D - 001 Prime,45,6,0.03%,0.13%,51,7,0.02%,0.11%,93.88%,100.00%,15,4,33.33%,66.67%,£352.05,£93.88,11,3
B00DI7Y2W4,B00DI7Y2W4,LEFKTRO LILLIPUT Capers 1kg Drained Weight,CAP02C - 001,25,1,0.01%,0.02%,33,1,0.01%,0.02%,96.67%,100.00%,11,1,44.00%,100.00%,£194.26,£17.66,11,1
B0B83WTLG5,B01B7GJWE0,Tate and Lyle Fairtrade Icing Sugar 25 kg,TATEIC001 - 001,26,2,0.01%,0.04%,33,2,0.01%,0.03%,80.65%,50.00%,15,2,57.69%,100.00%,£538.35,£71.78,11,1
B07H1HW13V,B07H1HW13V,Puro Balsamic Glaze 500ml,VIN04B,47,2,0.03%,0.04%,61,2,0.03%,0.03%,100.00%,0.00%,11,0,23.40%,0.00%,£82.06,£0.00,11,0
B07PF7X2DP,B07PF7X2DP,"We Can Source It Ltd - Wrapmaster 3000 Cling Film – 30cm x 300m, 3 Rolls – Premium Kitchen Wrap for Professional Catering, Food Preservation, and Freezing – Compatible with Wrapmaster Dispensers",WRA01 - 003,90,6,0.05%,0.13%,117,7,0.05%,0.11%,24.32%,0.00%,13,1,14.44%,16.67%,£368.02,£33.46,11,1
B086QSFC3C,B086QSFC3C,Freshers Lime 5ltr Juice Cordial,COR20A - 001,15,1,0.01%,0.02%,21,1,0.01%,0.02%,95.24%,0.00%,15,0,100.00%,0.00%,£166.35,£0.00,11,0
B08J856MT8,B08J856MT8,Menz and Gasser Assorted Jam Portions - Individual Portions of Delicious Assorted Jam Perfect for Breakfast Travel - Pack of 100 Portions Exp 04/26,JAM03B - 001 Prime,140,5,0.08%,0.11%,191,6,0.08%,0.09%,96.93%,100.00%,20,2,14.29%,40.00%,£318.40,£31.84,11,2
B09RQS4SBQ,B09RQS4SBQ,"Buchanans Glace Red Cherries, 1 Kg Tub, Perfect For Baking, Decorating Cakes, Tarts, Panettones and Cookies",DRI12B-002,94,4,0.05%,0.09%,113,4,0.05%,0.06%,96.23%,50.00%,11,1,11.70%,25.00%,£127.69,£11.59,11,1
B0BDS1J64S,B0BDS1J64S,"Parkers Katsuobushi Dried Bonito Flakes, 500g, Cream",ORI60 - 001,57,6,0.03%,0.13%,67,6,0.03%,0.09%,95.31%,100.00%,13,5,22.81%,83.33%,£519.87,£199.95,11,3
B0CCPJL4SC,B0CCPFNNJ1,Busch Meringue Drops 100gm,SWE03E - 001,188,1,0.10%,0.02%,246,1,0.11%,0.02%,99.56%,100.00%,13,0,6.91%,0.00%,£79.17,£0.00,11,0
B0CSKMLVTL,B0CSKMLVTL,REGGIA Orzo Pasta 500gm (Pack of 5),PAS70A - 005 Prime,175,1,0.10%,0.02%,198,1,0.09%,0.02%,96.35%,100.00%,11,0,6.29%,0.00%,£114.07,£0.00,11,0
B0D1GKMVN4,B0D1GKMVN4,Parkers Seasoners - Pickled SILVERSKIN Onions - 2.25kg (drained weight 1.3kg),PIC03D - 001 Prime,55,0,0.03%,0.00%,77,0,0.03%,0.00%,100.00%,0.00%,12,0,21.82%,0.00%,£143.88,£0.00,11,0
B00IORZ7JU,B00IORZ7JU,Bovril Beef Flavoured Drink 2 x 450g Catering Tub Granules 180 Servings BRITISH FOOD SHOP (BFSBOV2),HOT04B - 008 uk shipping,313,3,0.17%,0.06%,351,7,0.15%,0.11%,96.39%,0.00%,11,0,3.51%,0.00%,£322.19,£0.00,10,0
B01N2OJ8RO,B01N2OJ8RO,Folkington's Cloudy Pear Juice 250 ml (Pack of 12),FOL02 - 002,17,1,0.01%,0.02%,21,1,0.01%,0.02%,100.00%,0.00%,11,1,64.71%,100.00%,£257.29,£23.39,10,1
B073WRG21Q,B073WRG21Q,Callebaut Mycryo Pure Cocoa Butter Powder 600g,BAK24 - 002,49,5,0.03%,0.11%,72,6,0.03%,0.09%,56.92%,100.00%,10,1,20.41%,20.00%,£362.10,£36.21,10,1
B07CYTX6MD,B07CYTX6MD,"Callebaut 4 x 400g Bundle - Finest Belgian Dark, Milk & White Chocolate Couverture (Callets)",BUNDLE007 - 001,220,3,0.12%,0.06%,278,3,0.12%,0.05%,46.40%,100.00%,11,1,5.00%,33.33%,£461.78,£41.98,10,1
B07WG88WG1,B07WG88WG1,Firefly Botanical Vegan Peach & Green Tea Fruit Drink (12 x 330ml),FIREF001 - 001 Prime,50,0,0.03%,0.00%,65,0,0.03%,0.00%,98.31%,0.00%,11,0,22.00%,0.00%,£252.34,£0.00,10,0
B0865SRC76,B0865SRC76,Freshers Blackcurrant Squash Drink No Added Sugar 5 Litre,COR21A - 004 Prime,25,7,0.01%,0.15%,29,10,0.01%,0.16%,48.28%,10.00%,18,6,72.00%,85.71%,£214.02,£71.34,10,2
B08DVX85DV,B08B8RZX4C,"Alpen No Added Sugar Swiss Style Muesli Sachets, 45g (30 sachets)",CER25H - 002 Prime,57,2,0.03%,0.04%,77,2,0.03%,0.03%,88.57%,0.00%,10,0,17.54%,0.00%,£162.00,£0.00,10,0
B09T3DYBGQ,B09T3DYBGQ,Bisto The Original Gravy Powder 3kg,GRA04 - 003 Prime,70,0,0.04%,0.00%,90,0,0.04%,0.00%,65.48%,0.00%,10,0,14.29%,0.00%,£332.40,£0.00,10,0
B0CP9MCTJ1,B0CP9MCTJ1,Ranson Roasted Nibbed Hazelnuts 1kg 2-4MM,NUT02 - 001 Prime,25,7,0.01%,0.15%,32,9,0.01%,0.14%,96.43%,100.00%,10,3,40.00%,42.86%,£179.90,£53.97,10,3
B0CTMZ5B7C,B0CTMZ5B7C,Ballerina Tinned Sweetcorn 2.125kg (Pack of 6),VEG13B - 003,103,3,0.06%,0.06%,142,4,0.06%,0.06%,99.22%,100.00%,11,0,10.68%,0.00%,£390.73,£0.00,10,0
B0D92SJGNN,B0D92T6K1P, ,CLE01HA - 001,39,5,0.02%,0.11%,52,5,0.02%,0.08%,97.96%,80.00%,11,0,28.21%,0.00%,£235.29,£0.00,10,0
B0DBM79FNT,B0DBM79FNT,Chef William - Panko Breadcrumbs (Sack) - 10kg,PANKO004 - 001 Prime,17,3,0.01%,0.06%,19,3,0.01%,0.05%,100.00%,100.00%,11,4,64.71%,133.33%,£358.38,£130.32,10,4
B0DDTRT5CB,B0DDTSQC9X,Centaur - French Verjus De Perigord - 500ml (1 Bottle),VIN43A - 001 Prime,31,3,0.02%,0.06%,41,3,0.02%,0.05%,100.00%,100.00%,11,3,35.48%,100.00%,£164.45,£44.85,10,3
B0DFHLHT1M,B0DFHLHT1M,"Parkers Foodservice Robert Scott - Microfibre Cloth Bundle - PINK, GREEN, BLUE - 3 x 10 x 40cm x 40cm",Bundle - 195 Prime,45,2,0.03%,0.04%,72,3,0.03%,0.05%,98.44%,100.00%,13,2,28.89%,100.00%,£227.00,£40.66,10,2
