(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0074FOIFC,B0074FOIFC,"Knorr Gluten Free Clear Fish Paste Bouillon, 1kg",BOU04 - 001,123,5,0.01%,0.02%,150,5,0.01%,0.01%,69.17%,40.00%,4,2,3.25%,40.00%,£134.28,£67.14,3,1
B007R1I1JM,B007R1I1JM,Bennett Opies Pickled Walnuts In Malt Vinegar 390 g (Pack of 3),PIC06Q uk shipping,389,17,0.04%,0.06%,490,24,0.04%,0.06%,14.01%,0.00%,6,0,1.54%,0.00%,£95.19,£0.00,3,0
B00ABXV5JG,B00ABXV5JG,Deli Supplies 3 x Rolls Refill Wrapmaster 4500 Baking Parchment Paper 50M x 45cm Great Value,WRA06 - 009,12,2,0.00%,0.01%,14,3,0.00%,0.01%,69.23%,100.00%,3,2,25.00%,100.00%,£92.46,£61.64,3,2
B0G3PLGHYT,B00CBJX9V0,Folkingtons Pure Pressed Valencia Orange Juice - 12 x 250ml Bottles,FOL05 - 001,652,57,0.07%,0.21%,855,89,0.08%,0.24%,0.00%,0.00%,3,0,0.46%,0.00%,£78.00,£0.00,3,0
B0F59VV357,B00CCG7XQO,Callebaut Dark Chocolate Mousse Powder 800 g (Pack of 2),DES05 - 004,29,1,0.00%,0.00%,35,1,0.00%,0.00%,62.50%,0.00%,7,6,24.14%,600.00%,£226.24,£193.61,3,2
B00DBSOLTY,B00DBSOLTY,"Colman's English Mustard, 2.25 Litre",COL01 - 001,870,50,0.10%,0.18%,"1,096",69,0.10%,0.18%,6.45%,0.00%,3,0,0.34%,0.00%,£62.79,£0.00,3,0
B00DI7R7SU,B00DI7R7SU,"Lefktro Capote Capers in Brine – 1kg Drained Weight, Large 9-11mm, Gourmet Mediterranean Capers",CAP01B Prime,74,3,0.01%,0.01%,92,5,0.01%,0.01%,97.73%,100.00%,4,1,5.41%,33.33%,£59.48,£14.87,3,1
B0FM4HNCPW,B00DYQ6IVW,"Bisto Flavoursome & Delicious for Meat Gravy Granules for Hearty Family Mealtimes, 1.8 kg Tub (Pack of 1)",GRA02B,"1,491",27,0.17%,0.10%,"2,027",37,0.18%,0.10%,0.17%,0.00%,3,0,0.20%,0.00%,£63.09,£0.00,3,0
B00FZH3KHS,B00FZH3KHS,"Lee Kum Kee Xo Sauce, 220g",ORI29 - 001 Prime,539,7,0.06%,0.03%,687,13,0.06%,0.03%,2.17%,0.00%,4,0,0.74%,0.00%,£72.76,£0.00,3,0
B00GC2EZ5Q,B00GC2EZ5Q,Squid (cuttlefish) Ink 90g,MED60A - 004,249,2,0.03%,0.01%,337,2,0.03%,0.01%,11.99%,0.00%,4,0,1.61%,0.00%,£35.00,£0.00,3,0
B00HGQIBY8,B00HGQIBY8,Macphie Panna Cotta 1 Litre,MACPHI004 - 001 Prime,370,18,0.04%,0.07%,559,23,0.05%,0.06%,0.21%,0.00%,3,0,0.81%,0.00%,£36.75,£0.00,3,0
B0F59VV357,B00JRCFRWS,Callebaut White Chocolate Mousse Powder 800 g,DES04,129,2,0.01%,0.01%,167,2,0.01%,0.01%,34.39%,0.00%,3,0,2.33%,0.00%,£52.05,£0.00,3,0
B00ODY1LFC,B00ODY1LFC,Macphie Panna Cotta 1 Litre,MACPHI004 - 006 Prime,42,0,0.00%,0.00%,58,0,0.01%,0.00%,96.00%,0.00%,3,0,7.14%,0.00%,£36.75,£0.00,3,0
B00OWB6T9O,B00OWB6T9O,Yutaka Soba Noodles (10 x 250G),NOO05W,176,1,0.02%,0.00%,197,1,0.02%,0.00%,80.31%,100.00%,3,0,1.70%,0.00%,£58.56,£0.00,3,0
B00QIKNPFI,B00QIKNPFI,Golden Swan Brand Bamboo Shoot Slices 2950 g (Pack of 6),ORI15D - 001,10,1,0.00%,0.00%,14,1,0.00%,0.00%,84.62%,100.00%,3,2,30.00%,200.00%,£100.32,£66.88,3,2
B00QXHWIPE,B00QXHWIPE,Thai Taste - Rice Vermicelli Noodle Nests - Sen Mee - 200g (Case of 8),THAITA009 - 003,66,2,0.01%,0.01%,76,3,0.01%,0.01%,41.10%,33.33%,3,0,4.55%,0.00%,£44.61,£0.00,3,0
B00RP191BQ,B00RP191BQ,Odysea Roasted Red Peppers (Pack of 6 x 450g Jars),VEG10B - 001 Prime,47,3,0.01%,0.01%,61,6,0.01%,0.02%,8.93%,16.67%,3,0,6.38%,0.00%,£79.92,£0.00,3,0
B00W5UU4YU,B00W5UU4YU,CHUNKS WHITE CALLEBAUT OVEN CHOCOLATE 2.5 kg,CHO80A - 004 Prime,121,3,0.01%,0.01%,164,4,0.01%,0.01%,97.30%,100.00%,3,0,2.48%,0.00%,£112.08,£0.00,3,0
B01067G5PU,B01067G5PU,Cawston Press | Cloudy Apple In Cans | 24 x 330ML,CAW11 - 002,26,2,0.00%,0.01%,27,2,0.00%,0.01%,84.00%,0.00%,3,0,11.54%,0.00%,£98.28,£0.00,3,0
B010E0MRJ2,B010E0MRJ2,Essential Cuisine Number 1 Savory Gravy 1.5 kg,GRA15 - 001,40,0,0.00%,0.00%,49,0,0.00%,0.00%,10.20%,0.00%,3,0,7.50%,0.00%,£74.13,£0.00,3,0
B0BZC8J31J,B010E0OC2C,HP Brown Sauce 2.3kg,HEI32A - 001,"1,085",6,0.12%,0.02%,"1,260",12,0.11%,0.03%,22.48%,12.50%,3,1,0.28%,16.67%,£51.75,£17.25,3,1
B017HWYHN4,B017HWYHN4,Maggi Original Gravy Mix - 2 x 1.8kg,MAGGIG001 - 004,58,0,0.01%,0.00%,74,0,0.01%,0.00%,88.06%,0.00%,5,0,8.62%,0.00%,£152.95,£0.00,3,0
B019A58DUY,B019A58DUY,Nielsen Massey - Pure Almond Extract - 60ml x 8,ESS13 - 002,5,1,0.00%,0.00%,5,1,0.00%,0.00%,80.00%,100.00%,3,0,60.00%,0.00%,£94.74,£0.00,3,0
B01A5WY2MY,B01A5WY2MY,"Taylors of Harrogate Assam Tea, 20 Individually Wrapped & Tagged Tea Bags",TAYLOR009 - 004,34,0,0.00%,0.00%,46,0,0.00%,0.00%,94.87%,0.00%,6,0,17.65%,0.00%,£40.44,£0.00,3,0
B01B86GEIG,B01B86GEIG,Whirl Vegetable Oil Butter Flavour - 3 x 4LTR,BUT25F,23,3,0.00%,0.01%,27,3,0.00%,0.01%,96.00%,100.00%,6,5,26.09%,166.67%,£351.34,£292.05,3,2
B0CBM1ZSKB,B01DDG8L4Y,Callebaut Select 811 Dark Chocolate Callets 1 kg,CAL02A - 003,"11,412",231,1.31%,0.84%,"15,431",315,1.36%,0.83%,0.06%,0.00%,3,0,0.03%,0.00%,£66.78,£0.00,3,0
B01ELP3LL4,B01ELP3LL4,Callebaut 54% Bitter Sweet Dark Chocolate '811' Callets - 6x1kg,CAL02BB One Day,30,0,0.00%,0.00%,49,0,0.00%,0.00%,61.70%,0.00%,3,0,10.00%,0.00%,£123.61,£0.00,3,0
B01EX16EGA,B01EX16EGA,( 3 Pack ) Lenor Professional Fabric Conditioner Summer Breeze 4L,CLE66 - 011,76,5,0.01%,0.02%,91,5,0.01%,0.01%,55.42%,100.00%,4,0,5.26%,0.00%,£155.88,£0.00,3,0
B01EX18USK,B01EX18USK,( 1kg Pack ) Kerrymaid Thick & Creamy Custard 1kg,CUS02A Prime,77,2,0.01%,0.01%,95,2,0.01%,0.01%,94.12%,100.00%,4,0,5.19%,0.00%,£29.20,£0.00,3,0
B01GU0TK22,B01GU0TK22,Active Dry Yeast Fermipan Red,BAK01 - 010,488,6,0.06%,0.02%,644,8,0.06%,0.02%,14.58%,0.00%,3,0,0.61%,0.00%,£23.85,£0.00,3,0
B09S9FZ4WH,B01J420VHG,Fever-Tree Refreshingly Light indian Tonic 24 x 200ml,FEV02 - 002,229,6,0.03%,0.02%,275,9,0.02%,0.02%,31.78%,0.00%,3,0,1.31%,0.00%,£97.83,£0.00,3,0
B0CV151M43,B01MDQM51I,Brown Bag Crisps West Country Cheddar and Onion 40 g (Pack of 20),CRI34 - uk shipping,107,5,0.01%,0.02%,149,9,0.01%,0.02%,2.52%,0.00%,3,0,2.80%,0.00%,£54.24,£0.00,3,0
B0CV151M43,B01MG4Q03T,Brown Bag Crisps Sea Salt And Vinegar 40 g (Pack of 20),CRI31,73,1,0.01%,0.00%,88,1,0.01%,0.00%,5.80%,0.00%,3,0,4.11%,0.00%,£55.98,£0.00,3,0
B01MXDGVTJ,B01MXDGVTJ,Middletons Garden Mint Glaze 2.5kg Resealable Tub,POW02 - 003 Prime,62,0,0.01%,0.00%,84,0,0.01%,0.00%,77.63%,0.00%,3,0,4.84%,0.00%,£76.47,£0.00,3,0
B01N8QYKMP,B01N8QYKMP,Monin Vanilla Frappe Mix 1.36kg Tub - Flavoured Coffee Powder for Coffee Shops by Monin,MONINF001 - 001 uk shipping,153,5,0.02%,0.02%,179,5,0.02%,0.01%,45.40%,33.33%,3,0,1.96%,0.00%,£80.18,£0.00,3,0
B074RQ98SG,B074RQ98SG,"Malay Taste Sambal Oelek, 185 g",ORI83 - 001,37,0,0.00%,0.00%,40,0,0.00%,0.00%,94.29%,0.00%,5,0,13.51%,0.00%,£38.05,£0.00,3,0
B076JH269C,B076JH269C,Wrapmaster Baking Parchment Refill Rolls 450mm x 50m - 21C32 - 3 Pack,WRA06 - 004,7,1,0.00%,0.00%,8,1,0.00%,0.00%,85.71%,0.00%,3,0,42.86%,0.00%,£94.01,£0.00,3,0
B076JK6CNL,B076JK6CNL,Tate & Lyle Dark Soft Brown Sugar - Pack Size = 1x3kg,TATESO001 - 003,57,2,0.01%,0.01%,77,3,0.01%,0.01%,12.86%,0.00%,3,0,5.26%,0.00%,£37.41,£0.00,3,0
B0772P3ZV2,B0772P3ZV2,Macphie - OTT Chocolate Dessert Topping Sauce 500g,MAC03A - 001 Prime,62,2,0.01%,0.01%,84,2,0.01%,0.01%,18.06%,0.00%,4,0,6.45%,0.00%,£33.08,£0.00,3,0
B0772VKZFH,B0772VKZFH,Macphie - OTT Strawberry Dessert Topping Sauce 500g,MAC02A Prime,166,6,0.02%,0.02%,197,6,0.02%,0.02%,17.88%,0.00%,3,0,1.81%,0.00%,£23.79,£0.00,3,0
B077VPN1GH,B077VPN1GH,Matthew Walker Classic Christmas Pudding Catering Loaf - 1x1.25kg,CHR03,34,1,0.00%,0.00%,42,4,0.00%,0.01%,97.50%,0.00%,3,0,8.82%,0.00%,£42.33,£0.00,3,0
B079SWMPP1,B079SWMPP1,LA ESPAÑOLA - Extra Virgin Olive Oil Flavoured with White Truffle - 250 ml,TRU14 - 001 Prime,117,4,0.01%,0.01%,154,4,0.01%,0.01%,5.67%,0.00%,9,0,7.69%,0.00%,£71.46,£0.00,3,0
B0DFYWQKGK,B07CJGT17P,"PG Tips One Cup Biodegradable Square Everyday Tea Bags Bulk for Catering, Birthdays, Office Tea Breaks and Afternoon Tea, Pack Of 1100 Teabags",TEA50,"6,938","1,181",0.80%,4.28%,"9,243","1,547",0.82%,4.10%,0.01%,0.00%,3,2,0.04%,0.17%,£92.46,£61.64,3,2
B07H72NZBZ,B07H72NZBZ,Pom Bear Crisps Original Bag 19g x 36,CRI50 - 004,64,2,0.01%,0.01%,77,4,0.01%,0.01%,22.67%,100.00%,4,0,6.25%,0.00%,£103.76,£0.00,3,0
B07HZ3PW3Y,B07HZ3PW3Y,Cadburys Drinking Hot Chocolate 2KG,HOT06 - 003 Prime,"2,375",188,0.27%,0.68%,"3,097",275,0.27%,0.73%,0.59%,0.00%,3,1,0.13%,0.53%,£80.46,£26.82,3,1
B07K1GTY89,B07K1CPB4V,Whitakers Mints 1Kg (Mint Crisps 1kg),AFT04B - 002,89,4,0.01%,0.01%,119,5,0.01%,0.01%,77.06%,50.00%,3,0,3.37%,0.00%,£65.85,£0.00,3,0
B07L3Z48WN,B07L3Z48WN,"Alfieri Marsala, 75cl",LIQ17B - 001,17,1,0.00%,0.00%,20,1,0.00%,0.00%,70.00%,0.00%,3,0,17.65%,0.00%,£68.77,£0.00,3,0
B07LB135V7,B07LB135V7,"Taylors of Harrogate Ceylon Tea, 20 Teabags",TAYLOR007 - 001 uk shipping,42,1,0.00%,0.00%,51,1,0.00%,0.00%,97.87%,100.00%,17,0,40.48%,0.00%,£116.11,£0.00,3,0
B07R8L3QSS,B07R8L3QSS,Premium Vegan Mayo - Mayonnaise Squeezy 1 Litre Bottle,MAY26B - 001 uk shipping,415,2,0.05%,0.01%,525,3,0.05%,0.01%,4.90%,100.00%,3,0,0.72%,0.00%,£25.83,£0.00,3,0
B07SRZQR19,B07SRZQR19,Fever Tree Premium Soda 200ml x 24,FEV04 - 001,18,0,0.00%,0.00%,21,0,0.00%,0.00%,75.00%,0.00%,3,0,16.67%,0.00%,£103.47,£0.00,3,0
B07SSCJ7JR,B07SSCJ7JR, ,MONINS07I,25,0,0.00%,0.00%,34,0,0.00%,0.00%,87.10%,0.00%,3,0,12.00%,0.00%,£46.05,£0.00,3,0
B07T1Y3YYD,B07T1Y3YYD,Triple Lion Potato Starch - 1x1.5kg,FLO23,23,0,0.00%,0.00%,28,0,0.00%,0.00%,14.81%,0.00%,3,0,13.04%,0.00%,£28.57,£0.00,3,0
B07W85ZSSD,B07W85ZSSD,"Lobster Glace, 600g",GLA01 - 011,15,1,0.00%,0.00%,19,1,0.00%,0.00%,83.33%,0.00%,3,0,20.00%,0.00%,£104.40,£0.00,3,0
B085375VTV,B085375VTV,Sosa - Natural Maltodextrin Powder - 500g,SOSAMA001 - 001,33,2,0.00%,0.01%,40,3,0.00%,0.01%,97.30%,100.00%,3,2,9.09%,100.00%,£32.91,£21.94,3,2
B086R2WZDT,B086R2WZDT,Dried Currants 3kg,DRICUR001 - 001,12,0,0.00%,0.00%,13,0,0.00%,0.00%,61.54%,0.00%,3,0,25.00%,0.00%,£61.39,£0.00,3,0
B086R35LS1,B086R35LS1,Dried Sultanas 3kg,DRISUL001 - 001 not prime,16,0,0.00%,0.00%,20,0,0.00%,0.00%,46.67%,0.00%,3,0,18.75%,0.00%,£52.92,£0.00,3,0
B087BJQVYX,B087BJQVYX,"Cambrook - Dry Roasted Peanuts, 1kg Bag",CAMBR010 - 001,"1,006",28,0.12%,0.10%,"1,165",34,0.10%,0.09%,2.83%,0.00%,6,0,0.60%,0.00%,£78.78,£0.00,3,0
B0882RS4BT,B0882RS4BT,Yutaka Japanese Katsu Curry Paste (1 x 1 kg),ORI40,138,9,0.02%,0.03%,157,11,0.01%,0.03%,4.05%,20.00%,4,2,2.90%,22.22%,£83.84,£41.92,3,1
B08DVX85DV,B08B8RZX4C,"Alpen No Added Sugar Muesli, Breakfast, High in Fibre, Vegetarian, Low Sugar, (Pack of 30) 45g",CER25H - 002 Prime,"9,135",150,1.05%,0.54%,"12,467",211,1.10%,0.56%,0.00%,0.00%,3,0,0.03%,0.00%,£53.79,£0.00,3,0
B08BPBJFSX,B08BPBJFSX,Folkingtons Ginger Beer Cans - 12x250ml,FOL11 - 003,5,0,0.00%,0.00%,5,0,0.00%,0.00%,60.00%,0.00%,5,0,100.00%,0.00%,£99.90,£0.00,3,0
B08BPBSBZ1,B08BPBSBZ1,La Perruche Brown Cubes Rough Cut - 8x1kg,SUG17B,140,8,0.02%,0.03%,173,12,0.02%,0.03%,2.47%,0.00%,3,0,2.14%,0.00%,£118.11,£0.00,3,0
B0C5ST2XLM,B08GGBZZ75,Dr Oetker Professional Baking Powder Gluten Free - 500g (Single),BAK06E - 001 Prime,239,9,0.03%,0.03%,281,10,0.02%,0.03%,29.52%,25.00%,3,0,1.26%,0.00%,£24.93,£0.00,3,0
B08H2DTHMQ,B08H2DTHMQ,Maggi Bechamel Sauce Mix - 2x2kg,MAGGIS001 - 002,26,0,0.00%,0.00%,37,0,0.00%,0.00%,100.00%,0.00%,3,0,11.54%,0.00%,£130.23,£0.00,3,0
B0CR9JH951,B08LVVVTWD,Old India Celery Salt 500g,SAL07E - 001 Prime,125,2,0.01%,0.01%,150,2,0.01%,0.01%,6.52%,0.00%,4,2,3.20%,100.00%,£34.32,£17.16,3,1
B08PL59NPX,B08PL59NPX,St Pierre Brioche Buns pack of 3,FRB32CA - 003,"1,882",27,0.22%,0.10%,"2,259",34,0.20%,0.09%,4.38%,0.00%,3,0,0.16%,0.00%,£45.45,£0.00,3,0
B0922VH7YC,B0922VH7YC,Silver Leaf Gelatine 1KG,BAK08 - 001,26,3,0.00%,0.01%,30,3,0.00%,0.01%,89.29%,100.00%,3,2,11.54%,66.67%,£104.79,£69.86,3,2
B094RKYHDM,B094RKYHDM,Sun-Pat Crunchy Peanut Butter 1kg,SPR26B - 001 Prime,178,3,0.02%,0.01%,231,3,0.02%,0.01%,0.47%,0.00%,3,0,1.69%,0.00%,£38.64,£0.00,3,0
B094Y2WTTP,B094Y2WTTP,"Grandma Wilds Biscuits | Individually Wrapped Mixed Flavours x 100 Packs Of 2 Biscuits - Perfect For Meeting Rooms, Hotel Bedrooms, Hairdressers & More",GRANDM001 - 002 Prime,571,46,0.07%,0.17%,715,60,0.06%,0.16%,0.61%,0.00%,3,1,0.53%,2.17%,£95.40,£31.80,3,1
B095KJ6ZKK,B095KJ6ZKK,"Naya Kelp – Hakodate Ma Konbu 1st Grade 500g | Premium Japanese Dried Kombu | Ideal for Authentic Dashi Broth, Soups, and Simmered Dishes",ORI51D - 001,33,0,0.00%,0.00%,39,0,0.00%,0.00%,90.91%,0.00%,3,0,9.09%,0.00%,£105.60,£0.00,3,0
B09HZHGBFV,B09HZHGBFV,Merchant Gourmet Whole Chestnuts - 10x500g,NUT15E - 004,27,0,0.00%,0.00%,39,0,0.00%,0.00%,100.00%,0.00%,3,0,11.11%,0.00%,£134.97,£0.00,3,0
B09SPRW26T,B09SPRW26T,Pura Refined Vegetable Oil 5L,OIL07B - 002,477,7,0.05%,0.03%,592,7,0.05%,0.02%,0.18%,0.00%,4,1,0.84%,14.29%,£61.73,£15.42,3,1
B09T3DCXPZ,B09T3DCXPZ,Finest Belgian Chocolate 70% Extra Bitter Callets 2.5kg,CAL01 - 001,148,1,0.02%,0.00%,189,1,0.02%,0.00%,82.74%,100.00%,3,0,2.03%,0.00%,£123.71,£0.00,3,0
B0B4DJTHC9,B0B4DJTHC9,Lion MEDIUM Piri Piri Sauce 2.27ltr,LIO12 - 001 Prime,34,1,0.00%,0.00%,39,1,0.00%,0.00%,79.41%,100.00%,3,0,8.82%,0.00%,£45.18,£0.00,3,0
B0BSNQJSG6,B0BSNQJSG6,BAREBELLS Salted Peanut Caramel 12 Pack 55g,BARE002 - 003,198,3,0.02%,0.01%,231,3,0.02%,0.01%,16.28%,0.00%,4,0,2.02%,0.00%,£112.01,£0.00,3,0
B0BYF47RKW,B0BYF47RKW,Triple Lion Italian Seasoning 230g,HERITA001 - 001,16,0,0.00%,0.00%,21,0,0.00%,0.00%,89.47%,0.00%,3,0,18.75%,0.00%,£23.82,£0.00,3,0
B0C1BZFX4M,B0C1BZFX4M,Parkers Dried Apple Rings 1kg,DRI15 - 001,34,0,0.00%,0.00%,43,0,0.00%,0.00%,100.00%,0.00%,3,0,8.82%,0.00%,£47.34,£0.00,3,0
B0C39P6W4G,B0C39P6W4G,Paxo Sage & Onion Stuffing Mix 2.5kg,STU01 - 007,30,0,0.00%,0.00%,47,0,0.00%,0.00%,60.00%,0.00%,3,0,10.00%,0.00%,£59.94,£0.00,3,0
B0CBJYV5WG,B0CBJYV5WG,"Chef William Chinese Five Spice, 405g",SPICHI03 - 003,102,6,0.01%,0.02%,136,6,0.01%,0.02%,11.57%,16.67%,3,1,2.94%,16.67%,£28.83,£9.61,3,1
B0CCQW676Y,B0CCQW676Y,Middleton Foods Garden Mint Meat Glaze Marinade 2.5kg,POW02 - 001,83,0,0.01%,0.00%,99,0,0.01%,0.00%,86.52%,0.00%,3,0,3.61%,0.00%,£74.97,£0.00,3,0
B0CF5J9DH3,B0CF5J9DH3,Hyve Squeezy Honey 340gm (Pack of 2),HON04D - 002 Prime,15,0,0.00%,0.00%,18,0,0.00%,0.00%,100.00%,0.00%,6,0,40.00%,0.00%,£54.96,£0.00,3,0
B0CGM7YDFZ,B0CGM6GZP8,"OTT Dessert Topping Sauces (OTT Toffee, Strawberry, Chocolate)",Bundle - 013 Prime,17,3,0.00%,0.01%,31,11,0.00%,0.03%,96.55%,100.00%,3,1,17.65%,33.33%,£40.59,£13.53,3,1
B0CHVZRM6Q,B0CHVZRM6Q,Mutti | Triple Conc' Tomato Puree | 5 x 200g (UK),VEG03AA - 002,73,0,0.01%,0.00%,108,0,0.01%,0.00%,3.00%,0.00%,3,0,4.11%,0.00%,£49.05,£0.00,3,0
B0CHVZRM6Q,B0CHVZRM6Q,Mutti | Triple Conc' Tomato Puree | 5 x 200g (UK),VEG03AA - 002 Prime,73,0,0.01%,0.00%,108,0,0.01%,0.00%,3.00%,0.00%,3,0,4.11%,0.00%,£51.06,£0.00,3,0
B0CJV7P8ZY,B0CJV7P8ZY,Lion Tartare Sauce 2.27lt,LIO10 - 002,28,1,0.00%,0.00%,34,1,0.00%,0.00%,100.00%,0.00%,3,0,10.71%,0.00%,£44.07,£0.00,3,0
B0CKBXFPP6,B0CKBXFPP6, ,CON03B - 001,18,0,0.00%,0.00%,27,0,0.00%,0.00%,64.00%,0.00%,5,0,27.78%,0.00%,£77.00,£0.00,3,0
B0FP5LW7JQ,B0CL9Z17RR,Heinz Professional Mayonnaise 5 lt,MAY30 - 002,726,39,0.08%,0.14%,964,53,0.09%,0.14%,2.63%,0.00%,4,0,0.55%,0.00%,£107.24,£0.00,3,0
B0CLGWW5P6,B0CLGWW5P6,24 Pack Chocolate | 24 Packs of 51 g | Milk Chocolate | Bulk Gift Box (1 Box (24 Bars)),CHO31B - 017,23,0,0.00%,0.00%,28,0,0.00%,0.00%,100.00%,0.00%,3,0,13.04%,0.00%,£63.21,£0.00,3,0
B0CLM4P61M,B0CLM3VD68,"Caterers Pride Tinned Fruits (Grapefruit Segments in Syrup 3kg, Pack of 1)",FRU07A - 001,116,0,0.01%,0.00%,141,0,0.01%,0.00%,100.00%,0.00%,4,0,3.45%,0.00%,£48.08,£0.00,3,0
B0CLM75717,B0CLM8CDTX,"Buchanan Dried Fruits (Mixed Fruit 3kg, Pack of 1)",DRIMIX001 - 003 Prime,39,0,0.00%,0.00%,54,0,0.00%,0.00%,90.20%,0.00%,3,0,7.69%,0.00%,£47.46,£0.00,3,0
B0CN3NRK7H,B0CN3KXCV1,"Fresher's Juice Drinks 5ltr (No Added Sugar Orange, Pack of 2)",COR34A - 005,44,1,0.01%,0.00%,48,1,0.00%,0.00%,92.50%,0.00%,3,1,6.82%,100.00%,£56.61,£18.87,3,1
B0CN3NRK7H,B0CN3M46GS,"Fresher's Juice Drinks 5ltr (No Added Sugar Blackcurrant, Pack of 2)",COR21A - 003,36,1,0.00%,0.00%,49,2,0.00%,0.01%,100.00%,100.00%,3,0,8.33%,0.00%,£61.32,£0.00,3,0
B0CPQ4FSFR,B0CPQ4FSFR,"Brown Bag Oak Smoked Chilli Crisps and Beetroot, Carrot & Parsnip Veg Crisps (2 Boxes)",Crisps Bundle - 007 Prime,35,2,0.00%,0.01%,44,5,0.00%,0.01%,97.62%,100.00%,3,1,8.57%,50.00%,£106.40,£35.08,3,1
B0CPQ4SSRM,B0CPQ4SSRM,Brown Bag Oak Smoked Chilli Crisps and Sea Salt & Malt Vinegar Crisps (2 boxes),Crisps Bundle - 003 Prime,17,1,0.00%,0.00%,26,1,0.00%,0.00%,82.61%,100.00%,3,1,17.65%,100.00%,£101.64,£32.96,3,1
B0DMLX1WS7,B0CQ2TKCSM,"Luscombe - Sicilian Orange Juice (12 x 27cl) - Sicilian Orange Juice, Grown on Fertile Volcanic Soils - All Natural Ingredients, No Added Sugar, Vegan & Gluten Free",LUSCOM005 - 001,268,10,0.03%,0.04%,376,10,0.03%,0.03%,11.88%,14.29%,4,0,1.49%,0.00%,£138.12,£0.00,3,0
B0CRL3FKMQ,B0CRL3FKMQ,Flora Plant Based Double Cream Alternative 1ltr (Pack of 8),FLORA004 - 002 Prime,34,2,0.00%,0.01%,41,2,0.00%,0.01%,95.00%,50.00%,3,1,8.82%,50.00%,£179.97,£59.99,3,1
B0CRRWD4SJ,B0CRRWD4SJ,Lefktro Cider Vinegar 5ltr (Pack of 3),VIN14 - 002,10,0,0.00%,0.00%,12,0,0.00%,0.00%,90.00%,0.00%,7,0,70.00%,0.00%,£197.96,£0.00,3,0
B0CSDYD69S,B0CSDYD69S,Milfresh Skimmed Milk Powder 2kg (Pack of 6),MIL13 - 002 Prime,19,1,0.00%,0.00%,20,1,0.00%,0.00%,90.00%,100.00%,3,0,15.79%,0.00%,£212.94,£0.00,3,0
B0CSG9P7TP,B0CSG9P7TP,Brillo 2 x 10pcs Cleaning Pads With Welari Thank You Card Multi Use Kitchen Sink Cleaner Mr Muscle Scourer (20pads),CLE06A - 006,12,0,0.00%,0.00%,18,0,0.00%,0.00%,94.12%,0.00%,3,0,25.00%,0.00%,£26.24,£0.00,3,0
B0CT63GZLS,B0CT63GZLS,Centaur Dijon Mustard 1kg (Pack of 2),MUSTAR03 - 002 Prime,9,0,0.00%,0.00%,10,0,0.00%,0.00%,55.56%,0.00%,3,0,33.33%,0.00%,£73.95,£0.00,3,0
B0CTQQZLW5,B0CTQQZLW5,Nielsen Massey Vanilla Bean Paste 60ml (Pack of 2),VAN50A - 004 Prime,457,13,0.05%,0.05%,589,16,0.05%,0.04%,1.48%,0.00%,3,0,0.66%,0.00%,£74.70,£0.00,3,0
B0CTR3G761,B0CTR3G761,100% Cocoa Mass Callets 2.5kg (Pack of 2) Compatible with Callebaut,CAL40 - 003 Prime,28,1,0.00%,0.00%,45,5,0.00%,0.01%,97.44%,0.00%,3,0,10.71%,0.00%,£281.07,£0.00,3,0
B0CVNBBHHG,B0CVN7TM7C,"Colavita Olive Oil (1, Colavita 100% Portuguese Extra Virgin Olive Oil)",COLAVI002 - 001 Prime,142,0,0.02%,0.00%,189,0,0.02%,0.00%,24.43%,0.00%,3,0,2.11%,0.00%,£42.75,£0.00,3,0
B0CW3HJPRJ,B0CW3KN9DT,"Triple Lion Dried Mint 180gm (1, 180gm)",HERMIN001 - 001 Prime,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,3,0,42.86%,0.00%,£25.68,£0.00,3,0
B0CX64BD7H,B0CX64BD7H,Wrapmaster 3000 Aluminium Foil Refill (Small) 3 x 90 metres (2 Boxes of 3 Rolls),WRA03 - 003 Prime,6,1,0.00%,0.00%,6,1,0.00%,0.00%,83.33%,100.00%,3,3,50.00%,300.00%,£260.88,£260.88,3,3
B0CXTDCDLG,B0CXTDCDLG,CHEF Thickened Veal Jus 900gm (Pack of 16),CHEFPA06 - 006 Prime,11,1,0.00%,0.00%,16,1,0.00%,0.00%,78.57%,100.00%,20,6,181.82%,600.00%,"£5,461.80","£1,638.54",3,2
B0CYLXSNXW,B0CYLX6K7R,Rummo - Premium Italian No. 119 PAPPARDELLE - 500gm (2),RUMMO006 - 002 Prime,24,0,0.00%,0.00%,29,0,0.00%,0.00%,91.67%,0.00%,3,0,12.50%,0.00%,£32.97,£0.00,3,0
