(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B07QM1Y6Z1,B07QM1Y6Z1,"Ktc White Vinegar 5 Litre - Perfect For Pickling, Cleaning, Baking, Marinades And Sauces And Cheese Making - 5 Litre Bottle - Produced In The Uk (1 Pack)",VIN31A - 002,12,0,17,0,29,0,0.01%,0.00%,0.02%,0.00%,0.02%,0.00%,13,0,21,0,34,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,96.97%,0.00%,9,0,31.03%,0.00%,£77.27,£0.00,9,0
B085W3HF4M,B085W3HF4M,Triple Lion Professional Chef's Macaroni Elbows 100% Durum Wheat Semolina Pasta 3kg,PAS06 - 001,89,1,36,2,125,3,0.08%,0.07%,0.04%,0.03%,0.07%,0.04%,109,2,42,3,151,5,0.08%,0.10%,0.04%,0.03%,0.06%,0.05%,76.43%,100.00%,9,0,7.20%,0.00%,£88.74,£0.00,9,0
B088FRQ5ZW,B088FRQ5ZW,Triple Lion Tapioca Pearl - 1x3kg,CER20,27,0,20,1,47,1,0.03%,0.00%,0.02%,0.02%,0.02%,0.01%,35,0,24,1,59,1,0.03%,0.00%,0.02%,0.01%,0.02%,0.01%,96.36%,100.00%,20,12,42.55%,"1,200.00%",£270.40,£162.24,9,1
B08T5Z2P9Y,B08T5Z2P9Y,Whole Red Glace Cherries 1KG,DRI12,25,1,32,0,57,1,0.02%,0.07%,0.04%,0.00%,0.03%,0.01%,30,1,38,0,68,1,0.02%,0.05%,0.04%,0.00%,0.03%,0.01%,93.33%,0.00%,9,0,15.79%,0.00%,£106.38,£0.00,9,0
B092VK9ZFS,B092VK9ZFS,Mixed Nuts Kernels 1kg Parkers Foodservice,NUT25 - 001,10,0,10,0,20,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,12,0,12,0,24,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,11,0,55.00%,0.00%,£163.79,£0.00,9,0
B0946RVHGV,B0946RVHGV,"Cif Professional Formula Oven & Grill - Fast Acting Cleaning Spray, 3 Packs of 750 ml",CIF003 - 001 Prime,38,5,30,1,68,6,0.04%,0.35%,0.04%,0.02%,0.04%,0.08%,66,5,37,1,103,6,0.05%,0.25%,0.03%,0.01%,0.04%,0.06%,88.10%,100.00%,9,0,13.24%,0.00%,£135.72,£0.00,9,0
B0DDKP91L9,B0968DH592,"Alexander Home The Original European Mill (Brass, 8-Inch Salt)",TOO09 - 001 Prime,145,1,156,3,301,4,0.14%,0.07%,0.19%,0.05%,0.16%,0.05%,198,1,215,4,413,5,0.14%,0.05%,0.20%,0.05%,0.17%,0.05%,87.43%,100.00%,9,1,2.99%,25.00%,£560.61,£62.29,9,1
B09T3DYBGQ,B09T3DYBGQ,Bisto The Original Gravy Powder 3kg,GRA04 - 003 Prime,29,1,32,0,61,1,0.03%,0.07%,0.04%,0.00%,0.03%,0.01%,38,2,39,0,77,2,0.03%,0.10%,0.04%,0.00%,0.03%,0.02%,38.24%,100.00%,10,0,16.39%,0.00%,£330.24,£0.00,9,0
B0CKW68R3Z,B0CKW68R3Z,Belgogluc Confiserie Glucose Syrup 1kg,SYR06 - 001,25,1,21,2,46,3,0.02%,0.07%,0.03%,0.03%,0.02%,0.04%,37,1,24,3,61,4,0.03%,0.05%,0.02%,0.03%,0.02%,0.04%,98.21%,75.00%,11,3,23.91%,100.00%,£79.64,£21.72,9,1
B0D1878TX3,B0D1878TX3,Parkers CORE - Black Pepper Sachets - 1 x 2000,CORESA008 - 001 Prime,2,0,5,1,7,1,0.00%,0.00%,0.01%,0.02%,0.00%,0.01%,6,0,9,2,15,2,0.00%,0.00%,0.01%,0.02%,0.01%,0.02%,100.00%,100.00%,9,4,128.57%,400.00%,£135.45,£60.20,9,4
B0D5D7ZHMC,B0D5D9B5BK,"Firefly (12 x 330ml, PEACH & GREEN TEA)",FIREF001 - 002 Prime,41,0,54,1,95,1,0.04%,0.00%,0.07%,0.02%,0.05%,0.01%,55,0,71,1,126,1,0.04%,0.00%,0.07%,0.01%,0.05%,0.01%,97.30%,100.00%,14,0,14.74%,0.00%,£321.16,£0.00,9,0
B0D5D7ZHMC,B0D5DCC2RZ,"Firefly (12 x 330ml, KIWI, LIME & MINT)",FIREF003 - 002 Prime,46,1,54,2,100,3,0.04%,0.07%,0.07%,0.03%,0.05%,0.04%,60,2,73,2,133,4,0.04%,0.10%,0.07%,0.02%,0.05%,0.04%,97.46%,100.00%,10,0,10.00%,0.00%,£232.50,£0.00,9,0
B0D9HJR1XT,B0D9HJR1XT,McDougalls - Scone Mix - 3.5kg (1),MCD01 - 004 Prime,33,0,37,0,70,0,0.03%,0.00%,0.05%,0.00%,0.04%,0.00%,45,0,46,0,91,0,0.03%,0.00%,0.04%,0.00%,0.04%,0.00%,98.73%,0.00%,9,0,12.86%,0.00%,£159.21,£0.00,9,0
B0DBR6986W,B0DBR6986W,Colac Banana Topping Sauce 1kg (Pack of 2),TOP15 - 002 Prime,5,1,5,0,10,1,0.00%,0.07%,0.01%,0.00%,0.01%,0.01%,7,1,5,0,12,1,0.01%,0.05%,0.00%,0.00%,0.00%,0.01%,91.67%,100.00%,11,7,110.00%,700.00%,£271.37,£172.69,9,5
B0DG3594P5,B0DG3594P5,Brown Bag - LIGHTLY SALTED Crisps - 2 X 20 x 40gm - (2 BOXES),CRI30 - 002 Prime,16,1,18,1,34,2,0.02%,0.07%,0.02%,0.02%,0.02%,0.03%,22,1,24,2,46,3,0.02%,0.05%,0.02%,0.02%,0.02%,0.03%,100.00%,100.00%,9,0,26.47%,0.00%,£279.47,£0.00,9,0
B0DHKYQ62W,B0DHKYQ62W,"BROWN BAG CRISPS ABERDEEN ANGUS BEEF & ONION (20x40g) - Multipack Crisps Bulk, Beef and Onion Crisps | Crisps Multipack Box, Beef Crisps Box | Crisps Share Bag, Sharing Bag | Grab Bag Crisps Pantry",CRI39 - 002,71,1,71,1,142,2,0.07%,0.07%,0.09%,0.02%,0.08%,0.03%,87,1,95,1,182,2,0.06%,0.05%,0.09%,0.01%,0.07%,0.02%,85.21%,0.00%,9,0,6.34%,0.00%,£143.37,£0.00,9,0
B0F7M3FV83,B0F7M3FV83,Osprio Corn Flour 3.5kg – Premium-Grade Cornflour for Culinary Use,OSPRIO007 - 001 Prime,7,0,12,1,19,1,0.01%,0.00%,0.01%,0.02%,0.01%,0.01%,9,0,15,1,24,1,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,100.00%,100.00%,11,1,57.89%,100.00%,£117.15,£10.65,9,1
B0000DC32H,B0000DC32H,"Monin Hazelnut Syrup, 750 ml Hazelnut",MONINS03 - 001,24,0,10,0,34,0,0.02%,0.00%,0.01%,0.00%,0.02%,0.00%,28,0,16,0,44,0,0.02%,0.00%,0.01%,0.00%,0.02%,0.00%,97.62%,0.00%,9,0,26.47%,0.00%,£123.12,£0.00,8,0
B001AO2HCO,B001AO2HCO,Nielsen-massey Pure Peppermint Extract 60 ml,ESS18 - 002,22,0,41,0,63,0,0.02%,0.00%,0.05%,0.00%,0.03%,0.00%,26,0,52,0,78,0,0.02%,0.00%,0.05%,0.00%,0.03%,0.00%,90.41%,0.00%,8,0,12.70%,0.00%,£66.24,£0.00,8,0
B003U4LPIY,B003U4LPIY,J. Leblanc Tarragon Vinegar (500ml),VIN26 - 001,12,1,29,0,41,1,0.01%,0.07%,0.04%,0.00%,0.02%,0.01%,15,2,35,0,50,2,0.01%,0.10%,0.03%,0.00%,0.02%,0.02%,93.48%,0.00%,11,0,26.83%,0.00%,£143.66,£0.00,8,0
B0083U0400,B0083U0400,Premium Grade Wakame 500g,ORI51C uk shipping,121,1,151,5,272,6,0.11%,0.07%,0.18%,0.08%,0.14%,0.08%,185,5,196,6,381,11,0.13%,0.25%,0.18%,0.07%,0.15%,0.10%,13.47%,0.00%,8,0,2.94%,0.00%,£99.68,£0.00,8,0
B008LE65XS,B008LE65XS,jose lobato Spanish Sherry Vinegar 75cl,VIN16B - 003 Prime,19,0,35,3,54,3,0.02%,0.00%,0.04%,0.05%,0.03%,0.04%,21,0,48,3,69,3,0.02%,0.00%,0.04%,0.03%,0.03%,0.03%,81.82%,33.33%,11,4,20.37%,133.33%,£104.09,£38.22,8,2
B00IIK9B3Q,B00IIK9B3Q,Monin Chocolate 700ml,MONINS05 - 004,9,0,7,0,16,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,10,0,7,0,17,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,9,0,56.25%,0.00%,£123.12,£0.00,8,0
B00JC9E7PY,B00JC9E7PY,Doves Farm Organic & Gluten Free Baking Powder 1kg,BAK06C - 002,22,0,32,0,54,0,0.02%,0.00%,0.04%,0.00%,0.03%,0.00%,31,0,44,0,75,0,0.02%,0.00%,0.04%,0.00%,0.03%,0.00%,60.00%,0.00%,8,0,14.81%,0.00%,£94.08,£0.00,8,0
B00M46V88Q,B00M46V88Q,Global Harvest Wild Fennel Pollen Spice 5 g,SPI71 - 001,11,1,22,0,33,1,0.01%,0.07%,0.03%,0.00%,0.02%,0.01%,19,1,28,0,47,1,0.01%,0.05%,0.03%,0.00%,0.02%,0.01%,100.00%,0.00%,8,0,24.24%,0.00%,£77.28,£0.00,8,0
B0BZ7W4Z98,B00Z9X01Q6,Tate & Lyle Caster Sugar - 6x2kg,TATECA001 - 002,20,3,17,1,37,4,0.02%,0.21%,0.02%,0.02%,0.02%,0.05%,29,3,21,1,50,4,0.02%,0.15%,0.02%,0.01%,0.02%,0.04%,54.35%,0.00%,8,0,21.62%,0.00%,£183.06,£0.00,8,0
B015R3D6DM,B015R3D6DM,Cooks & Co Anchovy Anchovies Fillets in Sunflower Oil Canned Fish 365g,FIS10A - 001,22,0,39,1,61,1,0.02%,0.00%,0.05%,0.02%,0.03%,0.01%,28,0,56,1,84,1,0.02%,0.00%,0.05%,0.01%,0.03%,0.01%,47.44%,0.00%,9,1,14.75%,100.00%,£106.38,£11.82,8,1
B0B83WTLG5,B01B7GJWE0,Tate and Lyle Fairtrade Icing Sugar 25 kg,TATEIC001 - 001,21,5,8,2,29,7,0.02%,0.35%,0.01%,0.03%,0.02%,0.09%,28,7,10,3,38,10,0.02%,0.35%,0.01%,0.03%,0.02%,0.09%,82.35%,100.00%,8,1,27.59%,14.29%,£287.12,£35.89,8,1
B01BNJ6FY6,B01BNJ6FY6,"Tate and Lyle Fairtrade Demerara Rough Cut Sugar Cubes, 1kg",TATECU001 - 007,123,2,105,22,228,24,0.12%,0.14%,0.13%,0.35%,0.12%,0.31%,158,2,138,29,296,31,0.11%,0.10%,0.13%,0.33%,0.12%,0.29%,7.14%,7.41%,11,4,4.82%,16.67%,£92.73,£33.72,8,2
B01DDG8Q7G,B01DDG8Q7G,Callebaut Powerful 80 Percent Dark Chocolate Callets 2.5 kg,CAL08A - 004,38,1,56,1,94,2,0.04%,0.07%,0.07%,0.02%,0.05%,0.03%,48,1,77,1,125,2,0.03%,0.05%,0.07%,0.01%,0.05%,0.02%,25.44%,0.00%,8,0,8.51%,0.00%,£481.20,£0.00,8,0
B076QKSQFC,B076QKSQFC,McDougalls Fish Batter Mix - 1x3.5kg,MCD05,17,0,17,0,34,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,22,0,22,0,44,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,41.46%,0.00%,9,0,26.47%,0.00%,£159.30,£0.00,8,0
B077BCHY34,B077BCHY34,Opies Black Cherry Compote - 1x1.2kg_AB,COMPOT01 - 001,17,0,12,0,29,0,0.02%,0.00%,0.01%,0.00%,0.02%,0.00%,21,0,14,0,35,0,0.02%,0.00%,0.01%,0.00%,0.01%,0.00%,96.97%,0.00%,8,0,27.59%,0.00%,£113.76,£0.00,8,0
B0794ZBTZY,B0794ZBTZY,Callebaut Dark Chocolate Drops 70% 400g Bag,CAL01A - 002 uk shipping,464,10,338,12,802,22,0.44%,0.69%,0.41%,0.19%,0.43%,0.28%,602,13,424,16,"1,026",29,0.43%,0.66%,0.39%,0.18%,0.42%,0.27%,5.04%,0.00%,9,0,1.12%,0.00%,£124.65,£0.00,8,0
B07K1CPB4V,B07K1CPB4V,Whitakers Mints 1Kg (Mint Crisps 1kg),AFT04B - 001,19,0,16,2,35,2,0.02%,0.00%,0.02%,0.03%,0.02%,0.03%,30,0,21,4,51,4,0.02%,0.00%,0.02%,0.05%,0.02%,0.04%,97.92%,100.00%,9,3,25.71%,150.00%,£195.12,£65.04,8,2
B07RR273D4,B07RR273D4,Squid (Cuttlefish) Ink 90g,MED60A - 001 Prime,38,0,25,4,63,4,0.04%,0.00%,0.03%,0.06%,0.03%,0.05%,45,0,31,4,76,4,0.03%,0.00%,0.03%,0.05%,0.03%,0.04%,71.23%,50.00%,14,1,22.22%,25.00%,£120.12,£8.58,8,1
B07STF2KM9,B07STF2KM9,Original SNICKERS Chocolate BAR 24 x 50g Full Box Fresh Stock,CHO28A - 002,251,2,151,13,402,15,0.24%,0.14%,0.18%,0.21%,0.21%,0.19%,322,2,196,18,518,20,0.23%,0.10%,0.18%,0.21%,0.21%,0.19%,7.42%,0.00%,9,0,2.24%,0.00%,£152.82,£0.00,8,0
B07W72PPPK,B07W72PPPK,"Veal Glace, 600g",GLA09 - 001,5,0,7,0,12,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,10,0,7,0,17,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,10,0,83.33%,0.00%,£346.80,£0.00,8,0
B08644RPSJ,B08644RPSJ,Caterwrap Aluminium Catering Foil Catering Quality Strong 14Mu 450mm x 75m,CATER002 - 001 Prime,65,2,70,7,135,9,0.06%,0.14%,0.09%,0.11%,0.07%,0.12%,95,2,106,15,201,17,0.07%,0.10%,0.10%,0.17%,0.08%,0.16%,13.54%,0.00%,11,0,8.15%,0.00%,£153.67,£0.00,8,0
B0865SRC76,B0865SRC76,Freshers Blackcurrant Squash Drink No Added Sugar 5 Litre,COR21A - 004 Prime,16,1,14,4,30,5,0.02%,0.07%,0.02%,0.06%,0.02%,0.06%,24,1,17,7,41,8,0.02%,0.05%,0.02%,0.08%,0.02%,0.08%,72.97%,0.00%,10,0,33.33%,0.00%,£118.72,£0.00,8,0
B08W6FZTZB,B08W5F24FB,"Mona Lisa Crispearls by Callebaut (Milk Chocolate, 1 x 800g Bag) – Resealable Velcro 800g Bag - Flavoured Coated Cereal Balls for Decorating Cakes, Cupcakes, Waffles, Crepes, Pancakes",DEC012 - 001 Prime,82,2,44,1,126,3,0.08%,0.14%,0.05%,0.02%,0.07%,0.04%,107,2,71,1,178,3,0.08%,0.10%,0.07%,0.01%,0.07%,0.03%,50.00%,50.00%,8,0,6.35%,0.00%,£170.00,£0.00,8,0
B095YT6WP4,B095YT6WP4,Lingham - Chilli Sauce - 358g - (pack of 4),ORI54 - 005,15,0,18,0,33,0,0.01%,0.00%,0.02%,0.00%,0.02%,0.00%,15,0,19,0,34,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,94.12%,0.00%,8,0,24.24%,0.00%,£108.00,£0.00,8,0
B0B9FZK2GX,B09T3D914S,Bisto Gravy Granules 1.9kg,GRA02 - 005,18,0,21,0,39,0,0.02%,0.00%,0.03%,0.00%,0.02%,0.00%,27,0,27,0,54,0,0.02%,0.00%,0.03%,0.00%,0.02%,0.00%,90.20%,0.00%,9,0,23.08%,0.00%,£167.31,£0.00,8,0
B0C1BZFX4M,B0C1BZFX4M,Parkers Dried Apple Rings 1kg,DRI15 - 001 Prime,6,0,10,0,16,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,7,0,11,0,18,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,8,0,50.00%,0.00%,£131.76,£0.00,8,0
B0C1GLZRFT,B0C1GLZRFT,Cacao Barry - ROUGE ULTIME Cocoa Powder 1kg,CHO01B - 001 Prime,34,1,29,0,63,1,0.03%,0.07%,0.04%,0.00%,0.03%,0.01%,48,1,34,0,82,1,0.03%,0.05%,0.03%,0.00%,0.03%,0.01%,98.59%,0.00%,8,0,12.70%,0.00%,£176.24,£0.00,8,0
B0CCPJL4SC,B0CCPKSMC8,Busch Meringue Drops 100gm x 6,SWE03E - 002,34,1,34,1,68,2,0.03%,0.07%,0.04%,0.02%,0.04%,0.03%,41,1,40,1,81,2,0.03%,0.05%,0.04%,0.01%,0.03%,0.02%,100.00%,100.00%,9,2,13.24%,100.00%,£122.76,£27.28,8,2
B0CSKN49MX,B0CSKN49MX,REGGIA Orzo Pasta 500gm (Pack of 2),PAS70A - 004 Prime,21,0,10,0,31,0,0.02%,0.00%,0.01%,0.00%,0.02%,0.00%,29,0,11,0,40,0,0.02%,0.00%,0.01%,0.00%,0.02%,0.00%,100.00%,0.00%,8,0,25.81%,0.00%,£53.76,£0.00,8,0
B0CW3NMR7N,B0CW3NMR7N,Seasoners Traditional Pickled Onions 2.25kg (Pack of 2),PIC05A - 002 Prime,6,0,16,0,22,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,7,0,21,0,28,0,0.01%,0.00%,0.02%,0.00%,0.01%,0.00%,100.00%,0.00%,9,0,40.91%,0.00%,£197.91,£0.00,8,0
B0CYM3JTT4,B0CYM3JTT4,Parkers MAGNA - San Marzano Tomatoes (Tin) - 2.55kg,VEG31 - 001 Prime,21,0,17,0,38,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,25,0,21,0,46,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,100.00%,0.00%,12,0,31.58%,0.00%,£150.48,£0.00,8,0
B0D1CNNTCL,B0D1CNNTCL,Core - Urinal Blocks - 3kg,CLE16 - 001 Prime,7,0,9,2,16,2,0.01%,0.00%,0.01%,0.03%,0.01%,0.03%,9,0,11,2,20,2,0.01%,0.00%,0.01%,0.02%,0.01%,0.02%,94.44%,50.00%,8,0,50.00%,0.00%,£190.16,£0.00,8,0
B0D7J2LZYN,B0D7J1LZHR,"Cambrook (1kg, Salted Peanuts)",CAMBR009 - 002 Prime,10,0,9,0,19,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,14,0,16,0,30,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,9,0,47.37%,0.00%,£105.03,£0.00,8,0
B0D96DMTZ6,B0D96DMTZ6,Lee Kum Kee Premium 500ml | 2x Dark Soy Sauce | Dark Cooking Soy Sauce 500ml,SOY03 - 002 Prime,107,1,80,1,187,2,0.10%,0.07%,0.10%,0.02%,0.10%,0.03%,147,1,105,2,252,3,0.11%,0.05%,0.10%,0.02%,0.10%,0.03%,16.44%,100.00%,8,0,4.28%,0.00%,£79.60,£0.00,8,0
B0DXL8V4R1,B0DTV3V3TZ,Jersey Dairy Jersey Dairy Luxury Chocolate Ice Cream Mix x 1 Litre,UHT31C - 001 Prime,200,7,109,7,309,14,0.19%,0.49%,0.13%,0.11%,0.16%,0.18%,249,8,143,9,392,17,0.18%,0.40%,0.13%,0.10%,0.16%,0.16%,16.47%,11.11%,9,0,2.91%,0.00%,£104.49,£0.00,8,0
B0DVJ6YSM2,B0DVJ17T8C,Callebaut - Dark - 70.5% Callets - 2.5kg - (Sold by Parkers Foodservice) 70-30-38 (1 Pack),CAL01 - 010 Prime,153,0,104,3,257,3,0.14%,0.00%,0.13%,0.05%,0.14%,0.04%,197,0,126,3,323,3,0.14%,0.00%,0.12%,0.03%,0.13%,0.03%,73.42%,50.00%,9,0,3.50%,0.00%,£499.86,£0.00,8,0
B0DX26ZRG8,B0DX26ZRG8,Strianese Peeled Plum Tomatoes 2.5kg,VEG01E - 001,55,0,79,3,134,3,0.05%,0.00%,0.10%,0.05%,0.07%,0.04%,71,0,105,3,176,3,0.05%,0.00%,0.10%,0.03%,0.07%,0.03%,95.24%,100.00%,9,2,6.72%,66.67%,£86.31,£19.18,8,1
B000YBJ9I4,B000YBJ9I4,"Merchant Gourmet One Minute Polenta, 500g",CER02H,9,0,10,0,19,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,13,0,15,0,28,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,87.50%,0.00%,8,0,42.11%,0.00%,£46.80,£0.00,7,0
B0069KOICQ,B0069KOICQ,Doves Farm Baking Powder Bulk 1 kg (Pack of 3),BAK06C - 003,6,0,11,2,17,2,0.01%,0.00%,0.01%,0.03%,0.01%,0.03%,7,0,17,3,24,3,0.01%,0.00%,0.02%,0.03%,0.01%,0.03%,91.30%,100.00%,9,4,52.94%,200.00%,£240.51,£104.28,7,3
B00DI7Y2W4,B00DI7Y2W4,LEFKTRO LILLIPUT Capers 1kg Drained Weight,CAP02C - 001,20,1,17,0,37,1,0.02%,0.07%,0.02%,0.00%,0.02%,0.01%,24,1,20,0,44,1,0.02%,0.05%,0.02%,0.00%,0.02%,0.01%,100.00%,100.00%,10,0,27.03%,0.00%,£176.60,£0.00,7,0
B0F8P4WLBQ,B00DUSKC4S,"Lee Kum Kee Gluten Free Oyster Sauce, 2.31 kg (Pack of 1)",ORI08C - 001,342,3,209,5,551,8,0.32%,0.21%,0.26%,0.08%,0.29%,0.10%,431,4,254,6,685,10,0.31%,0.20%,0.24%,0.07%,0.28%,0.09%,21.81%,20.00%,7,1,1.27%,12.50%,£115.29,£16.47,7,1
B00E7P9ZGO,B00E7P9ZGO,Batchelors Original Mushy Peas - 1x3kg,VEG06B - 005 Prime,25,0,39,0,64,0,0.02%,0.00%,0.05%,0.00%,0.03%,0.00%,32,0,48,0,80,0,0.02%,0.00%,0.04%,0.00%,0.03%,0.00%,96.10%,0.00%,9,0,14.06%,0.00%,£100.80,£0.00,7,0
B0CRTGH7B9,B00FU0E010,"Colman's Original English Mustard Powder, 454 g",COL09,225,15,362,47,587,62,0.21%,1.04%,0.44%,0.74%,0.31%,0.80%,325,18,536,98,861,116,0.23%,0.91%,0.50%,1.13%,0.35%,1.09%,2.54%,8.33%,7,0,1.19%,0.00%,£115.57,£0.00,7,0
B00IORZ7JU,B00IORZ7JU,Bovril Beef Flavoured Drink 2 x 450g Catering Tub Granules 180 Servings BRITISH FOOD SHOP (BFSBOV2),HOT04B - 008 uk shipping,83,0,35,0,118,0,0.08%,0.00%,0.04%,0.00%,0.06%,0.00%,94,0,43,0,137,0,0.07%,0.00%,0.04%,0.00%,0.06%,0.00%,96.09%,0.00%,7,0,5.93%,0.00%,£205.03,£0.00,7,0
B01BNJ82F6,B01BNJ82F6,Tate and Lyle Dark Soft Brown Sugar 25 kg,TATESO001B - 001,4,0,14,4,18,4,0.00%,0.00%,0.02%,0.06%,0.01%,0.05%,6,0,16,4,22,4,0.00%,0.00%,0.01%,0.05%,0.01%,0.04%,100.00%,100.00%,8,3,44.44%,75.00%,£306.40,£114.90,7,3
B0CV151M43,B01MDQM51I,Brown Bag Crisps West Country Cheddar and Onion 40 g (Pack of 20),CRI34,28,0,31,1,59,1,0.03%,0.00%,0.04%,0.02%,0.03%,0.01%,35,0,50,3,85,3,0.03%,0.00%,0.05%,0.03%,0.03%,0.03%,47.37%,0.00%,7,0,11.86%,0.00%,£121.03,£0.00,7,0
B01MUH5QNM,B01MUH5QNM,Monin Amaretto Syrup 70cl Bottle - Monin Coffee Syrup Flavouring by Monin,MONINS08a,7,0,5,0,12,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,10,0,5,0,15,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,92.31%,0.00%,7,0,58.33%,0.00%,£95.76,£0.00,7,0
B06XH8128Q,B06XH8128Q,Monin Coffee Syrup in Tiramisu 70cl Glass Bottle & 70cl Monin Pump Set,BUNDLE015 - 001,54,0,19,2,73,2,0.05%,0.00%,0.02%,0.03%,0.04%,0.03%,68,0,21,2,89,2,0.05%,0.00%,0.02%,0.02%,0.04%,0.02%,69.51%,0.00%,7,0,9.59%,0.00%,£135.66,£0.00,7,0
B073D2Q88P,B072C9H213,"Crusha Milkshake Mix Chocolate Flavour No Added Sugar, 500 ml",CRUSHA005 - 001 Prime,106,2,34,0,140,2,0.10%,0.14%,0.04%,0.00%,0.07%,0.03%,128,3,42,0,170,3,0.09%,0.15%,0.04%,0.00%,0.07%,0.03%,25.83%,0.00%,10,0,7.14%,0.00%,£68.70,£0.00,7,0
B0C849W42J,B074RK46F8,"Thai Taste Green Curry Paste, 400g",THAITA014 - 001,57,0,60,2,117,2,0.05%,0.00%,0.07%,0.03%,0.06%,0.03%,83,0,92,3,175,3,0.06%,0.00%,0.09%,0.03%,0.07%,0.03%,20.00%,0.00%,8,0,6.84%,0.00%,£63.04,£0.00,7,0
B076QJYTZ5,B076QJYTZ5,Dr. Oetker Scotbloc White Chocolate Flavoured Drops - 3kg (single),OETKER011 - 003 Prime,21,1,25,4,46,5,0.02%,0.07%,0.03%,0.06%,0.02%,0.06%,35,1,35,5,70,6,0.03%,0.05%,0.03%,0.06%,0.03%,0.06%,39.66%,0.00%,11,1,23.91%,20.00%,£358.65,£33.31,7,1
B0793DBLFX,B0793DBLFX,"Callebaut Finest Belgian Milk Chocolate, 400 g",CAL03A - 010 Prime,416,4,214,6,630,10,0.39%,0.28%,0.26%,0.10%,0.33%,0.13%,560,4,276,12,836,16,0.40%,0.20%,0.26%,0.14%,0.34%,0.15%,4.26%,0.00%,7,0,1.11%,0.00%,£100.03,£0.00,7,0
B0794ZBTZY,B0794ZBTZY,Callebaut Dark Chocolate Drops 70% 400g Bag,CAL01A - 002,464,10,338,12,802,22,0.44%,0.69%,0.41%,0.19%,0.43%,0.28%,602,13,424,16,"1,026",29,0.43%,0.66%,0.39%,0.18%,0.42%,0.27%,5.04%,0.00%,7,0,0.87%,0.00%,£106.68,£0.00,7,0
B085W1RFJP,B085W1RFJP,Premium Quality Nocellara Olives 1.5kg tub - Green Olive with Stone - Nocellara Del Belice Olives - 100% Sicilian - Packed with Olive Oil and Rapeseed Oil - Freshly Packed in Britain - Vegan!,OLI07 - 002,276,5,204,8,480,13,0.26%,0.35%,0.25%,0.13%,0.26%,0.17%,348,7,258,8,606,15,0.25%,0.35%,0.24%,0.09%,0.25%,0.14%,15.40%,20.00%,7,1,1.46%,7.69%,£105.30,£14.98,7,1
B086R35LS1,B086R35LS1,Dried Sultanas 3kg,DRISUL001 - 001,3,0,4,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,4,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,8,0,114.29%,0.00%,£137.92,£0.00,7,0
B08BPC217N,B08BPC217N,Folkingtons Cranberry Juice - 12x250ml,FOL03 - 003 Prime,11,0,3,0,14,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,11,0,3,0,14,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,100.00%,0.00%,10,0,71.43%,0.00%,£249.30,£0.00,7,0
