id,createdAt,updatedAt,stockCode,binName,standardCost,taxRate,price,productGroupCode,bomItemTypeId,companyName,supplierAccountNumber
cmcnbe2o00lneo23fxc54389h,1751542852609,1751542852609,DRI14B,416,13.35,0.0,22.0,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2o10lnfo23f1zlyb2ql,1751542852609,1751542852609,DRI15,416,7.7,0.0,11.15,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2o10lngo23fjslmfa3m,1751542852610,1751542852610,DRI20,416,3.45,0.0,5.35,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2o20lnho23fv5cf8hqh,1751542852610,1751542852610,DRIAPR001,416,12.75,0.0,22.4,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o20lnio23f1shuuxe8,1751542852611,1751542852611,DRICUR001,416,9.875,0.0,16.2,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o30lnjo23fkm0x5eyd,1751542852611,1751542852611,DRIDAT001,416,4.975,0.0,8.7,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o40lnko23f5mk054gq,1751542852612,1751542852612,DRIDAT002,416,5.475,0.0,9.45,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o40lnlo23fcj1e96rb,1751542852613,1751542852613,DRIDAT003,416,2.1,0.0,3.15,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2o50lnmo23ffmbnglo2,1751542852613,1751542852613,DRIMIX001,416,8.125,0.0,14.55,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o50lnno23fdtpfh875,1751542852614,1751542852614,DRIMIX003,416,3.3,0.0,5.0,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2o60lnoo23fh6ea1g7v,1751542852614,1751542852614,DRIPINE001,416,4.4,0.0,6.75,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2o70lnpo23foxpwdzfc,1751542852615,1751542852615,DRIPRU001,416,11.5,0.0,27.9,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o70lnqo23fb9gzq251,1751542852616,1751542852616,DRIRAI001,416,7.875,0.0,11.75,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o80lnro23fp0ncpl41,1751542852616,1751542852616,DRISUL001,416,7.75,0.0,12.0,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o80lnso23f4uwb1cys,1751542852617,1751542852617,DRISUL002,416,12.25,0.0,20.15,"AMB DRIED FRUITS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2o90lnto23f7l4ont6z,1751542852617,1751542852617,TOP01,416,9.7,20.0,14.5,"AMB ICE CREAM SUND",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2o90lnuo23fhw82oybs,1751542852618,1751542852618,NUT02,416,8.7,0.0,13.0,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",RAN001
cmcnbe2oa0lnvo23fj67nvr3e,1751542852618,1751542852618,NUT03A,416,6.75,0.0,13.0,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ob0lnwo23fifdbk29v,1751542852620,1751542852620,NUT06A,416,7.5,0.0,11.2,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",AFR001
cmcnbe2oc0lnxo23f47wugma7,1751542852620,1751542852620,NUT08A,416,37.64,0.0,54.55,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",CLA003
cmcnbe2oc0lnyo23fe52wpqcs,1751542852621,1751542852621,NUT08B,416,45.9,0.0,68.5,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",CEN001
cmcnbe2od0lnzo23fh0tjj8tx,1751542852621,1751542852621,NUT08C,416,40.0,0.0,59.7,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",AFR001
cmcnbe2od0lo0o23f13lf6n9d,1751542852622,1751542852622,NUT09,416,5.0,0.0,8.25,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2of0lo1o23fqkarh3s9,1751542852623,1751542852623,NUT10,416,3.6,0.0,5.8,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2og0lo2o23fshe94gmb,1751542852624,1751542852624,NUT17,416,6.8,0.0,13.4,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2og0lo3o23fx0ldgppr,1751542852625,1751542852625,NUT17A,416,6.75,0.0,13.4,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",AFR001
cmcnbe2oh0lo4o23f4w9adkw0,1751542852625,1751542852625,NUT19A,416,9.75,20.0,15.7,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",AFR001
cmcnbe2oh0lo5o23fhufctjcc,1751542852626,1751542852626,NUT19B,416,9.5,0.0,12.65,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",AFR001
cmcnbe2oi0lo6o23fpjtgsh4b,1751542852626,1751542852626,NUT25,416,6.7,0.0,10.0,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2oi0lo7o23ffeh7kchp,1751542852627,1751542852627,NUTALM001B,416,8.7,0.0,13.25,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ok0lo8o23fvbgwkj40,1751542852628,1751542852628,NUTALM002,416,6.25,0.0,13.0,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2ok0lo9o23ft1iriju6,1751542852629,1751542852629,NUTEP002,416,11.25,0.0,19.75,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2om0loao23fdr8dbhnh,1751542852630,1751542852630,NUTMAC002,416,18.95,0.0,31.95,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2on0lobo23f9bs22onn,1751542852631,1751542852631,NUTPEA003,416,3.2,0.0,5.1,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2on0loco23ff78ghyf2,1751542852632,1751542852632,NUTPIN001C,416,19.0,0.0,37.65,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",AFR001
cmcnbe2oo0lodo23fzlq0rktb,1751542852632,1751542852632,NUTPIS001B,416,19.5,0.0,29.15,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",AFR001
cmcnbe2op0loeo23fyh10flyr,1751542852633,1751542852633,NUTWAL001,416,4.6667,0.0,9.45,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2op0lofo23ftxsb10yl,1751542852634,1751542852634,SEE01,416,3.3,0.0,6.75,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2oq0logo23fi3o7rwb5,1751542852634,1751542852634,SEE02,416,3.3,0.0,5.85,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2oq0loho23f0eq92rm0,1751542852635,1751542852635,SEE03,416,2.1,0.0,3.4,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2or0loio23fq68stxr0,1751542852635,1751542852635,SEE04,416,4.25,0.0,7.4,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2os0lojo23f42sujrca,1751542852637,1751542852637,SEE05,416,1.9,0.0,3.65,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ot0loko23fltzmwcu8,1751542852637,1751542852637,SEE09,416,3.6,0.0,5.25,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ot0lolo23fnc62l8uu,1751542852638,1751542852638,SEE11,416,4.0,0.0,8.35,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ou0lomo23fzr8vv2dr,1751542852638,1751542852638,HON03C,416,1.55,0.0,2.25,"AMB PRESERVES",0,"Parkers Foodservice Ltd",HIL001
cmcnbe2ov0lono23fvrysrgjd,1751542852639,1751542852639,CER05C,416,1.3,0.0,1.95,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ov0looo23fessefswo,1751542852640,1751542852640,CER05D,416,1.3,0.0,1.95,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ow0lopo23fzwtpfi97,1751542852640,1751542852640,CER29,416,1.8,0.0,2.6,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ow0loqo23frm8lrs41,1751542852641,1751542852641,CER34A,416,3.1,0.0,4.8,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2ox0loro23fiou0u4be,1751542852641,1751542852641,CER34E,416,3.95,0.0,7.5,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2oy0loso23fxs1h8i64,1751542852642,1751542852642,CER70,416,13.97,0.0,20.85,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",BEL002
cmcnbe2oy0loto23fykti6vm5,1751542852643,1751542852643,OSPRIO022,416,1.985,0.0,3.6,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",MOO001
cmcnbe2oz0louo23fo9aexhmw,1751542852643,1751542852643,PUL09B,416,5.25,0.0,7.85,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",BUC001
cmcnbe2oz0lovo23ftgfb9vh3,1751542852644,1751542852644,SUG02,416,4.565,0.0,6.65,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",SIL001
cmcnbe2p00lowo23fssbbkqhe,1751542852644,1751542852644,SUG34,416,3.4583,0.0,5.0,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",SIL001
cmcnbe2p00loxo23fox1gauyi,1751542852645,1751542852645,FLO19C,417,1.94338,0.0,2.8,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DOV001
cmcnbe2p10loyo23fr8rrvdlr,1751542852646,1751542852646,POR21A,417,9.47,0.0,13.6,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",BAR002
cmcnbe2p20lozo23fi9fhr5cr,1751542852646,1751542852646,FLO19A,418,1.845,0.0,2.7,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DOV001
cmcnbe2p20lp0o23f1mhhebfz,1751542852647,1751542852647,FLO19D,418,24.846,0.0,36.05,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",DOV001
cmcnbe2p30lp1o23fov4rgqmb,1751542852648,1751542852648,FLO19E,418,24.846,0.0,36.05,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2p40lp2o23flu3g72tc,1751542852649,1751542852649,FLO23A,418,28.47,0.0,42.5,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",RAN001
cmcnbe2p50lp3o23fhx6d4xq7,1751542852649,1751542852650,BAR28,418,9.99,0.0,16.85,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",BOO001
cmcnbe2p70lp4o23fie0fdra8,1751542852651,1751542852651,BAR29,418,9.99,0.0,16.85,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",AUT002
cmcnbe2p70lp5o23fsj703kpu,1751542852652,1751542852652,BAR30,418,9.99,0.0,16.85,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",AUT002
cmcnbe2p80lp6o23f3wkl1337,1751542852653,1751542852653,BAR31,418,9.99,0.0,16.85,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",AUT002
cmcnbe2p90lp7o23f0waig27p,1751542852653,1751542852653,MEXICA000,418,20.9,0.0,31.2,"AMB MEXICAN",0,"Parkers Foodservice Ltd",FUN001
cmcnbe2p90lp8o23fs71f7slp,1751542852654,1751542852654,MEXICA005,418,23.21,0.0,33.65,"AMB MEXICAN",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2pb0lp9o23fpix64gd8,1751542852655,1751542852655,CER05A,418,15.89,0.0,25.6,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2pc0lpao23f89pbty76,1751542852657,1751542852657,SUG16,418,2.60625,0.0,3.9,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",IVO001
cmcnbe2pd0lpbo23fvys3ftqa,1751542852657,1751542852657,SUG17,418,2.60625,0.0,3.9,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",IVO001
cmcnbe2pd0lpco23f5juhk4l6,1751542852658,1751542852658,SUG31,418,17.213,0.0,26.95,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",IVO001
cmcnbe2pe0lpdo23f1fbajmv9,1751542852659,1751542852659,TATECU001,418,2.4375,0.0,3.65,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",TAT001
cmcnbe2pf0lpeo23frws2f8rj,1751542852659,1751542852659,TATECU002,418,2.31,0.0,3.65,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",TAT001
cmcnbe2pg0lpfo23fmp3g86jw,1751542852660,1751542852660,FLO01,419,1.32,0.0,1.9,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",SIL001
cmcnbe2pg0lpgo23fv18t1bwi,1751542852661,1751542852661,CRI10,419,7.29,20.0,15.6,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2pi0lpho23fpwbbift0,1751542852663,1751542852663,HON01,419,4.19,0.0,6.99,"AMB PRESERVES",0,"Parkers Foodservice Ltd",HIL001
cmcnbe2pj0lpio23ft8fh7utu,1751542852663,1751542852663,VANHOU002,420,5.72,0.0,8.65,"AMB HOT BEVERAGES",0,"Parkers Foodservice Ltd",CAL001
cmcnbe2pj0lpjo23fgsud29d9,1751542852664,1751542852664,SAL02,420,8.1972,0.0,12.45,"AMB SEASONING",0,"Parkers Foodservice Ltd",PRE001
cmcnbe2pl0lpko23f3tv8op22,1751542852665,1751542852665,SAL02C,420,6.77,0.0,11.9,"AMB SEASONING",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2pl0lplo23fmmn0it82,1751542852666,1751542852666,FLO03,421,1.34,0.0,1.95,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",SIL001
cmcnbe2pm0lpmo23fqul9qe9t,1751542852667,1751542852667,OSPRIO003,421,1.755,0.0,4.95,"AMB JAPENESE",0,"Parkers Foodservice Ltd",MOO001
cmcnbe2pn0lpno23fowf8cuti,1751542852667,1751542852667,PANKO001,421,1.725,0.0,4.95,"AMB JAPENESE",0,"Parkers Foodservice Ltd",MOO001
cmcnbe2pn0lpoo23f97m77iqv,1751542852668,1751542852668,CON03,422,7.07,0.0,12.25,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2po0lppo23fjzp0k5pe,1751542852668,1751542852668,CON03C,422,6.8,0.0,9.9,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",CEN003
cmcnbe2po0lpqo23fp4fxtb4d,1751542852669,1751542852670,CLE02F,422,7.5,20.0,11.25,"NON FOOD CHEMICALS",0,"Parkers Foodservice Ltd",DCS001
cmcnbe2pq0lpro23f4lc8xyw3,1751542852671,1751542852671,FLO06,423,21.5,0.0,30.75,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",SHI001
cmcnbe2pr0lpso23f8y1vnmvy,1751542852672,1751542852672,FLO10,423,20.33,0.0,29.5,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",
cmcnbe2ps0lpto23f01r96lt4,1751542852672,1751542852672,FLO11,423,21.17,0.0,30.7,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2ps0lpuo23fd4cyro2s,1751542852673,1751542852673,SUG08F,423,28.25,0.0,40.95,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2pt0lpvo23f6aghxuub,1751542852673,1751542852674,SUG11A,423,21.05,0.0,28.5,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2pv0lpwo23fmk9edgwc,1751542852675,1751542852676,SUG12A,423,19.65,0.0,29.35,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2px0lpxo23fj6yascgv,1751542852677,1751542852677,TATESO002B,423,19.65,0.0,41.7,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",RAN001
cmcnbe2px0lpyo23fxhin5y9q,1751542852678,1751542852678,FLO08C,424,3.256,0.0,4.99,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",
cmcnbe2py0lpzo23fvidh60er,1751542852679,1751542852679,BRE03A,424,17.5,0.0,31.45,"AMB JAPENESE",0,"Parkers Foodservice Ltd",CEN001
cmcnbe2pz0lq0o23fpzxzyppj,1751542852679,1751542852679,BRE03D,424,33.9,0.0,48.45,"AMB JAPENESE",0,"Parkers Foodservice Ltd",CEN001
cmcnbe2pz0lq1o23fyr2m1tk6,1751542852680,1751542852680,BRE03DA,424,50.85,0.0,73.7,"AMB JAPENESE",0,"Parkers Foodservice Ltd",CEN001
cmcnbe2q00lq2o23fn6xeavzr,1751542852681,1751542852681,OSPRIO018,424,31.45,0.0,73.7,"AMB JAPENESE",0,"Parkers Foodservice Ltd",MOO001
cmcnbe2q10lq3o23fmylqndog,1751542852681,1751542852681,OSPRIO004,424,24.95,0.0,36.2,"AMB PULSES & GRAINS",0,"Parkers Foodservice Ltd",MOO001
cmcnbe2q10lq4o23fr6du44ij,1751542852682,1751542852682,FLO40,426,15.59,0.0,22.3,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",SHI001
cmcnbe2q20lq5o23fd8kw6dno,1751542852682,1751542852682,FLO07,427,19.09,0.0,27.65,"AMB BAKERS SUNDRIES",0,"Parkers Foodservice Ltd",SHI001
cmcnbe2q30lq6o23foyms1z6k,1751542852683,1751542852683,WEBONLY07,427,8.05666,0.0,8.5,"AMB SUGAR & SYRUP",0,"Parkers Foodservice Ltd",
cmcnbe2q30lq7o23fc8ru0io3,1751542852684,1751542852684,VANHOU001,428,5.97,0.0,8.65,"AMB HOT BEVERAGES",0,"Parkers Foodservice Ltd",CAL001
cmcnbe2q40lq8o23fa7rcn3jn,1751542852684,1751542852684,POT03,429,20.5425,0.0,32.6,"AMB ACCOMPANIMENTS",0,"Parkers Foodservice Ltd",NES001
cmcnbe2q50lq9o23f2ydt9qvg,1751542852685,1751542852686,POT04,429,20.5425,0.0,32.6,"AMB ACCOMPANIMENTS",0,"Parkers Foodservice Ltd",NES001
cmcnbe2q60lqao23fg3kork04,1751542852687,1751542852687,HEI07,429,13.95,0.0,19.95,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",HEI001
cmcnbe2q70lqbo23f5d4007lc,1751542852687,1751542852687,HOT14,429,12.0,0.0,17.9,"AMB HOT BEVERAGES",0,"Parkers Foodservice Ltd",AIM001
cmcnbe2q70lqco23fqlyzda1p,1751542852688,1751542852688,CRI03,430,6.49,20.0,10.0,"AMB CRISPS & SNACKS",0,"Parkers Foodservice Ltd",BUR001
cmcnbe2q80lqdo23fs5yijh3m,1751542852688,1751542852688,CON04,431,6.73,0.0,9.65,"AMB COND. & SAUCES",0,"Parkers Foodservice Ltd",AAK001
cmcnbe2q90lqeo23fpv79w2ab,1751542852689,1751542852689,NUTWAL003,432,5.1,0.0,9.45,"AMB NUTS & SEEDS",0,"Parkers Foodservice Ltd",SHE001
cmcnbe2q90lqfo23f55xm7n8y,1751542852690,1751542852690,CHR00B,432,5.61,0.0,8.55,"AMB SEASONING",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2qa0lqgo23fo0tw07w2,1751542852690,1751542852690,CHR00BA,432,4.33,0.0,8.55,"AMB SEASONING",0,"Parkers Foodservice Ltd",FGS001
cmcnbe2qa0lqho23ftsefkuot,1751542852691,1751542852691,HALENM002,432,9.97,0.0,14.25,"AMB SEASONING",0,"Parkers Foodservice Ltd",CLA003
cmcnbe2qb0lqio23fxqg1iot0,1751542852691,1751542852691,HER12C,432,1.3,0.0,1.85,"AMB SEASONING",0,"Parkers Foodservice Ltd",FGS001
cmcnbe2qb0lqjo23f7ixi3a6g,1751542852692,1751542852692,SAL30,432,1.2642,0.0,1.9,"AMB SEASONING",0,"Parkers Foodservice Ltd",PRE001
cmcnbe2qd0lqko23fby6dtywj,1751542852693,1751542852693,SPICLO001,432,6.92333,0.0,10.35,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qd0lqlo23foeq0x8qh,1751542852694,1751542852694,SPICOR01,432,1.93,0.0,3.65,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qe0lqmo23f60t7kvfo,1751542852694,1751542852694,SPICOR01A,432,1.87333,0.0,3.95,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qe0lqno23fk48gs638,1751542852695,1751542852695,GRA12,433,4.33,0.0,6.2,"AMB GRAVY & BOUILLON",0,"Parkers Foodservice Ltd",RHA001
cmcnbe2qf0lqoo23fkt1elyzg,1751542852695,1751542852695,GRA20,433,10.56,0.0,15.1,"AMB GRAVY & BOUILLON",0,"Parkers Foodservice Ltd",CON002
cmcnbe2qf0lqpo23f69152vu8,1751542852696,1751542852696,STO26,433,12.18,0.0,19.35,"AMB GRAVY & BOUILLON",0,"Parkers Foodservice Ltd",ESS001
cmcnbe2qg0lqqo23f4y4kld4c,1751542852697,1751542852697,CUR08,433,21.0573,0.0,31.75,"AMB INDIAN",0,"Parkers Foodservice Ltd",PRE001
cmcnbe2qh0lqro23fmzfev0cf,1751542852698,1751542852698,GAR06E,433,3.13,0.0,4.55,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qi0lqso23f7ysfwaxt,1751542852698,1751542852698,GAR06F,433,2.6667,0.0,4.55,"AMB SEASONING",0,"Parkers Foodservice Ltd",SLE001
cmcnbe2qj0lqto23fl5hxbih5,1751542852699,1751542852699,GAR06G,433,3.28,0.0,6.6,"AMB SEASONING",0,"Parkers Foodservice Ltd",
cmcnbe2qj0lquo23fthcemzl5,1751542852700,1751542852700,GAR06H,433,2.32,0.0,4.55,"AMB SEASONING",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2qk0lqvo23fyn6y5w5d,1751542852700,1751542852700,HER50B,433,2.35,0.0,3.35,"AMB SEASONING",0,"Parkers Foodservice Ltd",CEN001
cmcnbe2qk0lqwo23f1cqwxd6h,1751542852701,1751542852701,HER51A,433,3.75,20.0,5.35,"AMB SEASONING",0,"Parkers Foodservice Ltd",CEN001
cmcnbe2ql0lqxo23fswmbjwxf,1751542852701,1751542852701,HERBAS01,433,2.05333,0.0,3.45,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2ql0lqyo23fs11560x0,1751542852702,1751542852702,HERBAY01,433,1.425,0.0,2.75,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qm0lqzo23fmlwbujwa,1751542852703,1751542852703,HERBAY02,433,1.10333,0.0,3.7,"AMB SEASONING",0,"Parkers Foodservice Ltd",SLE001
cmcnbe2qn0lr0o23fw7u78ex9,1751542852703,1751542852703,HERCHI002,433,2.642,0.0,5.1,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qn0lr1o23fnouvds30,1751542852704,1751542852704,HERDIL01,433,2.99,0.0,5.9,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qo0lr2o23feah9byra,1751542852704,1751542852704,HERDIL01A,433,4.11,0.0,6.15,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qp0lr3o23f9b5bq3ys,1751542852705,1751542852705,HERMIN001,433,2.08833,0.0,4.5,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qp0lr4o23fgglb0081,1751542852706,1751542852706,HERMIN002,433,1.26333,0.0,3.0,"AMB SEASONING",0,"Parkers Foodservice Ltd",SLE001
cmcnbe2qq0lr5o23fw1jtsmiz,1751542852706,1751542852706,HERMIX001,433,1.6583,0.0,3.3,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qq0lr6o23ffh6zxaqk,1751542852707,1751542852707,HERORE001,433,1.71333,0.0,3.15,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qr0lr7o23fzqlopc4f,1751542852708,1751542852708,HERORE002,433,2.0,0.0,3.15,"AMB SEASONING",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2qs0lr8o23fa3vpvpm9,1751542852708,1751542852708,HERPAR01,433,1.785,0.0,3.6,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qs0lr9o23fslvd51gi,1751542852709,1751542852709,HERPAR02,433,1.56166,0.0,3.0,"AMB SEASONING",0,"Parkers Foodservice Ltd",SLE001
cmcnbe2qt0lrao23fofgm4049,1751542852710,1751542852710,HERROS01,433,2.423,0.0,4.75,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qu0lrbo23fqq979hrj,1751542852710,1751542852710,HERROS02,433,1.32333,0.0,3.55,"AMB SEASONING",0,"Parkers Foodservice Ltd",SLE001
cmcnbe2qv0lrco23fn9s00t7l,1751542852712,1751542852712,HERSAG001,433,1.59666,0.0,3.25,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qw0lrdo23fghm55w07,1751542852712,1751542852712,HERSAG002,433,1.545,0.0,3.05,"AMB SEASONING",0,"Parkers Foodservice Ltd",SLE001
cmcnbe2qw0lreo23ft67n36f5,1751542852713,1751542852713,HERSAG003,433,1.92,0.0,3.25,"AMB SEASONING",0,"Parkers Foodservice Ltd",HUN001
cmcnbe2qx0lrfo23fp6ny5agf,1751542852713,1751542852713,HERTAR001,433,2.86,0.0,5.2,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qx0lrgo23fc1x7azcu,1751542852714,1751542852714,HERTAR002,433,3.1917,0.0,5.6,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qy0lrho23f29hsdumo,1751542852715,1751542852715,HERTHY001,433,1.74,0.0,4.3,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qz0lrio23f71jc5je4,1751542852715,1751542852715,HERTHY002,433,2.06333,0.0,5.05,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2qz0lrjo23f48c0695q,1751542852716,1751542852716,PEP02C,433,3.9,0.0,6.6,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2r00lrko23fx9rvvcpo,1751542852716,1751542852716,PEP02D,433,5.3267,0.0,7.95,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2r00lrlo23ftit40glp,1751542852717,1751542852717,PEP04E,433,5.9883,0.0,10.5,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2r10lrmo23fjm5gpb25,1751542852717,1751542852717,PEP05F,433,6.15,0.0,8.8,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
cmcnbe2r10lrno23fdd29f6vq,1751542852718,1751542852718,PEP05G,433,7.46166,0.0,11.15,"AMB SEASONING",0,"Parkers Foodservice Ltd",SPL001
