(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0CNXSXLFB,B0CNXSXLFB,"ZERO (ZERO Luxury Foam Hand Wash 400ml / 1500 Doses, 6)",VISION003 - 003,1,1,10,2,11,3,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,2,2,14,3,16,5,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,0,9.09%,0.00%,£68.48,£0.00,1,0
B0CP2PHB1V,B0CP2LLX8C, ,DES04 - 003 Prime,3,0,4,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,6,0,10,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£23.08,£0.00,1,0
B0CP2PHB1V,B0CP2M5M45, ,DES03 - 008 Prime,5,1,6,0,11,1,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,6,1,8,0,14,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,1,9.09%,100.00%,£21.30,£21.30,1,1
B0CP9KQLCL,B0CP9KQLCL,Jose Paez Lobato Capirette 20 Year Aged Sherry Vinegar 750ml (Pack of 6),VIN17 - 003,1,0,6,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,11,0,13,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,80.00%,0.00%,1,0,14.29%,0.00%,£48.38,£0.00,1,0
B0CPQ3S3PH,B0CPQ3S3PH,Brown Bag Oak Smoked Chilli Crisps and Rosemary & Sea Salt Crisps (2 boxes),Crisps Bundle - 002 Prime,142,1,134,3,276,4,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,171,2,151,3,322,5,0.01%,0.01%,0.01%,0.00%,0.01%,0.00%,95.41%,100.00%,1,0,0.36%,0.00%,£32.25,£0.00,1,0
B0CPQ5D93H,B0CPQ5D93H,Shield Extra Large Powder Free Blue Disposable Vinyl Gloves 1x100,GLO16 - 001,17,0,3,0,20,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22,0,7,0,29,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,5.00%,0.00%,£6.32,£0.00,1,0
B0CQ2VYLNG,B0CQ2VYLNG,Belazu Traditional Pesto Genovese 165gm,PES10 - 001 Prime,13,0,14,0,27,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15,0,14,0,29,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,96.55%,0.00%,1,0,3.70%,0.00%,£6.99,£0.00,1,0
B0CQ5B3BXD,B0CQ5B3BXD,Khanum Tandoori Masala 1kg,SPITAN02 - 001,0,0,9,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,11,0,11,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,63.64%,0.00%,1,0,11.11%,0.00%,£8.38,£0.00,1,0
B0CR1KCFTG,B0CR1KCFTG, ,MONINS51 - 002 Prime,2,0,3,1,5,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,3,1,8,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,1,20.00%,100.00%,£31.52,£31.52,1,1
B0CRS1GDK5,B0CRS1GDK5,"Fattoria Estense SILVER, GOLD, BRONZE Vinegar Bundle",Fattoria Estense Bundle - 002,7,0,9,0,16,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10,0,9,0,19,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,68.42%,0.00%,1,0,6.25%,0.00%,£34.96,£0.00,1,0
B0CRVPVTJ2,B0CRVPVTJ2,Seasoners Sliced Pickled Beetroot 2.25kg (Pack of 2),PIC08 - 002,19,0,11,0,30,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20,0,13,0,33,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,3.33%,0.00%,£16.15,£0.00,1,0
B0CRVQWMFL,B0CRVQWMFL,"Lefktro Vinegar Bundle (Cider, Balsamic, White and Red Wine 4 x 5l)",Lefktro Vinegar Bundle 002,11,0,8,0,19,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21,0,8,0,29,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,96.15%,0.00%,1,0,5.26%,0.00%,£34.87,£0.00,1,0
B0CRZG31P2,B0CRZG31P2,Esfina ESR100 Autocut Hand Towel Roll 6 x 200m (Part no: RTB001),NON83 - 001,0,0,5,2,5,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,8,5,8,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,0,20.00%,0.00%,£30.25,£0.00,1,0
B0CSKPKXHS,B0CSKPKXHS,Cawston Kids Apple & Mango 4 x 18 x 200ml (4 Packs),CAW06 - 004 Prime,2,0,3,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,3,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,6,0,120.00%,0.00%,£436.32,£0.00,1,0
B0CSPKRJ1H,B0CSPKRJ1H,Robert Scott Rice Weave Tea Towel 10 x 45cm x 75cm (Pack of 2),CLOTHT001 - 002 Prime,6,0,3,1,9,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,4,1,11,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,70.00%,100.00%,1,0,11.11%,0.00%,£23.32,£0.00,1,0
B0CST48VPM,B0CST48VPM, ,MONINS06 - 005 Prime,13,0,7,0,20,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16,0,8,0,24,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.67%,0.00%,1,0,5.00%,0.00%,£15.49,£0.00,1,0
B0CT921NFH,B0CT921NFH,Smoked Maldon Sea Salt 500gm (Pack of 6),SAL04A - 003 Prime,1,0,2,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,2,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,£141.98,£0.00,1,0
B0CTQWHR9T,B0CTQWHR9T,Triple Lion Dried Pinto Beans 3kg (Pack of 4),PUL06 - 003 Prime,3,0,11,0,14,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,11,0,14,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,£44.00,£0.00,1,0
B0CTQYFWN3,B0CTQYFWN3, ,Callebaut Chunks Bundle - 001 Prime,9,0,9,1,18,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10,0,9,1,19,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,89.47%,100.00%,1,0,5.56%,0.00%,£89.98,£0.00,1,0
B0CV81KTC2,B0CV81KTC2,Paxo Sage & Onion Stuffing Mix 2.5kg (Pack of 4),STU01 - 006 Prime,11,0,9,0,20,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,10,0,22,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,86.36%,0.00%,1,1,5.00%,0.00%,£103.06,£103.06,1,1
B0CVBBST2Y,B0CVBBST2Y,Parkers Biona Plain Tofu 500gm (Pack of 2),ORI50I - 011 Prime,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£13.96,£0.00,1,0
B0CVBH6J1K,B0CVBH6J1K,Biona Tempeh 400gm,ORI57 - 001,10,0,7,0,17,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16,0,9,0,25,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20.00%,0.00%,1,0,5.88%,0.00%,£6.75,£0.00,1,0
B0CVBKJ589,B0CVBKJ589,Biona Squeezy Date Syrup 350gm (Pack of 6),MED20C - 004 Prime,9,0,9,1,18,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9,0,9,1,18,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,61.11%,100.00%,1,0,5.56%,0.00%,£29.88,£0.00,1,0
B0CVHHNB8D,B0CVHHXL6S,"Biona Pressed Carrot Juice 500ml (12, Beetroot)",JUI18A - 007 Prime,7,0,12,1,19,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9,0,16,1,25,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,5.26%,0.00%,£38.42,£0.00,1,0
B0CVHHNB8D,B0CVHJNFPP,"Biona Pressed Carrot Juice 500ml (6, Vegetable)",JUI19A - 003 Prime,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,3,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£18.09,£0.00,1,0
B0CVHHNB8D,B0CVHJVK8W, ,JUI17A - 002 Prime,7,0,5,0,12,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,5,0,12,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.67%,0.00%,1,0,8.33%,0.00%,£8.27,£0.00,1,0
B0CVLD4NZN,B0CVLD4NZN,"World Food Shop Perello Gordal Pitted Picante Olives - Gourmet Spanish Snack, Spicy & Succulent - 2kg Bulk Pack for Entertaining and Culinary Delights",OLI08 - 001,4,0,7,2,11,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,8,2,12,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.67%,100.00%,2,2,18.18%,100.00%,£93.54,£93.54,1,1
B0CVNBBHHG,B0CVN79HTG, ,COLAVI002 - 002 Prime,11,0,8,0,19,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,9,0,21,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,5.26%,0.00%,£61.45,£0.00,1,0
B0CVNBBHHG,B0CVN93TGL,"Colavita Olive Oil (1, Colavita White Truffle Extra Virgin Olive Oil)",COLAVI001 - 001 Prime,36,1,33,0,69,1,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,52,2,38,0,90,2,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,98.67%,0.00%,1,0,1.45%,0.00%,£11.47,£0.00,1,0
B0CW3HJPRJ,B0CW3KN9DT,"Triple Lion Dried Mint 180gm (1, 180gm)",HERMIN001 - 001 Prime,3,1,2,0,5,1,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,3,1,3,0,6,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,83.33%,0.00%,1,0,20.00%,0.00%,£7.19,£0.00,1,0
B0CW6L5K9L,B0CW6LFR7B,Rummo Premium Italian No. 107 Tagliatelle 500gm (1),RUMMO001 - 001 Prime,4,0,8,0,12,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,11,0,16,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,87.50%,0.00%,2,0,16.67%,0.00%,£13.68,£0.00,1,0
B0CW9PN2N3,B0CW9WFMGZ,"Mona Lisa Chocolate Shavings (Bundle, Milk and Dark 2 x 2.5kg)",Bundle - 038 Prime,5,0,6,0,11,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,8,0,15,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,92.86%,0.00%,1,0,9.09%,0.00%,£82.01,£0.00,1,0
B0CWB1FSPF,B0CW9ZB9VP, ,CAL05 - 003 Prime,31,0,31,0,62,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37,0,34,0,71,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.71%,0.00%,2,0,3.23%,0.00%,£178.70,£0.00,1,0
B0CWB1FSPF,B0CWB1WVQC, ,CAL06 - 001 Prime,25,0,24,0,49,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,32,0,32,0,64,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,88.71%,0.00%,1,0,2.04%,0.00%,£91.17,£0.00,1,0
B0CX1YVC6Z,B0CX1YVC6Z, ,ORI23A - 002 Prime,6,0,2,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,2,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£7.94,£0.00,1,0
B0CX1YW6TH,B0CX1YW6TH, ,ORI23B - 001 Prime,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,2,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£5.70,£0.00,1,0
B0CX1ZW1GB,B0CX1ZW1GB, ,ORI23A - 001 Prime,3,0,3,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,4,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£5.76,£0.00,1,0
B0CX1ZWDL1,B0CX1ZWDL1, ,ORI26 - 003 Prime,6,0,3,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,3,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£7.95,£0.00,1,0
B0CX22N6HK,B0CX22N6HK, ,Bundle - 044 Prime,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,2,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£11.99,£0.00,1,0
B0CX694NCB,B0CX694NCB,Wrapmaster 4500 Cling Film Refill (Large) 3 x 300 metres (3 Boxes of 3 Rolls),WRA02 - 005 Prime,13,0,18,3,31,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17,0,18,3,35,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,90.91%,100.00%,1,0,3.23%,0.00%,£109.34,£0.00,1,0
B0CXF15W1M,B0CXF15W1M, ,CLE22F - 001 uk shipping,550,5,558,21,"1,108",26,0.04%,0.03%,0.05%,0.02%,0.04%,0.02%,727,5,728,38,"1,455",43,0.04%,0.02%,0.05%,0.03%,0.04%,0.03%,51.06%,40.63%,1,0,0.09%,0.00%,£30.16,£0.00,1,0
B0CXQ94LZV,B0CXQ94LZV,Triple Lion - Plain Uncooked Poppadoms - 1kg (Pack of 10),ACC01 - 003 Prime,12,0,9,0,21,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12,0,10,0,22,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,4.76%,0.00%,£72.81,£0.00,1,0
B0CXTLSJ6H,B0CXTLSJ6H,"CHEF Bundle - Liquid Concentrate BEEF, CHICKEN, VEGETABLE 3 x 1ltr",Bundle - 054 Prime,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£56.71,£0.00,1,0
B0CXY1TTW5,B0CXY1TTW5, ,Bundle - 059 Prime,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£27.22,£0.00,1,0
B0CXY9G31L,B0CXY9G31L,Parkers CHEF - BEEF Liquid Concentrate 1ltr - (Pack of 2),CHEFCO05 - 003 Prime,1,0,9,1,10,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,9,1,10,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,70.00%,0.00%,1,1,10.00%,100.00%,£40.61,£40.61,1,1
B0CXYBVKXS,B0CXYBVKXS,Parkers CHEF - All Natural CHICKEN Stock 1ltr - (Pack of 6),CHEFST01 - 002 Prime,5,1,2,0,7,1,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,7,3,2,0,9,3,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,88.89%,100.00%,1,1,14.29%,100.00%,£64.82,£64.82,1,1
B0CY2YGVWJ,B0CY2YGVWJ,CHEF - CHICKEN Liquid Concentrate 1ltr - (Pack of 4),CHEFCO04 - 003 Prime,2,0,4,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,4,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.67%,0.00%,1,0,16.67%,0.00%,£72.20,£0.00,1,0
B0CY2Z1XJ2,B0CY2Z1XJ2,CHEF Bundle - Liquid Concentrate VEGETABLE and MUSHROOM (Pack of 2),Bundle - 068 Prime,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,2,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£41.81,£0.00,1,0
B0CYHFDS1K,B0CYHFDS1K,"Gomme Sugar Syrup, Sugar Syrup for Cocktails, Cane Sugar Syrup for Drinks, Gomme Syrup, Mocktail Syrup, Premium Cocktail Essential, 70cl",MONINS22 - 011,22,0,26,0,48,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25,0,33,0,58,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,67.31%,0.00%,1,0,2.08%,0.00%,£12.99,£0.00,1,0
B0CYLXSNXW,B0CYLX3B9R,Rummo - Premium Italian No. 119 PAPPARDELLE - 500gm (6),RUMMO006 - 003 Prime,7,0,10,1,17,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7,0,10,1,17,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,56.25%,0.00%,1,0,5.88%,0.00%,£22.59,£0.00,1,0
B0CYM71CLJ,B0CYM3T8QB,Parkers Rummo - Premium Italian No. 13 LINGUINE - 500gm (2),RUMMO002 - 006 Prime,4,0,2,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,2,0,6,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,83.33%,0.00%,1,0,16.67%,0.00%,£8.34,£0.00,1,0
B0CYM8NGQG,B0CYM48CN5,Rummo - Premium Italian No. 3 SPAGHETTI - 500gm (6),RUMMO003 - 003 Prime,3,0,6,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,6,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.67%,0.00%,1,0,11.11%,0.00%,£19.09,£0.00,1,0
B0CYQGLQKZ,B0CYQB1BZM,BIONA - GREEN Lentils - 400gm (1),LEN04 - 001 Prime,1,0,3,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,3,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,75.00%,0.00%,1,0,25.00%,0.00%,£5.25,£0.00,1,0
B0CZ4C7788,B0CZ4C7788, ,Bundle - 082 Prime,12,0,11,1,23,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,20,0,12,1,32,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,0,4.35%,0.00%,£19.57,£0.00,1,0
B0D17SBDJS,B0D17SBDJS,Parkers CORE Bundle - SALT and Black PEPPER Sachets - 2 x 2000,Bundle - 087 Prime,3,0,2,1,5,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,2,1,5,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£21.91,£0.00,1,0
B0D17YW6HG,B0D17YW6HG,Parkers CORE - Chick Peas (Large) - 2.55kg (1),BEA07 - 001 Prime,9,0,8,0,17,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17,0,11,0,28,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,95.00%,0.00%,1,0,5.88%,0.00%,£8.17,£0.00,1,0
B0D188Q892,B0D183CPL2,"CORE Condiments Sachets (2, Brown Sauce)",CORESA003 - 002 Prime,3,0,4,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,4,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,88.89%,0.00%,1,0,14.29%,0.00%,£16.89,£0.00,1,0
B0D1875MHN,B0D1875MHN,Parkers CORE - Black Pepper Sachets - 1 x 2000 (Pack of 2),CORESA008 - 002 Prime,1,0,4,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,4,0,5,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,1,20.00%,0.00%,£27.79,£27.79,1,1
B0D1CLH57S,B0D1CLH57S,Parkers - Dried Apple Rings - 1kg (Pack of 10),DRI15 - 002 Prime,0,0,3,1,3,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,3,1,3,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,1,33.33%,100.00%,£127.26,£127.26,1,1
B0D1CT2MH8,B0D1CPHBFC,CORE - Machine Dishwash Liquid - 5ltr (2),CORECH008 - 002,4,0,4,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,0,4,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£17.92,£0.00,1,0
B0D1CVDZLK,B0D1CQ8XPF,CORE - Machine Glass Wash Liquid - 5ltr (2),CORECH009 - 002,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,1,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£18.76,£0.00,1,0
B0D1CT2MH8,B0D1CR3JWM,CORE - Machine Dishwash Liquid - 5ltr (1),CORECH008 - 001,3,0,5,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,9,0,12,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,91.67%,0.00%,1,0,12.50%,0.00%,£13.17,£0.00,1,0
B0D1KZ56CL,B0D1KYZ7L9, ,CAL33 - 003 Prime,16,0,10,0,26,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17,0,10,0,27,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,76.92%,0.00%,1,0,3.85%,0.00%,£64.09,£0.00,1,0
B0D23452T2,B0D2312KB6,"TILDA rice 5kg (2, Long Grain Rice (RED))",RIC16A - 003 Prime,2,0,4,1,6,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,7,2,9,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,2,2,33.33%,200.00%,£67.62,£67.62,1,1
B0D237RFL4,B0D237RFL4,Black Coffee Cup Lid 1000 x 12oz,CUP25AA - 001 Prime,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£41.11,£0.00,1,0
B0D26TT9LB,B0D26ZN9WW, ,PRE01C - 001 Prime,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£27.39,£0.00,1,0
B0D2P62NBH,B0D2P62NBH,Rowse Chilli Infused Honey 680g (6 Pack),HON07A - 003,2,0,8,0,10,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,9,0,11,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,45.45%,0.00%,1,0,10.00%,0.00%,£33.99,£0.00,1,0
B0D2PCPCL2,B0D2P8LJL9, ,DAWN3.5B - 001 Prime,5,0,7,0,12,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5,0,8,0,13,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,£20.05,£0.00,1,0
B0D2PDPVR4,B0D2P8YK8D,Dawn - American CARROT Cake Mix - 12.5kg,DAWN12.5C - 001 Prime,15,0,12,1,27,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22,0,13,1,35,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,1,0,3.70%,0.00%,£65.80,£0.00,1,0
B0D2R7RP8P,B0D2R7RP8P, ,MIL07C - 007,50,0,32,0,82,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,59,0,36,0,95,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,82.22%,0.00%,1,0,1.22%,0.00%,£8.09,£0.00,1,0
B0D2RP8PYF,B0D2RP8PYF,"WHITE, MILK and DARK Chocolate Chunks - 3 x 2.5kg Compatible with Callebaut",Bundle - 094 Prime,30,1,15,0,45,1,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,39,1,15,0,54,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,93.75%,0.00%,1,0,2.22%,0.00%,£139.85,£0.00,1,0
B0D33R88WZ,B0D33R88WZ,"Menz & Gasser - Jam Portions (Plastic) (200 x 20gm, Assorted)",JAM03B - 006 Prime,5,0,7,0,12,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,7,0,13,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,92.31%,0.00%,1,0,8.33%,0.00%,£28.19,£0.00,1,0
B0D33ZG5LJ,B0D33S7V1K,"Alpro - Milk For Professionals - 1ltr (2, Almond)",ALP08 - 006 Prime,7,0,8,0,15,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8,0,8,0,16,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,86.67%,0.00%,1,0,6.67%,0.00%,£7.99,£0.00,1,0
B0D33TBRVH,B0D33TJSBS,Menz & Gasser - Jam Portions Bundle (Plastic) (Strawberry and Marmalade 200 x 20gm),Bundle - 100 Prime,7,0,7,1,14,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9,0,8,1,17,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,1,0,7.14%,0.00%,£25.58,£0.00,1,0
