(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B01AG6IHO8,B01AG6IHO8,Carnation Caramel 397G. - 397Gm - Pack of 6,SWE09C - 004,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£25.80,£0.00,1,0
B01B86GEIG,B01B86GEIG,Whirl Vegetable Oil Butter Flavour - 3 x 4LTR,BUT25F,10,1,0.00%,0.02%,11,1,0.00%,0.01%,100.00%,100.00%,4,4,40.00%,400.00%,£232.76,£232.76,1,1
B01B86GEJA,B01B86GEJA,Whirl Vegetable Oil Butter Flavour - 2 x 4LTR,BUT25G,3,1,0.00%,0.02%,4,1,0.00%,0.01%,33.33%,100.00%,1,1,33.33%,100.00%,£43.14,£43.14,1,1
B01BLFMPXW,B01BLFMPXW,Tate And Lyle Sugars Dark Brown Sugar 3 kg,TATESO001 - 007,23,2,0.01%,0.03%,27,2,0.01%,0.02%,20.00%,0.00%,1,0,4.35%,0.00%,£12.24,£0.00,1,0
B0G6YLJYMT,B01BNJ5ZEW,"Tate & Lyle - Fairtrade Demerara Pure Brown Sugar - Fruity, Sweet-Spiced Crystals with Crunch - For Hot & Cold Drinks, Baking and More - Vegan, Vegetarian & Suitable for Kosher Diets - 1kg",TATEDE002 - 002,709,17,0.32%,0.27%,941,23,0.33%,0.27%,0.00%,0.00%,1,0,0.14%,0.00%,£6.95,£0.00,1,0
B01CUDE7BC,B01CUDE7BC,"Nielsen-Massey Pure Orange Extract, 60ml",ESS16 - 004 Prime,10,0,0.00%,0.00%,12,0,0.00%,0.00%,9.09%,0.00%,1,0,10.00%,0.00%,£8.96,£0.00,1,0
B01D02GAA8,B01D02GAA8,Tate & Lyle - Caster Sugar - Fine Crystals for Smooth Blending and Baking - Perfect for Sponge Cakes & Pastries - Available in Different Sizes - 6 x 2kg,TATECA001 - 009 Prime,20,2,0.01%,0.03%,21,2,0.01%,0.02%,71.43%,0.00%,1,0,5.00%,0.00%,£22.79,£0.00,1,0
B01DDG8LDK,B01DDG8LDK,Callebaut W2 Finest Belgian White Chocolate Couverture Callets 28.0% Cocoa 1kg,CAL04AA,996,23,0.45%,0.37%,"1,329",33,0.47%,0.39%,0.00%,0.00%,1,0,0.10%,0.00%,£17.75,£0.00,1,0
B01DDG8LDK,B01DDG8LDK,Callebaut W2 Finest Belgian White Chocolate Couverture Callets 28.0% Cocoa 1kg,CAL04AA uk shipping,996,23,0.45%,0.37%,"1,329",33,0.47%,0.39%,0.00%,0.00%,1,0,0.10%,0.00%,£21.81,£0.00,1,0
B01E4L4HGS,B01E4L4HGS,Fermipan | Dried Yeast | 5 x 500g,BAK01 - 033,3,0,0.00%,0.00%,3,0,0.00%,0.00%,0.00%,0.00%,1,0,33.33%,0.00%,£22.31,£0.00,1,0
B01E4L8ZRA,B01E4L8ZRA,Fermipan | Dried Yeast | 6 x 500g,BAK01 - 023,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£25.70,£0.00,1,0
B01ELOPEW4,B01ELOPEW4,Callebaut 70-30-38 Finest Belgian Dark Chocolate Couverture Callets 70.5% Cocoa 8 x 2.5kg,CAL01 - 005,11,0,0.00%,0.00%,12,0,0.00%,0.00%,75.00%,0.00%,2,0,18.18%,0.00%,£577.04,£0.00,1,0
B01EX16EGA,B01EX16EGA,( 3 Pack ) Lenor Professional Fabric Conditioner Summer Breeze 4L,CLE66 - 011,31,2,0.01%,0.03%,36,2,0.01%,0.02%,33.33%,0.00%,2,0,6.45%,0.00%,£77.94,£0.00,1,0
B01EX17DQU,B01EX17DQU,( 8 Pack ) Béghin Say La Perruche Pure Cane Rough Cut Cubes 1kg SUWH1K,SUG16B,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£39.37,£0.00,1,0
B01EX17WMK,B01EX17WMK,( 2 Pack ) Branston Small Chunk Pickle 2.55kg,PIC01C - 003,7,1,0.00%,0.02%,10,1,0.00%,0.01%,90.00%,100.00%,1,0,14.29%,0.00%,£30.74,£0.00,1,0
B01EX18USK,B01EX18USK,( 1kg Pack ) Kerrymaid Thick & Creamy Custard 1kg,CUS02A Prime,20,2,0.01%,0.03%,31,2,0.01%,0.02%,96.15%,100.00%,2,0,10.00%,0.00%,£14.60,£0.00,1,0
B01FR0OJT0,B01FR0OJT0,Taylor & Colledge Vanilla Bean Paste 65g (Pack of 10),VAN07 - 020,12,0,0.01%,0.00%,14,0,0.00%,0.00%,35.71%,0.00%,1,0,8.33%,0.00%,£71.36,£0.00,1,0
B01GJTZFX2,B01GJTZFX2,Yutaka Fukujinzuke Mixed Vegetables Pickled 1 kg,PIC10 - 001,184,2,0.08%,0.03%,206,2,0.07%,0.02%,2.63%,0.00%,2,0,1.09%,0.00%,£18.22,£0.00,1,0
B01H5GE1PG,B01H5GE1PG,"Taylors of Harrogate Lemon and Ginger Tea, 20 Teabags, Pack of 6, Total 120 Teabags",TAYLOR001 - 001 uk shipping,87,6,0.04%,0.10%,118,10,0.04%,0.12%,38.53%,0.00%,1,0,1.15%,0.00%,£20.40,£0.00,1,0
B01HM2S0VY,B01HM2S0VY,Callebaut Milk Chocolate Callets with Real Caramel 2.5 kg,CAL30 - 002 Prime,25,0,0.01%,0.00%,27,0,0.01%,0.00%,19.23%,0.00%,1,0,4.00%,0.00%,£43.89,£0.00,1,0
B01JAVJ410,B01JAVJ410,Meridian | Barley Malt Extract | 1 x 370g,BAK21A - 013,55,0,0.02%,0.00%,78,0,0.03%,0.00%,13.43%,0.00%,1,0,1.82%,0.00%,£7.89,£0.00,1,0
B01K8SRROK,B01K8SRROK,Thai Taste Tamarind Paste (130g) by Thai Taste,THAITA005 - 003,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£6.62,£0.00,1,0
B01L1112FI,B01L1112FI,Monin Dark Chocolate Sauce 500ml Case of 6,MONINT01 - 002 Prime,8,1,0.00%,0.02%,9,1,0.00%,0.01%,100.00%,0.00%,1,0,12.50%,0.00%,£46.25,£0.00,1,0
B07XS8GKFC,B01LY54FZD,Belazu Rose Harissa 170 g (Pack of 2),SPI12AAAAAAAA uk shipping,18,0,0.01%,0.00%,19,0,0.01%,0.00%,100.00%,0.00%,1,0,5.56%,0.00%,£12.07,£0.00,1,0
B0B6JSYDM6,B01M3U7XH5,Brown Bag Crisps Lightly Salted 150 g (Pack of 10),CRI40 - 001 Prime,3,0,0.00%,0.00%,7,0,0.00%,0.00%,42.86%,0.00%,1,0,33.33%,0.00%,£27.99,£0.00,1,0
B01M65D7J8,B01M65D7J8,Callebaut 100% Cocoa Mass Easymelt 2.5kg,CAL40 - 001 Prime,92,1,0.04%,0.02%,125,2,0.04%,0.02%,1.80%,0.00%,1,0,1.09%,0.00%,£48.89,£0.00,1,0
B0CV151M43,B01MDQM51I,Brown Bag Crisps West Country Cheddar and Onion 40 g (Pack of 20),CRI34,37,1,0.02%,0.02%,51,1,0.02%,0.01%,2.33%,0.00%,1,0,2.70%,0.00%,£18.76,£0.00,1,0
B0CV151M43,B01MDQM51I,Brown Bag Crisps West Country Cheddar and Onion 40 g (Pack of 20),CRI34 - uk shipping,37,1,0.02%,0.02%,51,1,0.02%,0.01%,2.33%,0.00%,1,0,2.70%,0.00%,£18.08,£0.00,1,0
B01MXDGVTJ,B01MXDGVTJ,Middletons Garden Mint Glaze 2.5kg Resealable Tub,POW02 - 003 Prime,22,0,0.01%,0.00%,28,0,0.01%,0.00%,80.77%,0.00%,1,0,4.55%,0.00%,£25.49,£0.00,1,0
B01MXDH3FV,B01MXDH3FV,Middletons Chinese Glaze 2.5kg Resealable Red Tub,POW01 - 002 Prime,38,2,0.02%,0.03%,45,2,0.02%,0.02%,81.40%,0.00%,1,0,2.63%,0.00%,£21.49,£0.00,1,0
B01N2OJ8RO,B01N2OJ8RO,Folkington's Cloudy Pear Juice 250 ml (Pack of 12),FOL02 - 002,15,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,£25.17,£0.00,1,0
B01N2U9VB2,B01N2U9VB2,Henry Winning & Co White Rayon No5 Butchers String/Twine | 260m/500g Reel,STR01A - 001 PRIME,13,1,0.01%,0.02%,26,2,0.01%,0.02%,54.55%,100.00%,1,0,7.69%,0.00%,£14.99,£0.00,1,0
B01N2U9VB2,B01N2U9VB2,Henry Winning & Co White Rayon No5 Butchers String/Twine | 260m/500g Reel,STR01A - 001,13,1,0.01%,0.02%,26,2,0.01%,0.02%,54.55%,100.00%,1,1,7.69%,100.00%,£13.99,£13.99,1,1
B01N8QYKMP,B01N8QYKMP,Monin Vanilla Frappe Mix 1.36kg Tub - Flavoured Coffee Powder for Coffee Shops by Monin,MONINF001 - 001 uk shipping,47,0,0.02%,0.00%,52,0,0.02%,0.00%,32.65%,0.00%,1,0,2.13%,0.00%,£30.32,£0.00,1,0
B01NCEZPX1,B01NCEZPX1,Folkington's Ginger Beer Fruit Juice 250 ml (Pack of 12),FOL11 - 002,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,£19.60,£0.00,1,0
B0BVYTNSXL,B06X9N487P,TABASCO brand Tabasco Original Flavor Pepper Sauce 2 Oz Pack Of 4,CON06 - 003 Prime,43,8,0.02%,0.13%,53,12,0.02%,0.14%,0.00%,0.00%,1,1,2.33%,12.50%,£17.77,£17.77,1,1
B06XBXTMC7,B06XBXTMC7,Package of: 4 Markers Liquid Chalk Securit Tip 1 x 2 mm White,CHALK01 - 004 Prime,4,0,0.00%,0.00%,5,0,0.00%,0.00%,60.00%,0.00%,1,1,25.00%,0.00%,£18.26,£18.26,1,1
B0CH1LNQ4Y,B06XHL3ZLF,Monin Coffee Syrup in Gingerbread 70cl Glass Bottle & 70cl Pump Set,BUNDLE022 - 001,78,6,0.04%,0.10%,88,6,0.03%,0.07%,72.22%,0.00%,1,0,1.28%,0.00%,£19.99,£0.00,1,0
B0C3PTSQYJ,B06XKL46LD,"SafeTouch 11211-XL Powder Free Blue Vinyl Gloves - Box of 100 - Extra Large,Blue",GLO16A - 003 Prime,13,1,0.01%,0.02%,17,2,0.01%,0.02%,0.00%,0.00%,1,0,7.69%,0.00%,£7.45,£0.00,1,0
B0716KSYYD,B0716KSYYD,Callebaut W2 White Chocolate Chips (callets) - 3 x 1kg Bundle,CAL00000,7,1,0.00%,0.02%,7,1,0.00%,0.01%,0.00%,0.00%,1,0,14.29%,0.00%,£46.99,£0.00,1,0
B071DQ4MLW,B071DQ4MLW,Middleton Foods Garden Mint Meat Glaze Marinade Seasoning Mix 2.5kg,POW02 - 002,79,2,0.04%,0.03%,104,3,0.04%,0.04%,53.33%,0.00%,1,0,1.27%,0.00%,£24.99,£0.00,1,0
B0727RN9GL,B0727RN9GL,Middletons Lemon Pepper Coater Glaze 2.5kg Resealable Red Tub,POW07 - 001,5,1,0.00%,0.02%,5,1,0.00%,0.01%,100.00%,100.00%,1,1,20.00%,100.00%,£22.99,£22.99,1,1
B0727RN9GL,B0727RN9GL,Middletons Lemon Pepper Coater Glaze 2.5kg Resealable Red Tub,POW07 - 001 One,5,1,0.00%,0.02%,5,1,0.00%,0.01%,100.00%,100.00%,1,0,20.00%,0.00%,£23.99,£0.00,1,0
B074JDZHMK,B074JDZHMK,"Mae Ploy Thai Green Curry Paste FLaNnO, 2 Pack (14 oz jar)",ORI25 - 008,12,0,0.01%,0.00%,13,0,0.00%,0.00%,23.08%,0.00%,1,0,8.33%,0.00%,£9.32,£0.00,1,0
B0DFVLC2J7,B075D8CKJ5,Fentimans Lemon Shandy - 0.5% Alcohol - Traditionally Brewed Craft Beer - Made with Natural Lemon Juice - Fermented Botanical Lemon Drink - 12 x 275ml,FENTIM006 - 001,308,7,0.14%,0.11%,371,7,0.13%,0.08%,0.34%,0.00%,1,0,0.32%,0.00%,£28.66,£0.00,1,0
B0CBM1KDDG,B075SD49Y3,Callebaut GOLD Finest Belgian Caramel Chocolate Couverture Callets 30.4% Cocoa 2.5kg,CAL32 - 001 uk shipping,164,6,0.07%,0.10%,206,7,0.07%,0.08%,5.41%,28.57%,1,1,0.61%,16.67%,£39.34,£39.34,1,1
B075V4SHNQ,B075V4SHNQ,"Paiarrop Pan De Higo Con Almendra Marcona Almond Wheel, 225g",MED17A - 001 Prime,66,0,0.03%,0.00%,108,0,0.04%,0.00%,10.89%,0.00%,1,0,1.52%,0.00%,£9.99,£0.00,1,0
B075YCY6TN,B075YCY6TN,Macphie Creme Anglaise 1L,MACPHI007A Prime,15,2,0.01%,0.03%,22,6,0.01%,0.07%,100.00%,100.00%,2,0,13.33%,0.00%,£22.66,£0.00,1,0
B076JKRS6W,B076JKRS6W,Lyle's Golden Syrup - Pack Size = 2x7.26kg,TATESY001 - 005 uk shipping,68,5,0.03%,0.08%,88,6,0.03%,0.07%,21.25%,40.00%,1,0,1.47%,0.00%,£42.30,£0.00,1,0
B0772P3ZV2,B0772P3ZV2,Macphie - OTT Chocolate Dessert Topping Sauce 500g,MAC03A - 001,24,2,0.01%,0.03%,36,2,0.01%,0.02%,23.33%,0.00%,1,0,4.17%,0.00%,£7.60,£0.00,1,0
B077B43TXT,B077B43TXT,Country Range Assorted Jam Portions - 1x100x20g,JAM03B - 009 Prime,402,14,0.18%,0.23%,612,25,0.22%,0.30%,5.76%,12.50%,1,0,0.25%,0.00%,£16.39,£0.00,1,0
B077B62291,B077B62291,Lion Garlic Mayonnaise - 1x2.27ltr,MAY18 - 001,10,0,0.00%,0.00%,11,0,0.00%,0.00%,90.00%,0.00%,1,0,10.00%,0.00%,£16.53,£0.00,1,0
B077BF5Q12,B077BF5Q12,Kerrymaid UHT Whipping Cream - 12x1ltr,UHT03 - 001,98,9,0.04%,0.15%,131,12,0.05%,0.14%,18.10%,0.00%,1,0,1.02%,0.00%,£49.29,£0.00,1,0
B077VYSHNV,B077VYSHNV,Gomo Chargrilled Aubergines in Oil - 1x1.4kg,MED13 - 004,8,0,0.00%,0.00%,13,0,0.00%,0.00%,91.67%,0.00%,1,0,12.50%,0.00%,£19.98,£0.00,1,0
B078HFV5VB,B078HFV5VB,Callebaut Bittersweet Chocolate Croissant Sticks - (300 pc) 43.9% Cocoa by N/A,DEC23 - 008,133,7,0.06%,0.11%,179,7,0.06%,0.08%,4.91%,0.00%,2,2,1.50%,28.57%,£36.90,£36.90,1,1
B078YYCC7Y,B078YYCC7Y,Mona Lisa - Extra Long Dark Chocolate Pencils - Size 20 cm - 900 Grams,DEC08A - 002,4,1,0.00%,0.02%,5,2,0.00%,0.02%,100.00%,100.00%,1,0,25.00%,0.00%,£43.18,£0.00,1,0
B0CBM1ZSKB,B0794VMZ8G,"Callebaut Finest Belgian Dark Chocolate, Brown, 400 g",CAL02B - 003,"3,071",26,1.39%,0.42%,"4,141",36,1.46%,0.43%,0.16%,0.00%,1,0,0.03%,0.00%,£11.73,£0.00,1,0
B079H1QM33,B079H1QM33,"Saver Bundle Callebaut, Milk & 54% Dark Chocolate Chips (2 x 2.5kg Bundle)",CAL99 uk shipping,55,4,0.02%,0.06%,63,4,0.02%,0.05%,84.75%,33.33%,1,0,1.82%,0.00%,£63.85,£0.00,1,0
B0B4ZF4586,B079Q36RM6,"Wignalls Yallo Ltd|Wignalls Yallo - Cold Pressed Rape Seed Oil, 5 Litre",OIL24 - 001 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£27.51,£0.00,1,0
B07CX2X839,B07CX2X839,Milkybar White Chocolate Medium Bar - Pack of 40 x 25G,CHO25 - 001 Prime,147,7,0.07%,0.11%,203,7,0.07%,0.08%,0.56%,14.29%,1,1,0.68%,14.29%,£38.69,£38.69,1,1
B07FSTSGVW,B07FSTSGVW,Callebaut Milk Chocolate Mousse Powder Mix - 10x800g,DES03 - 005,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,1,0.00%,0.00%,£126.40,£126.40,1,1
B07HDB442Z,B07HDB442Z,Lion Original Piri Piri Hot Sauce - 2.27L,LIO12C - 001,182,3,0.08%,0.05%,240,6,0.08%,0.07%,8.84%,0.00%,1,0,0.55%,0.00%,£12.39,£0.00,1,0
B07JN9KLK7,B07JN9KLK7,Aromatic Oil with Basil - Colavita,COLAVI008 - 002,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,£20.98,£0.00,1,0
B07K1GTY89,B07K1CPB4V,Whitakers Mints 1Kg (Mint Crisps 1kg),AFT04B - 002,33,2,0.01%,0.03%,42,3,0.01%,0.04%,65.85%,100.00%,1,0,3.03%,0.00%,£21.95,£0.00,1,0
B07L3Z48WN,B07L3Z48WN,"Alfieri Marsala, 75cl",LIQ17B - 001,9,1,0.00%,0.02%,10,1,0.00%,0.01%,40.00%,0.00%,1,0,11.11%,0.00%,£22.99,£0.00,1,0
B07LDG9T7D,B07LDG9T7D,"Taylors of Harrogate Classic Chai Tea, 20 Teabags (Pack of 6, Total 120 Teabags)",TAYLOR008 - 001,19,0,0.01%,0.00%,26,0,0.01%,0.00%,9.09%,0.00%,1,0,5.26%,0.00%,£19.73,£0.00,1,0
B07MLR6YVM,B07MLR6YVM,Callebaut - Callebaut Milk Chocolate Baking Chunks 2.5kg,CHO91 - 001,179,6,0.08%,0.10%,221,11,0.08%,0.13%,59.62%,22.22%,1,0,0.56%,0.00%,£34.99,£0.00,1,0
B07N7MR7BW,B07N7MR7BW,Essential Cuisine - Fish Stock Mix - 700g,STO22,44,2,0.02%,0.03%,57,3,0.02%,0.04%,38.18%,0.00%,1,0,2.27%,0.00%,£28.22,£0.00,1,0
B07N7S2CNS,B07N7S2CNS,Essential Cuisine - No.1 Gravy - Savoury Gravy Mix (Vegetarian & Vegan) 1.5kg,GRA15,9,1,0.00%,0.02%,10,1,0.00%,0.01%,55.56%,0.00%,1,0,11.11%,0.00%,£25.36,£0.00,1,0
B07N88XDMK,B07N88XDMK,Essential Cuisine - Premier Jus - Lamb Jus (Concentrated Base) 1kg,JUS02 - 001,4,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,1,0,25.00%,0.00%,£37.99,£0.00,1,0
B07N8DRLK5,B07N8DRLK5,Essential Cuisine - The Sauce Collection - Lobster Concentrated Sauce Base 800g,RTS12,104,4,0.05%,0.06%,132,5,0.05%,0.06%,25.40%,0.00%,1,0,0.96%,0.00%,£33.57,£0.00,1,0
B07NZNMCN4,B07NZNMCN4,Casalinga Vegan Green Pesto - 6x950g,PESTO003 - 002,2,1,0.00%,0.02%,2,1,0.00%,0.01%,100.00%,100.00%,1,1,50.00%,100.00%,£61.51,£61.51,1,1
B07P1TFZ52,B07P1TFZ52,Casalinga Vegan Green Pesto - 1x950g,PESTO003 - 001,21,3,0.01%,0.05%,29,3,0.01%,0.04%,24.00%,0.00%,1,0,4.76%,0.00%,£13.87,£0.00,1,0
B07PDB4C7S,B07PDB4C7S,"We Can Source It Ltd – Disposable & Strong Food-Grade Plastic Wrap - Stretch & Seal Function for Kitchen, Restaurant, Catering Food Storage & Preservation – 1 x 45cm x 300m PVC Cling Film Roll",CATER006 - 001,298,30,0.13%,0.48%,391,42,0.14%,0.50%,7.61%,11.90%,1,1,0.34%,3.33%,£13.92,£13.92,1,1
B07PGHTJWV,B07PGHTJWV,Colmans Tartare Sauce Jar | Pack of 3 x 144g,COL24 - 002,4,0,0.00%,0.00%,4,0,0.00%,0.00%,0.00%,0.00%,1,0,25.00%,0.00%,£10.29,£0.00,1,0
B07PGK25N5,B07PGK25N5,Colman's Original English Squeezy Mustard 150g - Pack of 2,COL10B,12,1,0.01%,0.02%,19,1,0.01%,0.01%,0.00%,0.00%,1,0,8.33%,0.00%,£10.59,£0.00,1,0
B07QM1Y6Z1,B07QM1Y6Z1,"Ktc White Vinegar 5 Litre - Perfect For Pickling, Cleaning, Baking, Marinades And Sauces And Cheese Making - 5 Litre Bottle - Produced In The Uk (1 Pack)",VIN31A - 002,17,0,0.01%,0.00%,30,0,0.01%,0.00%,96.15%,0.00%,1,0,5.88%,0.00%,£9.06,£0.00,1,0
B07R8L3QSS,B07R8L3QSS,Premium Vegan Mayo - Mayonnaise Squeezy 1 Litre Bottle,MAY26B - 001,176,1,0.08%,0.02%,231,2,0.08%,0.02%,0.00%,0.00%,1,0,0.57%,0.00%,£9.28,£0.00,1,0
B0FD4RX49B,B07S1VDKT5,"Two Farmers Crisps, Hereford Hop Cheese & Onion Hand Cooked Crisps, Vegetarian, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI73 - 001,32,1,0.01%,0.02%,38,1,0.01%,0.01%,91.18%,0.00%,1,0,3.13%,0.00%,£26.06,£0.00,1,0
B07ST399YM,B07ST399YM,Fever Tree Naturally Light Indian Tonic 200ml 24 Pack,FEV02 - 001,8,0,0.00%,0.00%,9,0,0.00%,0.00%,88.89%,0.00%,1,0,12.50%,0.00%,£32.61,£0.00,1,0
B07SXRRYVQ,B07SXRRYVQ,"Monin Honeycomb Coffee & Cocktail Syrup Plastic Bottle 1 Litre (2 Bottles, No Pumps)",MONIN21Q,5,0,0.00%,0.00%,5,0,0.00%,0.00%,60.00%,0.00%,1,0,20.00%,0.00%,£28.75,£0.00,1,0
B07T1Y3YYD,B07T1Y3YYD,Triple Lion Potato Starch - 1x1.5kg,FLO23,11,0,0.00%,0.00%,12,0,0.00%,0.00%,16.67%,0.00%,1,0,9.09%,0.00%,£9.91,£0.00,1,0
B07VP8VRVG,B07VP8VRVG,Eager Pineapple Juice / 8 x 100cl Case,EAGERP001 - 003,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£36.40,£0.00,1,0
B07W5W7YCT,B07W5W7YCT,"Callebaut Chocolate Bundle 3x400g Milk, Dark and White couverture callets",CAL100 - PRIME,236,3,0.11%,0.05%,338,4,0.12%,0.05%,4.98%,0.00%,1,0,0.42%,0.00%,£22.42,£0.00,1,0
B07W85ZSSD,B07W85ZSSD,"Lobster Glace, 600g",GLA01 - 011,4,0,0.00%,0.00%,5,0,0.00%,0.00%,80.00%,0.00%,1,0,25.00%,0.00%,£34.80,£0.00,1,0
B07WGF37FX,B07WGF37FX,Squid (Cuttlefish) Ink 90g x4,MED60A - 003 Prime,24,1,0.01%,0.02%,37,1,0.01%,0.01%,10.00%,0.00%,1,0,4.17%,0.00%,£22.82,£0.00,1,0
B0G2YVLWJD,B07Y4241JZ,Lazy Lemon Finest Lemon Juice 1 Litre,JUI01 - 002,52,0,0.02%,0.00%,79,0,0.03%,0.00%,11.59%,0.00%,2,0,3.85%,0.00%,£16.12,£0.00,1,0
B07Z5J47ZP,B07Z5J47ZP,Belazu Truffle & Artichoke Pesto 2x165g,PES12 - 002,10,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,£11.73,£0.00,1,0
B082B5WKLQ,B082B5WKLQ,Tango Orange Soft Drink - 330 ml (Pack of 24),CAN28 - 003,"13,514",269,6.12%,4.34%,"16,976",366,5.97%,4.37%,0.01%,0.00%,1,0,0.01%,0.00%,£18.76,£0.00,1,0
B082J2W47M,B082J2W47M,Silver Spoon Bulk Silver Spoon Icing Sugar (Polybag) 4 x 3kg - 12KG,SUG08A - 002,115,1,0.05%,0.02%,148,2,0.05%,0.02%,0.00%,0.00%,1,0,0.87%,0.00%,£31.31,£0.00,1,0
B0CKXMKTLB,B082T3PBNN,"KTC White Vinegar 5 Litre - Perfect for Pickling, Cleaning, Baking, Marinades and Sauces & Cheese Making - 5 Litre Bottle - Produced in The UK (2 Pack)",VIN31A - 003,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£15.63,£0.00,1,0
B0CKXMKTLB,B082T3T9WJ,"KTC White Vinegar 5 Litre - Perfect for Pickling, Cleaning, Baking, Marinades and Sauces & Cheese Making - 5 Litre Bottle - Produced in The UK (4 Pack)",VIN31A - 004,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£25.41,£0.00,1,0
B0839G644J,B0839G644J,"Knorr Gluten Free Beef Paste Bouillon, 1kg",BOU01 - 001,31,3,0.01%,0.05%,37,3,0.01%,0.04%,9.38%,0.00%,1,0,3.23%,0.00%,£29.19,£0.00,1,0
B0839G644J,B0839G644J,"Knorr Gluten Free Beef Paste Bouillon, 1kg",BOU01 - 001 uk shipping,31,3,0.01%,0.05%,37,3,0.01%,0.04%,9.38%,0.00%,1,0,3.23%,0.00%,£28.51,£0.00,1,0
B0844Y5K71,B0844Y5K71,McDougalls Thickening Granules Sweet and Savory Instant Thickener 1.5kg British Food Shop,GRA07 - 002,10,1,0.00%,0.02%,13,1,0.00%,0.01%,33.33%,0.00%,4,0,40.00%,0.00%,£102.76,£0.00,1,0
B084G7RCGW,B084G7RCGW,MERCHANT GOURMET | Chestnut Puree | 2 x 200g,NUT12C - 002,6,0,0.00%,0.00%,6,0,0.00%,0.00%,0.00%,0.00%,1,0,16.67%,0.00%,£8.33,£0.00,1,0
B085375VTV,B085375VTV,Sosa - Natural Maltodextrin Powder - 500g,SOSAMA001 - 001,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,1,20.00%,0.00%,£10.97,£10.97,1,1
B086GT5MF2,B086GT5MF2,El Avion Vintage Smoked Hot Paprika in Retro Tin (75g),SPIPAP04 - 001 Prime,6,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£7.82,£0.00,1,0
B086R2WZDT,B086R2WZDT,Dried Currants 3kg,DRICUR001 - 001,6,1,0.00%,0.02%,7,1,0.00%,0.01%,42.86%,100.00%,1,0,16.67%,0.00%,£21.71,£0.00,1,0
B086R2WZDT,B086R2WZDT,Dried Currants 3kg,DRICUR001 - 001 not prime,6,1,0.00%,0.02%,7,1,0.00%,0.01%,42.86%,100.00%,1,0,16.67%,0.00%,£21.13,£0.00,1,0
B08766ZPSN,B08766ZPSN,Pasta Reggia Riso Orzo Pasta - 24x500g,PAS70A - 002,12,0,0.01%,0.00%,16,0,0.01%,0.00%,86.67%,0.00%,1,0,8.33%,0.00%,£32.34,£0.00,1,0
B0F4K89C9S,B087BJQVYX,"Cambrook - Dry Roasted Peanuts, 1kg Bag",CAMBR010 - 001,190,5,0.09%,0.08%,238,5,0.08%,0.06%,5.36%,0.00%,2,0,1.05%,0.00%,£26.74,£0.00,1,0
B0CLYMX2HP,B087BLCF9P,"Cambrook - Baked & Salted Peanuts, 1kg Bag",CAMBR009 - 001,289,8,0.13%,0.13%,367,10,0.13%,0.12%,1.92%,0.00%,1,0,0.35%,0.00%,£11.74,£0.00,1,0
B0CLYMX2HP,B087BNFG87,"Cambrook Hickory Smoke Seasoned Almonds Vegan, 1 kg Bag",CAMBR008 - 001,122,1,0.06%,0.02%,137,1,0.05%,0.01%,3.54%,0.00%,1,0,0.82%,0.00%,£21.12,£0.00,1,0
B087V8L9LZ,B087V8L9LZ,Macphie - Premium Creme Brulee - UHT - Long Shelf Life (1 litres),MACPHI006,29,0,0.01%,0.00%,33,0,0.01%,0.00%,100.00%,0.00%,1,0,3.45%,0.00%,£10.84,£0.00,1,0
