id,sellerSku,itemName,price,merchantShippingGroup,status,createdAt,updatedAt
cmcnbdbuk0a0vo23fzm0hngfd,"PRE03A - 003 Prime","Menz & Gasser - Jam Portions (Plastic) (200 x 20gm, Marmalade)",25.9,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbuk0a0wo23fy0tp6v4t,"PRE03A - 004 Prime","Menz & Gasser - Jam Portions (Plastic) (300 x 20gm, Marmalade)",35.29,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbuk0a0xo23fhvy3sc9b,"PRE03A - 005 Prime","Menz & Gasser - Jam Portions (Plastic) (400 x 20gm, Marmalade)",44.96,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbuk0a0yo23fgroqhjpo,"PRE09C - 001 Prime","ale's Lemon Curd, 3.18kg",15.63,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbuk0a0zo23fa3drpht9,"PRE09C - 002","Gale's Lemon Curd 3.18kg (Pack of 2) � Premium Catering-Grade Spread",25.22,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbul0a10o23fgy0y1wz9,PRIME003,"Callebaut Milk Chocolate Mousse Powder 800 g",23.27,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a11o23fmdta1qlw,PRIME004,"Callebaut White Chocolate Mousse Powder 800 g",25.3,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a12o23fxp02icsc,"PUL01 - 001 Prime","Triple Lion Dried Butter Beans 3kg (1)",17.15,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a13o23f4er68mw9,"PUL01 - 002 Prime","Triple Lion Dried Butter Beans 3kg (4)",54.1,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a14o23fb7pa1qft,"PUL01 - 004 Prime","Triple Lion Dried Butter Beans 3kg (Pack of 2)",28.9,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a15o23fo6s1acdz,"PUL06 - 001 Prime","Triple Lion Dried Pinto Beans 3kg",14.62,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a16o23frmoeb22c,"PUL06 - 003 Prime","Triple Lion Dried Pinto Beans 3kg (Pack of 4)",44.02,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a17o23f0f3gv6ur,"PUL07 - 001","Triple Lion Dried Chickpeas - 1x3kg",12.66,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbul0a18o23fgrsws8i5,"PUL07 - 001 Prime","Triple Lion Dried Chickpeas - 1x3kg",13.23,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a19o23fip01gev1,"PUL07 - 002 Prime","Triple Lion Dried Chickpeas - 4x3kg",38.27,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a1ao23f8hrg0aa9,"PUL09B - 001","Buchanan Dried Marrowfat Peas 3kg",12.84,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbul0a1bo23f3zunh1ji,"PUREE007 - 001 Prime","Ravifruit Mango Pur�e 1kg",14.8,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a1co23fzmtvonxg,"PUREE008 - 001 Prime","Ravifruit Passionfruit Pur�e",17.09,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a1do23fforaren2,"PUREE009 - 001 Prime","Ravifruit Raspberry Pur�e 1kg",17.11,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a1eo23feurhb56n,"PUREE010 - 001 Prime","Ravifruit Strawberry Puree 1kg",11.97,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbul0a1fo23fd0i9fq13,QO-F2JO-LXZW,"Ballerina Tomato Paste 800gm (BOX OF 12)",30.67,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbul0a1go23f7jeyfrkt,"REFUSE03A - 001 Prime","VALCAN Extra Heavy Duty Compactor Refuse Sack 1 x 100",23.53,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbum0a1ho23fvyxkvj6x,"RIBENA001 - 001","Ribena Blackcurrant Juice Drink 500ml - Multipack of 12 | Real Fruit | Rich In Vitamin C | No Artificial Colours or flavous | Fruity Refreshment | Ready To Drink | 100% Recycled",22.72,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbum0a1io23f9b2qbiry,"RIBENA001 - 002","Ribena Blackcurrant Juice Drink 500ml - Multipack of 12 | Real Fruit | Rich In Vitamin C | No Artificial Colours or flavous | Fruity Refreshment | Ready To Drink | 100% Recycled",22.72,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbum0a1jo23fyfdbzp3z,"RIC03D - 001","Tilda Fragrant Jasmine Rice, 5kg",29.5,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbum0a1ko23fk05ko4l8,"RIC03D - 002 Prime","Parkers TILDA rice 5kg (2, Fragrant Jasmine (YELLOW))",56.72,"Nationwide Prime",Active,1751542817848,1751542817848
cmcnbdbum0a1lo23fpsmlavbq,"RIC03D - 004","TILDA rice 5kg (4, Fragrant Jasmine (YELLOW))",106.98,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbum0a1mo23f0sh7ncj3,"RIC04D - 001","Primoriso Arborio Rice 1kg",7.49,"UK Shipping",Active,1751542817848,1751542817848
cmcnbdbv10a1no23fzzu1c61w,"RIC07 - 001","Triple Lion Easy Cook Basmati Rice 5kg � Parboiled Long Grain Rice for Fluffy, Separate Grains",20.99,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv10a1oo23fnbzgzhjk,RIC08,"Triple Lion Short Grain Pudding Rice - 1x3kg",10.95,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv10a1po23fj4ey8ylv,"RIC08 Prime","Triple Lion Short Grain Pudding Rice - 1x3kg",11.52,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv10a1qo23f06zjisx4,RIC08A,"Triple Lion Short Grain Pudding Rice - 4x3kg",31.3,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv10a1ro23f88lsldue,"RIC11 - 002 Prime","Triple Lion - Easy Cook LONG GRAIN Rice - 5kg",16.9,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv10a1so23fcuvqho8v,"RIC14C - 001","Vignola Paella Rice - 10x1kg",35.37,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv10a1to23fq91i8vz9,"RIC14C - 002 Prime","Vignola - PAELLA Rice - 1kg",7.53,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv10a1uo23f5vzx9fuo,"RIC15 - 001","Tilda Pure Basmati Rice, 5kg",22.24,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv10a1vo23fgfh140qf,"RIC15 - 002 Prime","TILDA rice 5kg (2, Basmati (BLUE))",42.21,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv10a1wo23fot8h0wyd,RIC16,"Wild Rice 1Kg - Centaur Brand",19.42,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv10a1xo23f2dqrj87c,"RIC16A - 001","Tilda Easy Cook Long Grain Rice 5 kg",18.04,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a1yo23fo219jzgm,"RIC16A - 002","Tilda Easy Cook Long Grain Rice 5kg",18.04,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a1zo23fkqmy0jjm,"RIC16A - 003 Prime","TILDA rice 5kg (2, Long Grain Rice (RED))",33.81,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv20a20o23f5eicppsc,"RIC16A - 004","TILDA rice 5kg (4, Long Grain Rice (RED))",61.14,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a21o23fs9qpte3t,RIC17,"Acquerello Carnaroli Risotto Rice, 2.5kg",31.25,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a22o23fruuqrofl,"RIC17 - 003","Rice Aged 1 Year 2.5kg - Vacuum Acquerello - Carton 6 Pieces",166.87,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a23o23ft6znbl00,"RIC17A - 003","Acquerello Aged Carnaroli Rice, 2 x 500g",19.16,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a24o23f4o95zvlw,RIC17C,"ACQUERELLO | Riso Invecchiato 1 anno | 2,5 Kg",31.25,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a25o23fq5cwzori,RIC17D,"ACQUERELLO | Riso Invecchiato 1 anno | 500 gr",11.55,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a26o23fue6vd1rr,RIC25C,"Yutaka Sushi Rice Originario, 500g",5.56,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a27o23f0m7bbjuf,RIC25D,"Yutaka Sushi Rice, 500 g,Pack of 6",13.99,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a28o23f9pg3w2ka,RIC25F,"Yutaka Sushi Rice 500g",5.56,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a29o23frdmop083,"RIC26 - 001","Triple Lion Easy Cook Wholegrain Rice 5kg",16.16,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a2ao23fen71bc6a,"RIC26 - 001 Prime","Triple Lion Easy Cook Wholegrain Rice 5kg",18.44,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv20a2bo23falo9mwgg,"RIC26 - 002","Triple Lion Easy Cook Wholegrain Rice 5kg (Pack of 2)",29.45,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a2co23fptjb91pe,"RIC26 - 003","Triple Lion Easy Cook Wholegrain Rice - 1x5kg",18.44,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv20a2do23fwz2mof5t,RTS03A,"Essential Cuisine Signature Hollandaise Sauce - 1x1ltr",18.18,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv20a2eo23fysqkqf6z,"RTS03A - 003 Prime","Essential Cuisine Signature Range (1 Carton, Hollandaise 1ltr)",18.85,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv20a2fo23fbbdwe66v,"RTS03A - 004 Prime","Essential Cuisine Signature Range (Case of 6 Cartons, Hollandaise 1ltr)",88.23,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv30a2go23fe2r8sroc,RTS12,"Essential Cuisine - The Sauce Collection - Lobster Concentrated Sauce Base 800g",31.23,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv30a2ho23ft21qszvb,"RTS16 - 001","Essential Cuisine - The Sauce Collection - Peppercorn Concentrated Sauce Base 800g",31.23,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv30a2io23f0m6c3gsf,"RTS16 - 002","Essential Cuisine Peppercorn Sauce Base - 2x800g",58.54,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv30a2jo23f2xxqf8zy,"RUMMO001 - 001 Prime","Rummo Premium Italian No. 107 Tagliatelle 500gm (1)",7.52,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv30a2ko23f4mokcic3,"RUMMO001 - 002 Prime","Rummo Premium Italian No. 107 Tagliatelle 500gm (2)",12.6,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv30a2lo23f0fj2fx3p,"RUMMO001 - 003 Prime","Rummo Premium Italian No. 107 Tagliatelle 500gm (6)",23.87,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv30a2mo23f4awdwivy,"RUMMO001 - 004 Prime","Rummo Premium Italian No. 107 Tagliatelle 500gm (12)",43.38,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv30a2no23fhapkr70n,"RUMMO002 - 001","Rummo Linguine, 500 g",6.15,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv30a2oo23f4uwvlysb,"RUMMO002 - 002","Rummo Linguine Gr. 500 [6 Packages]",17.84,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv40a2po23fypvx448p,"RUMMO002 - 004","20 x Rummo Linguine N�13 Pasta Lenta Lavorazione Pasta Made of Dough Wheat Semolina Bronze Drawing 500 g",50.44,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv40a2qo23f9g667cv3,"RUMMO002 - 005","Rummo Linguine Gr. 500 [12 Packages]",33.08,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv40a2ro23f9fmtqoey,"RUMMO002 - 006 Prime","Parkers Rummo - Premium Italian No. 13 LINGUINE - 500gm (2)",9.11,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv40a2so23fnk5iqdnc,"RUMMO002 - 007 Prime","Rummo - Premium Italian No. 13 LINGUINE - 500gm (24)",59.44,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv40a2to23fjocejk9n,"RUMMO002 - 008 Prime","Rummo Linguine Pasta No.13 - Luxurious Italian Long Pasta, Masterfully Crafted for Seafood & Light Sauces, 500 g (Pack of 1)",6.87,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv40a2uo23f8rv5xgl9,"RUMMO002 - 009 Prime","5 x Rummo Linguine N�13 Pasta Lenta Lavorazione Pasta Made of Dough Wheat Semolina Bronze Drawing 500 g",16.24,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv40a2vo23fmhrz4ujg,"RUMMO003 - 001","Rummo Lenta Lavorazione Spaghetti Pasta No.3 - Time-Honoured Italian Pasta, Crafted with Unrivaled Traditional Methods, 500 g (Pack of 1)",6.27,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv50a2wo23fnjtfu818,"RUMMO003 - 002 Prime","Parkers Rummo - Premium Italian No. 3 SPAGHETTI - 500gm (2)",9.11,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a2xo23fyx6g1v8t,"RUMMO003 - 003 Prime","Rummo - Premium Italian No. 3 SPAGHETTI - 500gm (6)",20.12,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a2yo23fg6vjjcns,"RUMMO003 - 004 Prime","Parkers Rummo - Premium Italian No. 3 SPAGHETTI - 500gm (12)",33.41,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a2zo23fh0nvnlrj,"RUMMO004 - 001","Rummo Lenta Lavorazione Penne, 500g",6.15,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv50a30o23f8uhi5lpt,"RUMMO004 - 004 Prime","Rummo Premium Italian No. 66 Penne 500gm (2)",9.11,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a31o23fy8guag0o,"RUMMO004 - 005 Prime","Rummo Premium Italian No. 66 Penne 500gm (6)",20.12,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a32o23fz71fq8k1,"RUMMO004 - 006 Prime","Rummo Premium Italian No. 66 Penne 500gm (12)",33.41,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a33o23fotrm71eu,"RUMMO004 - 007 Prime","Rummo Premium Italian No. 66 Penne 500gm (16)",42.09,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a34o23fpaquz567,"RUMMO005 - 001","Rummo Fettuccine Pasta No.89 - Classic Ribbon-Cut Pasta, Expertly Made for Rich & Elegant Dishes, 500 g (Pack of 1)",6.83,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv50a35o23f9nwe8fuc,"RUMMO005 - 002 Prime","Rummo Premium Italian No. 89 Fettuccine 500gm (2)",12.6,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a36o23fm0224lns,"RUMMO005 - 003 Prime","Rummo Premium Italian No. 89 Fettuccine 500gm (6)",23.87,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a37o23fkox4rlw4,"RUMMO005 - 004 Prime","Rummo Premium Italian No. 89 Fettuccine 500gm (12)",43.38,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a38o23fa2qckfo2,"RUMMO006 - 001","Rummo Pappardelle Pasta No.119 - Wide Italian Ribbon Pasta, Perfectly Slow-Dried for Luxurious Sauce Absorption 500 g (Pack of 1)",6.85,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv50a39o23f79nc2hsh,"RUMMO006 - 002 Prime","Parkers Rummo - Premium Italian No. 119 PAPPARDELLE - 500gm (2)",11.25,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a3ao23fi3aqaxh5,"RUMMO006 - 003 Prime","Rummo - Premium Italian No. 119 PAPPARDELLE - 500gm (6)",23.6,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv50a3bo23fs9dyel28,"RUMMO006 - 004 Prime","Parkers Rummo - Premium Italian No. 119 PAPPARDELLE - 500gm (12)",43.38,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3co23f0wjow6iw,"RUMMO007 - 001","Rummo Fusilli Pasta No.48 - Classic Twisted Italian Pasta, Designed to Embrace Sauces Beautifully, 500 g (Pack of 1)",6.15,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv60a3do23fuhsh2zpx,"RUMMO007 - 002 Prime","Rummo - Premium Italian No. 48 FUSILLI - 500gm (2)",9.11,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3eo23fxzttvdoh,"RUMMO007 - 003 Prime","Rummo - Premium Italian No. 48 FUSILLI - 500gm (6)",20.12,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3fo23fxpj3bgd9,"RUMMO007 - 004 Prime","Rummo - Premium Italian No. 48 FUSILLI - 500gm (12)",36.41,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3go23f58uza2gw,"RUMMO008 - 001 Prime","Rummo - Premium Italian No. 50 RIGATONI - 500gm (1)",6.94,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3ho23f296u812q,"RUMMO008 - 002 Prime","Parkers Rummo - Premium Italian No. 50 RIGATONI - 500gm (2)",9.11,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3io23flcayifco,"RUMMO008 - 003 Prime","Parkers Rummo - Premium Italian No. 50 RIGATONI - 500gm (6)",20.12,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3jo23fc6elunk6,"RUMMO008 - 004 Prime","Rummo - Premium Italian No. 50 RIGATONI - 500gm (12)",33.41,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3ko23fv048ikyj,"RUMMO008 - 005 Prime","Parkers Rummo - Premium Italian No. 50 RIGATONI - 500gm (16)",42.09,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3lo23fan5vsglw,"RUMMO008 - 006","Rummo Rigatoni, 500 g",6.2,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv60a3mo23f5b5etala,"RUMMO008 - 009 Prime","Rummo Rigatoni Pasta No.50 - Premium Italian Tube Pasta, Expertly Ridged for a Robust Sauce Retention, 500 g (Pack of 1)",6.87,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3no23ff638uxvo,"RUMMO009 - 004 Prime","Rummo - Premium Italian No. 42 CONCHIGLIE - 500gm (2)",9.11,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3oo23fsqfsmt6n,"RUMMO009 - 005 Prime","Parkers Rummo - Premium Italian No. 42 CONCHIGLIE - 500gm (6)",18.41,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3po23flxk0hwm7,"RUMMO009 - 006 Prime","Parkers Rummo - Premium Italian No. 42 CONCHIGLIE - 500gm (1)",6.87,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3qo23ftut5xto8,"RUMMO010 - 001","Rummo Gnocchi Di Patate Pasta No.117 - Light & Fluffy Italian Potato Pillows, Perfect for Indulgent Sauces, 500 g (Pack of 1)",7.09,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv60a3ro23fjbjanzif,"RUMMO010 - 002","Rummo - Gnocchi di Patate n.117-6 Packs of 500 g",23.15,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv60a3so23frlmlnavb,"RUMMO010 - 003 Prime","Parkers Rummo Premium Italian No.117 Gnocchi 500gm (Pack of 2)",10.86,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv60a3to23f3rb80l8o,"RUMMO011 - 001","Rummo Gluten Free Penne Pasta No.66 - Premium Italian Pasta, Crafted for Perfect Texture & Taste, 400 g (Pack of 1)",7.21,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv70a3uo23f6neorum8,"RUMMO011 - 005","Gluten Free Penne Rigate Pasta Rummo - 2 Packages x 400 gr",10.55,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv70a3vo23fnugdvunl,"RUMMO011 - 006","Rummo - Penne Rigate n.66 Gluten Free Bronze Drawn - 12 Packs of 400 g",45.73,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv70a3wo23f9ternb7j,"RUMMO011 - 007 Prime","Parkers Rummo Premium Italian No.66 GLUTEN FREE Penne 400gm (Pack of 6)",26.45,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a3xo23fr5ltretd,"RUMMO012 - 001","Rummo Farfalle Pasta No.85 - Elegant Italian Butterfly Pasta, Crafted for Light & Flavourful Dishes, 500 g (Pack of 1)",5.83,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv70a3yo23fhyhom5u1,"RUMMO012 - 002 Prime","Rummo Premium Italian No.85 Farfalle 500gm (1)",6.6,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a3zo23fvym57hob,"RUMMO012 - 003 Prime","Rummo Premium Italian No.85 Farfalle 500gm (2)",8.47,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a40o23fx060nzir,"RUMMO012 - 004 Prime","Rummo Premium Italian No.85 Farfalle 500gm (6)",18.19,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a41o23fvetf1nor,"RUMMO012 - 005 Prime","Rummo Premium Italian No.85 Farfalle 500gm (16)",39.95,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a42o23fabt1h4z8,"RUMMO013 - 003","Gluten Free Spaghetti Pasta Rummo - 2 Packages x 400 gr",11.1,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv70a43o23fbep1c02r,"RUMMO013 - 003 Prime","Gluten Free Spaghetti Pasta Rummo - 2 Packages x 400 gr",11.22,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a44o23f3vwj7kzc,"RUMMO013 - 004 Prime","Rummo Premium Italian No.3 GLUTEN FREE Spaghetti 400gm (6)",25.09,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a45o23fc89xeypd,"RUMMO013 - 005 Prime","Rummo Premium Italian No.3 GLUTEN FREE Spaghetti 400gm (12)",45.79,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a46o23fcgzvtnxw,"RUMMO014 - 001","Rummo Casarecce No.88 - Artisan Italian Pasta, Ideal for Capturing Rich Sauces, 500g (Pack of 1)",6.15,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv70a47o23f5b30sy25,"RUMMO014 - 003","Rummo Casarecce No.88 - Artisan Italian Pasta, Ideal for Capturing Rich Sauces, 500g (Pack of 1)",8.4,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv70a48o23fbvimkkgg,"RUMMO014 - 004 Prime","Rummo Premium Italian No. 88 Casarecce 500gm (Pack of 6)",20.12,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a49o23fynwsev40,"RUMMO014 - 005 Prime","Rummo - No. 88 - CASARECCE - 500g - (Pack of 2)",9.11,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv70a4ao23fjqo8xkyr,"RUMMO015 - 001 Prime","Rummo Gluten Free Elbow Pasta No.160 - Masterfully Made Italian Pasta, Perfect for Gourmet Creations, 400 g (Pack of 1)",7.12,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv80a4bo23f2sue8yya,"RUMMO015 - 003 Prime","Rummo - No.160 - GLUTEN FREE - ELBOWS - (BLUE) - 400g - (Pack of 5)",17.47,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv80a4co23fh91c24o2,"SAL02 - 001","SAXA Table Salt 6kg Tub",17.37,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbv80a4do23f92xr8cxg,"SAL02 - 002","SAXA Table Salt 6kg Tub",17.95,"Nationwide Prime",Active,1751542817869,1751542817869
cmcnbdbv80a4eo23fvl52apuk,"SAL02B - 001","Chef William Table Salt - 6kg",12.06,"UK Shipping",Active,1751542817869,1751542817869
cmcnbdbvk0a4fo23fu80mwwbm,"SAL02B - 001 Prime","Chef William Table Salt - 6kg",12.63,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4go23fsejhou4i,"SAL02B - 002 Prime","Chef William Table Salt 6kg - (Pack of 2)",21.8,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4ho23f6969g2i8,"SAL03 - 001","Maldon | Sea Salt - Flaky Crystals | 3 X 250G",14.28,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4io23fh7q2hlxj,"SAL03 - 011","Maldon - Sea Salt Flakes, Unique Pyramid Shaped Salt Flakes, Perfect for a Wide Range of Dishes, Hand-Harvested for Four Generations, 250g Box",7.19,"UK Shipping",Active,1751542817888,1751542817888
cmcnbdbvk0a4jo23fz8bwhyq7,"SAL03A - 001","Maldon - Sea Salt Flakes, Unique Pyramid Shaped Salt Flakes, Perfect for a Wide Range of Dishes, Hand-Harvested for Four Generations, 1.4kg Tub",22.72,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4ko23ftplg6fl6,"SAL03A - 001 not prime","Maldon - Sea Salt Flakes, Unique Pyramid Shaped Salt Flakes, Perfect for a Wide Range of Dishes, Hand-Harvested for Four Generations, 1.4kg Tub",22.14,"UK Shipping",Active,1751542817888,1751542817888
cmcnbdbvk0a4lo23fx6b06a2j,"SAL03A - 010","Maldon | Sea Salt - Flaky Crystals | 10 X 1.4 Kg",182.29,"UK Shipping",Active,1751542817888,1751542817888
cmcnbdbvk0a4mo23fz1lyist4,"SAL03A - 010 Prime","Maldon | Sea Salt - Flaky Crystals | 10 X 1.4 Kg",183.33,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4no23f7wi5zmb8,SAL03D,"Maldon Sea Salt - Flaky Crystals - 250 g",7.86,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4oo23fkve867a6,SAL03F,"Maldon Sea Salt - 250g - 4 Pack (4 x 250g)",17.61,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4po23fmi445c5t,SAL03G,"Maldon Salt Sea Salt 250g X 5 (Pack of 5)",20.15,"UK Shipping",Active,1751542817888,1751542817888
cmcnbdbvk0a4qo23fs86h9eyz,SAL03H,"Maldon Salt Sea Salt 250g X 5 (Pack of 5)",20.82,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4ro23f5lke4gch,SAL03Q,"Maldon | Sea Salt - Flaky Crystals | 4 X 250G",17.54,"Nationwide Prime",Active,1751542817888,1751542817888
cmcnbdbvk0a4so23f3iheh7xs,"SAL03Q uk shipping","Maldon | Sea Salt - Flaky Crystals | 4 X 250G",16.91,"UK Shipping",Active,1751542817888,1751542817888
cmcnbdbvk0a4to23fn2m0owau,SAL03Y,"Maldon | Sea Salt - Flaky Crystals | 12 x 250 g",43.83,"Nationwide Prime",Active,1751542817888,1751542817888
