(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0CV151M43,B01MG4Q03T,Brown Bag Crisps Sea Salt And Vinegar 40 g (Pack of 20),CRI31,4,0,0.01%,0.00%,5,0,0.01%,0.00%,20.00%,0.00%,1,0,25.00%,0.00%,£18.66,£0.00,1,0
B01MTKD0SD,B01MTKD0SD,Middleton's Smokey BBQ Glaze 2.5kg Resealable Red Tub,POW04 - 001 Prime,5,0,0.01%,0.00%,5,0,0.01%,0.00%,80.00%,0.00%,1,0,20.00%,0.00%,£22.49,£0.00,1,0
B01MXDGVTJ,B01MXDGVTJ,Middletons Garden Mint Glaze 2.5kg Resealable Tub,POW02 - 003 Prime,9,0,0.02%,0.00%,13,0,0.03%,0.00%,66.67%,0.00%,1,0,11.11%,0.00%,£25.49,£0.00,1,0
B01N2OJ8RO,B01N2OJ8RO,Folkington's Cloudy Pear Juice 250 ml (Pack of 12),FOL02 - 002,7,0,0.02%,0.00%,7,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£25.17,£0.00,1,0
B01N3L6NKW,B01N3L6NKW,Middletons Hot and Spicy Glaze 2.5kg Resealable Red Tub,POW09 - 001,9,0,0.02%,0.00%,17,0,0.03%,0.00%,71.43%,0.00%,1,0,11.11%,0.00%,£22.99,£0.00,1,0
B01N8QYKMP,B01N8QYKMP,Monin Vanilla Frappe Mix 1.36kg Tub - Flavoured Coffee Powder for Coffee Shops by Monin,MONINF001 - 001,18,0,0.05%,0.00%,21,0,0.04%,0.00%,36.84%,0.00%,1,0,5.56%,0.00%,£31.64,£0.00,1,0
B06WWB3C8P,B06WWB3C8P,Bisto Chicken Gravy Granules 1.9kg | Rich & Savoury Instant Chicken Gravy | Catering Pack | Just Add Boiling Water,GRA03 - 004 Prime,4,0,0.01%,0.00%,5,0,0.01%,0.00%,66.67%,0.00%,1,0,25.00%,0.00%,£17.66,£0.00,1,0
B0CH1LNQ4Y,B06XHL3ZLF,Monin Coffee Syrup in Gingerbread 70cl Glass Bottle & 70cl Pump Set,BUNDLE022 - 001,27,3,0.07%,0.37%,30,3,0.06%,0.29%,100.00%,0.00%,1,0,3.70%,0.00%,£19.99,£0.00,1,0
B0713SQ7VP,B0713SQ7VP,Middleton Foods Tikka Meat Glaze Marinade Seasoning Mix 2.5kg,POW08 - 003 Prime,13,0,0.03%,0.00%,15,0,0.03%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,£23.99,£0.00,1,0
B071DQ4MLW,B071DQ4MLW,Middleton Foods Garden Mint Meat Glaze Marinade Seasoning Mix 2.5kg,POW02 - 002,30,0,0.08%,0.00%,43,0,0.09%,0.00%,57.14%,0.00%,1,0,3.33%,0.00%,£24.99,£0.00,1,0
B071NH9HKM,B071NH9HKM,Middleton Foods Chinese Meat Glaze Marinade Seasoning Mix 2.5kg,POW01 - 001,40,0,0.10%,0.00%,43,0,0.09%,0.00%,69.77%,0.00%,1,0,2.50%,0.00%,£20.49,£0.00,1,0
B071YQBYWK,B071YQBYWK,Middleton Foods Pepper Steak Meat Glaze Marinade Seasoning Mix 2.5kg,POW10 - 001,18,1,0.05%,0.12%,22,1,0.04%,0.10%,86.36%,0.00%,1,0,5.56%,0.00%,£22.99,£0.00,1,0
B0727RN9GL,B0727RN9GL,Middletons Lemon Pepper Coater Glaze 2.5kg Resealable Red Tub,POW07 - 001,1,1,0.00%,0.12%,1,1,0.00%,0.10%,100.00%,100.00%,1,1,100.00%,100.00%,£22.99,£22.99,1,1
B072BCH4HF,B072BCH4HF,Middleton Foods Piri Piri Meat Glaze Marinade Seasoning Mix 2.5kg,POW05 - 002,6,0,0.02%,0.00%,10,0,0.02%,0.00%,90.00%,0.00%,1,0,16.67%,0.00%,£22.30,£0.00,1,0
B072BCH4HF,B072BCH4HF,Middleton Foods Piri Piri Meat Glaze Marinade Seasoning Mix 2.5kg,POW05 - 002 Prime,6,0,0.02%,0.00%,10,0,0.02%,0.00%,90.00%,0.00%,1,0,16.67%,0.00%,£23.40,£0.00,1,0
B074RQ98SG,B074RQ98SG,"Malay Taste Sambal Oelek, 185 g",ORI83 - 001,2,0,0.01%,0.00%,3,0,0.01%,0.00%,50.00%,0.00%,2,0,100.00%,0.00%,£15.22,£0.00,1,0
B075YCY6TN,B075YCY6TN,Macphie Creme Anglaise 1L,MACPHI007A Prime,6,0,0.02%,0.00%,8,0,0.02%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,£22.66,£0.00,1,0
B0769XXZHR,B0769XXZHR,Bicarbonate of soda - Baking Soda 1kg Jar - Chef William - Large Shaker Jar,BAK05C - 002,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£6.93,£0.00,1,0
B0772P3ZV2,B0772P3ZV2,Macphie - OTT Chocolate Dessert Topping Sauce 500g,MAC03A - 001 Prime,3,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£8.27,£0.00,1,0
B077B7FX6C,B077B7FX6C,Food Connections | Classic Mix Flapjack Bars | 30 x 100g Bars | 6 Delicious Flavours,DAN10B - 001 One Day,228,3,0.57%,0.37%,313,4,0.63%,0.39%,0.34%,0.00%,1,0,0.44%,0.00%,£25.38,£0.00,1,0
B077VYSHNV,B077VYSHNV,Gomo Chargrilled Aubergines in Oil - 1x1.4kg,MED13 - 004,5,0,0.01%,0.00%,8,0,0.02%,0.00%,87.50%,0.00%,1,0,20.00%,0.00%,£19.98,£0.00,1,0
B079GZW2B1,B079GZW2B1,"Saver Bundle Callebaut, 54% Dark Chocolate Chips (2 x 1kg Bundle)",CAL02AQQ,7,0,0.02%,0.00%,8,0,0.02%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£39.62,£0.00,1,0
B079H32ZJ8,B079H32ZJ8,"Saver Bundle Callebaut, Milk Chocolate Chips (2 x 2.5kg Bundle)",CAL03P uk shipping,16,0,0.04%,0.00%,20,0,0.04%,0.00%,85.00%,0.00%,1,0,6.25%,0.00%,£65.99,£0.00,1,0
B0B4ZF4586,B079Q36RM6,"Wignalls Yallo Ltd|Wignalls Yallo - Cold Pressed Rape Seed Oil, 5 Litre",OIL24 - 001 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£27.51,£0.00,1,0
B079Q7JM76,B079Q7JM76,"Centaur Foods Quality 100% French Hazelnut Oil 500ml Amazing for Cooking, Skincare and Hair",OIL18A - 001,3,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£13.50,£0.00,1,0
B079SWMPP1,B079SWMPP1,LA ESPAÑOLA - Extra Virgin Olive Oil Flavoured with White Truffle - 250 ml,TRU14 - 001 Prime,9,0,0.02%,0.00%,12,0,0.02%,0.00%,0.00%,0.00%,6,0,66.67%,0.00%,£47.64,£0.00,1,0
B0CV151M43,B07D9KXVJ7,Brown Bag Crisps - Tiger Prawn Chilli and Lime 40g x 20,CRI37,7,0,0.02%,0.00%,7,0,0.01%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£18.66,£0.00,1,0
B07GB6J75Z,B07GB6J75Z,"Lion Hickory BBQ Sauce 2.2, 7 Litre",LIO05,2,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£13.10,£0.00,1,0
B07GPSYNNF,B07GPSYNNF,Alpro SOYA Milk Alternative for Professionals Cartons - 12 x1 ltr,ALP01 - 010,61,13,0.15%,1.59%,94,15,0.19%,1.46%,0.00%,0.00%,1,0,1.64%,0.00%,£28.92,£0.00,1,0
B07K1GTY89,B07K1CPB4V,Whitakers Mints 1Kg (Mint Crisps 1kg),AFT04B - 001,8,1,0.02%,0.12%,8,1,0.02%,0.10%,87.50%,100.00%,1,1,12.50%,100.00%,£22.62,£22.62,1,1
B07N3WBJ29,B07N3WBJ29,Essential Phytosterolins Catering Foil - 30cm x 75m,CATER001 - 002 Prime,69,2,0.17%,0.24%,92,3,0.19%,0.29%,6.82%,0.00%,1,0,1.45%,0.00%,£11.99,£0.00,1,0
B07N88XDMK,B07N88XDMK,Essential Cuisine - Premier Jus - Lamb Jus (Concentrated Base) 1kg,JUS02 - 001 uk shipping,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£35.49,£0.00,1,0
B07N88YRJT,B07N88YRJT,Essential Cuisine - Premier Jus - Veal Jus (Concentrated Base) 1kg,JUS01,77,1,0.19%,0.12%,101,3,0.20%,0.29%,41.94%,0.00%,1,0,1.30%,0.00%,£29.46,£0.00,1,0
B07NYS4WPJ,B07NYS4WPJ,"DGF Nappage Blond, Apricot Glaze, 1kg",BAK55 - 002,14,0,0.04%,0.00%,17,0,0.03%,0.00%,93.75%,0.00%,1,0,7.14%,0.00%,£12.21,£0.00,1,0
B07PGK25N5,B07PGK25N5,Colman's Original English Squeezy Mustard 150g - Pack of 2,COL10B,4,0,0.01%,0.00%,6,0,0.01%,0.00%,0.00%,0.00%,1,0,25.00%,0.00%,£10.59,£0.00,1,0
B07QDB3FLX,B07QDB3FLX,"We Can Source It Ltd - Wrapmaster 4500 Cling Film – 45cm x 300m, 3 Rolls – Premium Kitchen Wrap for Professional Catering, Food Preservation, and Freezing – Compatible with Wrapmaster Dispensers",WRA02 - 001,137,24,0.35%,2.93%,187,36,0.38%,3.51%,1.76%,3.13%,1,1,0.73%,4.17%,£35.82,£35.82,1,1
B07QM1Y6Z1,B07QM1Y6Z1,"Ktc White Vinegar 5 Litre - Perfect For Pickling, Cleaning, Baking, Marinades And Sauces And Cheese Making - 5 Litre Bottle - Produced In The Uk (1 Pack)",VIN31A - 002 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£9.64,£0.00,1,0
B0FD4RX49B,B07QP6ZXRL,"Two Farmers Crisps, Lightly Salted Hand Cooked Crisps, Vegan and Vegetarian, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI70 - 001,74,2,0.19%,0.24%,92,2,0.19%,0.19%,52.50%,0.00%,1,0,1.35%,0.00%,£23.50,£0.00,1,0
B07RR273D4,B07RR273D4,Squid (Cuttlefish) Ink 90g,MED60A - 001,2,0,0.01%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£8.38,£0.00,1,0
B07TXQW6GK,B07TXQW6GK,"Kikkoman Ponzu Citrus Seasoned Soy Sauce, Lemon, 250ml, (Pack of 6)",ORI09 - 002,6,0,0.02%,0.00%,7,0,0.01%,0.00%,0.00%,0.00%,1,0,16.67%,0.00%,£24.93,£0.00,1,0
B07WGVFB55,B07WGVFB55,"12OZ Kraft Compostable Double Walled Paper Cups Case of 500 Environmentally Friendly, Biodegradable …",CUP25M - 002 Prime,3,2,0.01%,0.24%,7,6,0.01%,0.58%,14.29%,16.67%,4,4,133.33%,200.00%,£235.12,£235.12,1,1
B07YTXJCTG,B07YTXJCTG,Pasta Reggia Cannelloni - 12x250g,PAS12A - 012,15,0,0.04%,0.00%,16,0,0.03%,0.00%,18.75%,0.00%,1,0,6.67%,0.00%,£18.77,£0.00,1,0
B0C7J9XG2T,B07Z1P8CY1,Taylors of Harrogate Lapsang Souchong Tea 20 Wrapped & Tagged Tea Bags (Pack of 3),TAYLOR010 - 004 Prime,38,0,0.10%,0.00%,52,0,0.10%,0.00%,2.08%,0.00%,1,0,2.63%,0.00%,£12.80,£0.00,1,0
B07Z5J47ZP,B07Z5J47ZP,Belazu Truffle & Artichoke Pesto 2x165g,PES12 - 002,4,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£11.73,£0.00,1,0
B0CKXMKTLB,B082T3PBNN,"KTC White Vinegar 5 Litre - Perfect for Pickling, Cleaning, Baking, Marinades and Sauces & Cheese Making - 5 Litre Bottle - Produced in The UK (2 Pack)",VIN31A - 003,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£15.63,£0.00,1,0
B0CKXMKTLB,B082T3T9WJ,"KTC White Vinegar 5 Litre - Perfect for Pickling, Cleaning, Baking, Marinades and Sauces & Cheese Making - 5 Litre Bottle - Produced in The UK (4 Pack)",VIN31A - 004,2,0,0.01%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£25.41,£0.00,1,0
B0844Y5K71,B0844Y5K71,McDougalls Thickening Granules Sweet and Savory Instant Thickener 1.5kg British Food Shop,GRA07 - 002,3,1,0.01%,0.12%,3,1,0.01%,0.10%,66.67%,0.00%,4,0,133.33%,0.00%,£102.76,£0.00,1,0
B084G7RCGW,B084G7RCGW,MERCHANT GOURMET | Chestnut Puree | 2 x 200g,NUT12C - 002,2,0,0.01%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,1,0,50.00%,0.00%,£8.33,£0.00,1,0
B08562KZ6G,B08562KZ6G,Sosa - Soy Lecithin Powder - 400g,SOSALE001 - 001,4,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£29.52,£0.00,1,0
B08N496KGC,B085QK2WY5,Marinated Pitted Olives - Bella Napoli - Healthy Snack - Keto - Low Calorie - Vegan - Vegetarian (2.9Kg),OLI05 - 001,18,0,0.05%,0.00%,25,0,0.05%,0.00%,0.00%,0.00%,1,0,5.56%,0.00%,£25.33,£0.00,1,0
B085S732DW,B085S732DW,Triple Lion Professional Chef's Fusilli Twists 100% Durum Wheat Semolina Pasta 3kg,PAS03 - 001 Prime,259,4,0.65%,0.49%,323,6,0.65%,0.58%,13.29%,50.00%,1,0,0.39%,0.00%,£11.60,£0.00,1,0
B085W3HF4M,B085W3HF4M,Triple Lion Professional Chef's Macaroni Elbows 100% Durum Wheat Semolina Pasta 3kg,PAS06 - 001,50,2,0.13%,0.24%,62,3,0.12%,0.29%,75.00%,100.00%,2,0,4.00%,0.00%,£23.98,£0.00,1,0
B08644RPSJ,B08644RPSJ,Caterwrap Aluminium Catering Foil Catering Quality Strong 14Mu 450mm x 75m,CATER002 - 001 Prime,25,2,0.06%,0.24%,37,3,0.07%,0.29%,0.00%,0.00%,1,0,4.00%,0.00%,£14.74,£0.00,1,0
B0864W38SX,B0864W38SX,Essential Cuisine - Premier Jus - Chicken Jus (Concentrated Base) 1kg,JUS03,2,0,0.01%,0.00%,3,0,0.01%,0.00%,33.33%,0.00%,1,1,50.00%,0.00%,£36.77,£36.77,1,1
B086R35LS1,B086R35LS1,Dried Sultanas 3kg,DRISUL001 - 001,7,0,0.02%,0.00%,8,0,0.02%,0.00%,28.57%,0.00%,1,0,14.29%,0.00%,£18.14,£0.00,1,0
B0CLYMX2HP,B087BLCF9P,"Cambrook - Baked & Salted Peanuts, 1kg Bag",CAMBR009 - 001,16,1,0.04%,0.12%,23,1,0.05%,0.10%,18.75%,0.00%,1,0,6.25%,0.00%,£11.74,£0.00,1,0
B087GBMPLZ,B087GBMPLZ,Heinz Mayonnaise Squeezy (Pack of 10 - 220ml),HEI41 a,5,0,0.01%,0.00%,5,0,0.01%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£25.02,£0.00,1,0
B0887CXKPY,B0887CXKPY,Chefs Brigade Cooked and Peeled Quail Eggs - 1x48,EGG04,17,0,0.04%,0.00%,24,0,0.05%,0.00%,5.00%,0.00%,1,0,5.88%,0.00%,£24.99,£0.00,1,0
B08LM9RPPZ,B08CBL1SRX,Tate & Lyle - Caster Sugar - Fine Crystals for Smooth Blending and Baking - Perfect for Sponge Cakes & Pastries - Available in Different Sizes - 6 x 2kg,TATECA001 - 001 uk shipping,18,3,0.05%,0.37%,19,3,0.04%,0.29%,93.75%,100.00%,1,0,5.56%,0.00%,£22.46,£0.00,1,0
B08DJ78B7M,B08DJ78B7M,Alpen No Added Sugar Muesli Sachets - 30x45g,CER25H - 001,16,1,0.04%,0.12%,16,1,0.03%,0.10%,0.00%,0.00%,1,1,6.25%,100.00%,£15.37,£15.37,1,1
B08FSRZJCW,B08FSRZJCW,LA ESPAÑOLA - Extra Virgin Olive Oil Made from 100% Spanish Olives. 5 l Tin,OIL02I - 001,87,0,0.22%,0.00%,116,0,0.23%,0.00%,100.00%,0.00%,1,0,1.15%,0.00%,£36.99,£0.00,1,0
B0CR9JH951,B08LVVVTWD,Old India Celery Salt 500g,SAL07E - 001 Prime,6,0,0.02%,0.00%,7,0,0.01%,0.00%,57.14%,0.00%,1,0,16.67%,0.00%,£8.58,£0.00,1,0
B08PCT28V1,B08PCT28V1,"Luscombe Drinks Wild Elderflower Bubbly - Hand-Picked Elderflower's Infused with Sicilian Lemons, Elegant Taste, 270ml (Pack of 12)",LUSCOM001 - 001,12,0,0.03%,0.00%,18,0,0.04%,0.00%,93.33%,0.00%,1,1,8.33%,0.00%,£29.64,£29.64,1,1
B08PZF4LVS,B08PZF4LVS,Essential Cuisine - Beef Demi Glace 1.5 Kg,DEH04,2,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£33.28,£0.00,1,0
B08PZJ4RRS,B08PZJ4RRS,Essential Cuisine Lamb Glace 600g,GLA07,2,0,0.01%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£31.95,£0.00,1,0
B08TMSP48Z,B08TMSP48Z,Lefktro Cornichons in Vinegar 2.05kg – Pickled Gherkins with Mustard Seeds & Dill – Large Catering Jar,GHE01C,28,3,0.07%,0.37%,32,4,0.06%,0.39%,96.88%,100.00%,1,0,3.57%,0.00%,£14.69,£0.00,1,0
B08ZYYSQ24,B08ZYYSQ24,Centaur Gluten Free Japanese Style Tempura Batter Mix 1kg,BRE04D - 001,5,0,0.01%,0.00%,8,0,0.02%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£8.54,£0.00,1,0
B0922WKBVR,B0922WKBVR,Gold Leaf Gelatine 1KG,BAK09 - 001 Prime,7,0,0.02%,0.00%,10,0,0.02%,0.00%,88.89%,0.00%,1,0,14.29%,0.00%,£35.95,£0.00,1,0
B092W8P38W,B092W8P38W,Monin Glasco Lemon Syrup 70cl Case of 6,MONINS31 - 006 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£47.30,£0.00,1,0
B0937G5SSG,B0937G5SSG,Lyle's Golden Syrup Maple Flavour 2.80kg,TATESY003 - 001,26,1,0.07%,0.12%,31,1,0.06%,0.10%,12.90%,0.00%,1,0,3.85%,0.00%,£12.74,£0.00,1,0
B093C4T4C7,B093C4T4C7,"Luxury Seed Mix - Pumpkin, Sunflower, Linseed & Poppy Seed 1Kg Mix Parkers Foodservice",SEE09 - 001,4,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£10.93,£0.00,1,0
B093T7TS2H,B093T7TS2H,Cider Vinegar 5L Lefktro Brand,VIN14 - 001,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,£22.08,£0.00,1,0
B0DBQFDXJZ,B0963JYKH7,"Alexander Home The Original European Mill (Brass, 8-Inch Pepper)",TOO08 - 001 Prime,37,1,0.09%,0.12%,60,1,0.12%,0.10%,98.18%,100.00%,1,0,2.70%,0.00%,£65.97,£0.00,1,0
B0DBQFDXJZ,B0963JYKH7,"Alexander Home The Original European Mill (Brass, 8-Inch Pepper)",TOO08 - 001,37,1,0.09%,0.12%,60,1,0.12%,0.10%,98.18%,100.00%,1,0,2.70%,0.00%,£65.30,£0.00,1,0
B098NZVNPW,B098NZVNPW,Monin Premium Passionfruit Syrup for Cocktails and Mocktails | Passionfruit Martini Flavouring Syrup | with Monin Pump,MONINS27 - 005 Prime,10,1,0.03%,0.12%,15,1,0.03%,0.10%,7.69%,0.00%,1,0,10.00%,0.00%,£19.13,£0.00,1,0
B09T3F31Z3,B09T3F31Z3,Finest Belgian Chocolate Dark Callets 2.5kg,CAL02 - 006,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,1,100.00%,0.00%,£37.49,£37.49,1,1
B0B8DFL2G6,B09T3HXBH5,Laumont Summer Truffle Peelings 200g,LAUMO013 - 001 Prime,4,2,0.01%,0.24%,5,3,0.01%,0.29%,100.00%,100.00%,1,1,25.00%,50.00%,£36.99,£36.99,1,1
B09W66RX26,B09W66RX26,Lion Premium Thai Sweet Chilli Sauce 2.27 Litres,LIO15 - 001 Prime,13,0,0.03%,0.00%,14,0,0.03%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,£15.52,£0.00,1,0
B0CCXBMTCT,B09X77JVL3,"Kikkoman Tamari Gluten free Soy Sauce, 1 Litre, (Pack of 6), Naturally Brewed",SOY11 - 002 Prime,96,5,0.24%,0.61%,118,5,0.24%,0.49%,0.00%,0.00%,1,1,1.04%,20.00%,£50.62,£50.62,1,1
B0B18H9NKB,B0B18H9NKB,Lefktro Balsamic Vinegar,VIN07A - 001,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,1,0.00%,0.00%,£16.16,£16.16,1,1
B0FK356H3K,B0B1BBKTLT,"Barebells Soft Protein Bar, Low Sugar Protein Bar (Rocky Road Marshmallow, 12 x 55g)",BARE007 - 005,25,1,0.06%,0.12%,26,1,0.05%,0.10%,60.00%,0.00%,1,1,4.00%,100.00%,£28.12,£28.12,1,1
B0B29686B8,B0B29686B8,The Fine Cookie Co. Power Breakfast Cookie 1 x 36,FINECO003 - 001,2,0,0.01%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£44.11,£0.00,1,0
B0B4DJTHC9,B0B4DJTHC9,Lion MEDIUM Piri Piri Sauce 2.27ltr,LIO12 - 001 Prime,6,0,0.02%,0.00%,7,0,0.01%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£15.06,£0.00,1,0
B0B99329X1,B0B99329X1,Parkers Kerrymaid UHT Double Cream 12 x 1 Litre,UHT03B - 002 Prime,16,0,0.04%,0.00%,17,0,0.03%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,£49.74,£0.00,1,0
B0B998R6L4,B0B998R6L4,Parkers Kerrymaid UHT Double Cream 1 Litre,UHT03B - 001,96,3,0.24%,0.37%,121,5,0.24%,0.49%,92.04%,100.00%,1,0,1.04%,0.00%,£8.14,£0.00,1,0
B0B9LFLBQR,B0B9LF2R58,Amarena Cherries 1st Quality – Brover – 2.75 kg | Premium Italian Style Cocktail & Dessert Cherries,FRU17A - 002,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£38.93,£0.00,1,0
B0BDG1VJ1F,B0BDG1VJ1F,"Whitakers Luxury Dark Mint Crisps 1kg – Mint Flavoured Dark Chocolate with Sugar Crystals, Vegan & Gluten-Free Bulk Catering Pack, Made in the UK",AFT04B - 003,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£21.95,£0.00,1,0
B0BDM89147,B0BDM89147,"Parkers Lion Blue Cheese Dressing 2.27Litres, White",DRE04 = 001,5,0,0.01%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£17.06,£0.00,1,0
B0BH7WV6MM,B0BH7WV6MM,32 Dark & Milk Chocolate squares Gift Box 5.6 (Pack of 1),VALRHO040A - 001 Prime,10,0,0.03%,0.00%,11,0,0.02%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,£25.59,£0.00,1,0
B0BHWSN6ML,B0BHWSN6ML,Lyle's Squeezy Syrup 750g - Golden Syrup,TATESY004,14,1,0.04%,0.12%,17,2,0.03%,0.19%,17.65%,0.00%,2,0,14.29%,0.00%,£15.96,£0.00,1,0
B0BLZJZLW6,B0BLZJZLW6,Ingram Brothers Meri-white Meringue and Royal Icing Mix 1.5kg,MCD50A - 001,10,0,0.03%,0.00%,16,0,0.03%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,£55.49,£0.00,1,0
B0BRXLVG48,B0BQRT9SP5,Jude's | Flat White Coffee Milkshake | 250ml x 12 Cans,JUD82 - 001 Prime,2,0,0.01%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,1,0,50.00%,0.00%,£22.45,£0.00,1,0
B0BQZ3GQTF,B0BQZ3GQTF,Centaur Dijon Mustard 1kg,MUSTAR03 - 001 One Day,12,0,0.03%,0.00%,15,0,0.03%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,£15.24,£0.00,1,0
B0BR8FGLJR,B0BR8FGLJR,Full Box Of Kit Kat 4F 24 X 41.5g,CHO30A - 009,21,0,0.05%,0.00%,23,0,0.05%,0.00%,81.82%,0.00%,1,0,4.76%,0.00%,£23.54,£0.00,1,0
B0BT4YW6RZ,B0BT4YW6RZ,Menz & Gasser Marmalade 100 x 20g_AB,PRE03A - 001,3,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,1,1,33.33%,0.00%,£14.33,£14.33,1,1
B0B6QBZGPS,B0BVXWY6HK,Colman's Mustard Powder 454g x 1,COL09 - 007,16,1,0.04%,0.12%,18,1,0.04%,0.10%,93.75%,0.00%,1,0,6.25%,0.00%,£16.67,£0.00,1,0
B0BW1387N3,B0BW1387N3,Heinz Malt Vinegar 200 Sachets x 7g,HEI10I - 002,3,0,0.01%,0.00%,4,0,0.01%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£22.74,£0.00,1,0
B0BW13C19Z,B0BW13C19Z,1 x 2kg Beef Gravy Granules Suitable For Vegetarians,GRA05 - 001 Prime,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£17.09,£0.00,1,0
B0BWYXP7Z9,B0BWYXP7Z9,Chef William Sage & Onion Stuffing 3kg,STU01A - 001,1,1,0.00%,0.12%,2,2,0.00%,0.19%,100.00%,100.00%,1,1,100.00%,100.00%,£13.69,£13.69,1,1
B0BY35LW1H,B0BY35LW1H,Artisan Biscuits Grate Britain All-British Cheddar Crackers 45 g (Pack of 20),BIS20 - 002,5,1,0.01%,0.12%,6,1,0.01%,0.10%,100.00%,100.00%,1,0,20.00%,0.00%,£31.59,£0.00,1,0
B0BYP7QRJ7,B0BYP7QRJ7,Artisan The Best of Millers Crackers for Cheese 350g,MILLER010 - 001,11,0,0.03%,0.00%,12,0,0.02%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,£13.02,£0.00,1,0
B0BYPF1XHL,B0BYPF1XHL,"Artisan Toast for Cheese Selection 12 x 100g (4 x 100g Date, Hazlenut & Pumpkins Seeds, 4 x 100g Apricots, Pistachios & Sunflower Seeds, & 4 x 100g Cherries, Almonds & Linseeds)",MILLER001 - 002,7,0,0.02%,0.00%,8,0,0.02%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,£41.44,£0.00,1,0
B0C1BZFX4M,B0C1BZFX4M,Parkers Dried Apple Rings 1kg,DRI15 - 001 Prime,3,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£16.19,£0.00,1,0
