(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0713SQ7VP,B0713SQ7VP,Middleton Foods Tikka Meat Glaze Marinade Seasoning Mix 2.5kg,POW08 - 003 Prime,19,0,0.09%,0.00%,21,0,0.08%,0.00%,90.48%,0.00%,1,0,5.26%,0.00%,£23.99,£0.00,1,0
B071YQBYWK,B071YQBYWK,Middleton Foods Pepper Steak Meat Glaze Marinade Seasoning Mix 2.5kg,POW10 - 001 Prime,22,0,0.11%,0.00%,29,0,0.11%,0.00%,82.76%,0.00%,1,0,4.55%,0.00%,£23.99,£0.00,1,0
B074JDZHMK,B074JDZHMK,"Mae Ploy Thai Green Curry Paste FLaNnO, 2 Pack (14 oz jar)",ORI25 - 008,6,0,0.03%,0.00%,6,0,0.02%,0.00%,50.00%,0.00%,1,0,16.67%,0.00%,£9.32,£0.00,1,0
B076JH269C,B076JH269C,Wrapmaster Baking Parchment Refill Rolls 450mm x 50m - 21C32 - 3 Pack,WRA06 - 004,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£31.19,£0.00,1,0
B076JKRS6W,B076JKRS6W,Lyle's Golden Syrup - Pack Size = 2x7.26kg,TATESY001 - 005 uk shipping,27,2,0.13%,0.33%,38,2,0.15%,0.23%,24.24%,50.00%,1,0,3.70%,0.00%,£42.30,£0.00,1,0
B076QKSQFC,B076QKSQFC,McDougalls Fish Batter Mix - 1x3.5kg,MCD05,7,0,0.03%,0.00%,9,0,0.03%,0.00%,55.56%,0.00%,1,0,14.29%,0.00%,£16.97,£0.00,1,0
B0772P3ZV2,B0772P3ZV2,Macphie - OTT Chocolate Dessert Topping Sauce 500g,MAC03A - 001,6,1,0.03%,0.16%,6,1,0.02%,0.12%,50.00%,0.00%,1,0,16.67%,0.00%,£7.60,£0.00,1,0
B077BF5Q12,B077BF5Q12,Kerrymaid UHT Whipping Cream - 12x1ltr,UHT03 - 001,22,1,0.11%,0.16%,29,1,0.11%,0.12%,29.63%,0.00%,1,0,4.55%,0.00%,£49.29,£0.00,1,0
B077BF5Q12,B077BF5Q12,Kerrymaid UHT Whipping Cream - 12x1ltr,UHT03 - 001 Prime,22,1,0.11%,0.16%,29,1,0.11%,0.12%,29.63%,0.00%,1,0,4.55%,0.00%,£49.35,£0.00,1,0
B077BJ882X,B077BJ882X,McDougalls Fish Batter Mix - 4x3.5kg,MCD05E,5,2,0.02%,0.33%,5,2,0.02%,0.23%,80.00%,50.00%,1,1,20.00%,50.00%,£52.89,£52.89,1,1
B077BT67GY,B077BT67GY,Essential Cuisine Premier Red Wine Jus - 1x1.2kg,JUS04,37,0,0.18%,0.00%,54,0,0.21%,0.00%,100.00%,0.00%,1,0,2.70%,0.00%,£38.99,£0.00,1,0
B077Q4RCD6,B077Q4RCD6,delisupplies 3 Rolls Wrapmaster 4500 Aluminium Foil Refill Rolls 90M x 45cm Great Value,WRA04 - 003,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,2,0,200.00%,0.00%,£104.86,£0.00,1,0
B077XXFJGV,B077XXFJGV,Essential Cuisine Mushroom Stock Mix - 1x700g,STO25,8,2,0.04%,0.33%,10,2,0.04%,0.23%,37.50%,100.00%,1,1,12.50%,50.00%,£28.34,£28.34,1,1
B079H32ZJ8,B079H32ZJ8,"Saver Bundle Callebaut, Milk Chocolate Chips (2 x 2.5kg Bundle)",CAL03P uk shipping,10,0,0.05%,0.00%,11,0,0.04%,0.00%,50.00%,0.00%,1,0,10.00%,0.00%,£73.90,£0.00,1,0
B079H3G32D,B079H3G32D,"Saver Bundle Callebaut, 70% Dark Chocolate Chips (2 x 2.5kg Bundle)",CAL01 - 014,25,0,0.12%,0.00%,29,0,0.11%,0.00%,53.85%,0.00%,5,0,20.00%,0.00%,£390.00,£0.00,1,0
B079Q7JM76,B079Q7JM76,"Centaur Foods Quality 100% French Hazelnut Oil 500ml Amazing for Cooking, Skincare and Hair",OIL18A - 001,3,0,0.01%,0.00%,8,0,0.03%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£13.50,£0.00,1,0
B079SWMPP1,B079SWMPP1,LA ESPAÑOLA - Extra Virgin Olive Oil Flavoured with White Truffle - 250 ml,TRU14 - 001 Prime,6,0,0.03%,0.00%,6,0,0.02%,0.00%,0.00%,0.00%,2,0,33.33%,0.00%,£15.88,£0.00,1,0
B079TVBXHY,B079TVBXHY,Cacao Barry - Cocoa Butter 1kg,BAK23A - 001,1,0,0.00%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£56.65,£0.00,1,0
B07CJS4BD6,B07CJS4BD6,Epicure Tinned Vegetables & Pulses (Haricot Beans 2 x 400g),BEA21 - 003,2,1,0.01%,0.16%,3,2,0.01%,0.23%,100.00%,100.00%,3,0,150.00%,0.00%,£21.45,£0.00,1,0
B07CX2X839,B07CX2X839,Milkybar White Chocolate Medium Bar - Pack of 40 x 25G,CHO25 - 001 Prime,24,2,0.12%,0.33%,36,2,0.14%,0.23%,3.13%,50.00%,1,1,4.17%,50.00%,£38.69,£38.69,1,1
B07GPSYNNF,B07GPSYNNF,Alpro SOYA Milk Alternative for Professionals Cartons - 12 x1 ltr,ALP01 - 010,45,5,0.22%,0.81%,62,8,0.24%,0.94%,0.00%,0.00%,1,0,2.22%,0.00%,£28.92,£0.00,1,0
B0CCSNS77R,B07GSJQ1VR,"Carte D'Or Crème Brulee Dessert Powder Mix, 1.25 kg (Pack of 1)",DES15 - 001 Prime,5,0,0.02%,0.00%,10,0,0.04%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£21.36,£0.00,1,0
B0CCSNS77R,B07GSJQ1VR,"Carte D'Or Crème Brulee Dessert Powder Mix, 1.25 kg (Pack of 1)",DES15 - 001,5,0,0.02%,0.00%,10,0,0.04%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£20.73,£0.00,1,0
B07H1HW13V,B07H1HW13V,Puro Balsamic Glaze 500ml,VIN04B,6,0,0.03%,0.00%,9,0,0.03%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£8.13,£0.00,1,0
B07HN9CWS4,B07HN9CWS4,Essential Cuisine Chicken Glace - 1x600g,GLA04 - 001,28,2,0.14%,0.33%,36,3,0.14%,0.35%,6.25%,0.00%,1,0,3.57%,0.00%,£29.99,£0.00,1,0
B07L3Z48WN,B07L3Z48WN,"Alfieri Marsala, 75cl",LIQ17B - 001,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£22.99,£0.00,1,0
B07LDG9T7D,B07LDG9T7D,"Taylors of Harrogate Classic Chai Tea, 20 Teabags (Pack of 6, Total 120 Teabags)",TAYLOR008 - 001,5,0,0.02%,0.00%,9,0,0.03%,0.00%,0.00%,0.00%,1,0,20.00%,0.00%,£19.73,£0.00,1,0
B07N5VCS85,B07N5VCS85,Essential Cuisine - Crème Anglaise Dessert Mix - 1.02kg,CUS10A,13,0,0.06%,0.00%,15,0,0.06%,0.00%,100.00%,0.00%,1,0,7.69%,0.00%,£25.24,£0.00,1,0
B07N88YRJT,B07N88YRJT,Essential Cuisine - Premier Jus - Veal Jus (Concentrated Base) 1kg,JUS01A - 001,42,3,0.20%,0.49%,54,3,0.21%,0.35%,47.06%,0.00%,1,0,2.38%,0.00%,£30.13,£0.00,1,0
B07NZNMCN4,B07NZNMCN4,Casalinga Vegan Green Pesto - 6x950g,PESTO003 - 002,1,1,0.00%,0.16%,1,1,0.00%,0.12%,100.00%,100.00%,1,1,100.00%,100.00%,£61.51,£61.51,1,1
B07PF7X2DP,B07PF7X2DP,"We Can Source It Ltd - Wrapmaster 3000 Cling Film – 30cm x 300m, 3 Rolls – Premium Kitchen Wrap for Professional Catering, Food Preservation, and Freezing – Compatible with Wrapmaster Dispensers",WRA01 - 003,36,7,0.18%,1.14%,46,12,0.18%,1.41%,2.50%,0.00%,1,0,2.78%,0.00%,£27.82,£0.00,1,0
B07PFQXZRD,B07PFQXZRD,Callebaut - Pure Pistachio Paste 1kg,COM01A - 001,46,0,0.22%,0.00%,61,0,0.23%,0.00%,54.10%,0.00%,1,0,2.17%,0.00%,£104.40,£0.00,1,0
B0FD4RX49B,B07QRFVC1W,"Two Farmers Crisps, Salt & Cider Vinegar Hand Cooked Crisps, Vegan and Vegetarian, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI71 - 001 Prime,82,4,0.40%,0.65%,91,4,0.35%,0.47%,87.80%,25.00%,1,0,1.22%,0.00%,£26.24,£0.00,1,0
B07RR273D4,B07RR273D4,Squid (Cuttlefish) Ink 90g,MED60A - 001,7,0,0.03%,0.00%,11,0,0.04%,0.00%,44.44%,0.00%,8,0,114.29%,0.00%,£67.04,£0.00,1,0
B0FD4RX49B,B07S1VDKT5,"Two Farmers Crisps, Hereford Hop Cheese & Onion Hand Cooked Crisps, Vegetarian, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI73 - 001 Prime,5,0,0.02%,0.00%,8,0,0.03%,0.00%,87.50%,0.00%,5,0,100.00%,0.00%,£118.00,£0.00,1,0
B0FD4RX49B,B07S2ZCS42,"Two Farmers Crisps, Hereford Beef Bullshot Hand Cooked Crisps, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI72 - 001 Prime,49,0,0.24%,0.00%,52,0,0.20%,0.00%,6.52%,0.00%,1,0,2.04%,0.00%,£25.99,£0.00,1,0
B0DTKNDTVK,B07VMMK2F8,"Rummo Casarecce No.88 - Artisan Italian Pasta, Ideal for Capturing Rich Sauces, 500g (Pack of 1)",RUMMO014 - 001,100,0,0.49%,0.00%,118,0,0.45%,0.00%,47.79%,0.00%,1,0,1.00%,0.00%,£6.80,£0.00,1,0
B07WGT8DJG,B07WGT8DJG,"Galets de chocolat VELVET - 2,5 KG",CAL04D - 002,5,0,0.02%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£37.79,£0.00,1,0
B07XZB5HN9,B07XZB5HN9,"Acquerello Aged Carnaroli Rice, 2 x 500g",RIC17A - 003,3,0,0.01%,0.00%,4,0,0.02%,0.00%,75.00%,0.00%,1,0,33.33%,0.00%,£20.15,£0.00,1,0
B0G2YVLWJD,B07Y4241JZ,Lazy Lemon Finest Lemon Juice 1 Litre,JUI01 - 002,10,0,0.05%,0.00%,20,0,0.08%,0.00%,0.00%,0.00%,2,0,20.00%,0.00%,£16.12,£0.00,1,0
B07YTXJCTG,B07YTXJCTG,Pasta Reggia Cannelloni - 12x250g,PAS12A - 012,10,0,0.05%,0.00%,11,0,0.04%,0.00%,50.00%,0.00%,1,0,10.00%,0.00%,£18.77,£0.00,1,0
B081TCNB2R,B081TCNB2R,Belazu Rose Harissa Paste - 130g (Pack of 6),SPI12AAAAA,8,0,0.04%,0.00%,8,0,0.03%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£28.47,£0.00,1,0
B082B5WKLQ,B082B5WKLQ,Tango Orange Soft Drink - 330 ml (Pack of 24),CAN28 - 003,"1,831",50,8.91%,8.13%,"2,366",70,9.05%,8.21%,0.00%,0.00%,1,0,0.05%,0.00%,£18.76,£0.00,1,0
B086GT5MF2,B086GT5MF2,El Avion Vintage Smoked Hot Paprika in Retro Tin (75g),SPIPAP04 - 001 Prime,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£7.82,£0.00,1,0
B086R35LS1,B086R35LS1,Dried Sultanas 3kg,DRISUL001 - 001,2,0,0.01%,0.00%,3,0,0.01%,0.00%,50.00%,0.00%,1,0,50.00%,0.00%,£18.14,£0.00,1,0
B0BGWW7M51,B086XM7511,"Coca Cola Diet Coke Glass, Pack of 24x330 ml",BOT21 - 001,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£39.42,£0.00,1,0
B0CLYMX2HP,B087BNFG87,"Cambrook Hickory Smoke Seasoned Almonds Vegan, 1 kg Bag",CAMBR008 - 001,33,0,0.16%,0.00%,42,0,0.16%,0.00%,3.03%,0.00%,1,0,3.03%,0.00%,£21.12,£0.00,1,0
B087V8L9LZ,B087V8L9LZ,Macphie - Premium Creme Brulee - UHT - Long Shelf Life (1 litres),MACPHI006 Prime,9,0,0.04%,0.00%,11,0,0.04%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£11.51,£0.00,1,0
B08LM9RPPZ,B08CBL1SRX,Tate & Lyle - Caster Sugar - Fine Crystals for Smooth Blending and Baking - Perfect for Sponge Cakes & Pastries - Available in Different Sizes - 6 x 2kg,TATECA001 - 001,14,1,0.07%,0.16%,15,1,0.06%,0.12%,100.00%,100.00%,1,0,7.14%,0.00%,£23.79,£0.00,1,0
B08GCTJRD5,B08GCTJRD5,Fentimans - Gently Sparkling Elderflower 275ml Glass Bottle - Pack of 24,FENTIM004 - 002,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£51.92,£0.00,1,0
B08GG9LPV7,B08GG9LPV7,Bonomi Savoiardi Lady Fingers - 15x400g,SWE07B - 002 Prime,3,0,0.01%,0.00%,4,0,0.02%,0.00%,50.00%,0.00%,3,0,100.00%,0.00%,£114.12,£0.00,1,0
B0C5ST2XLM,B08GGBZZ75,Dr Oetker Professional Baking Powder Gluten Free - 500g (Single),BAK06E - 001 Prime,17,0,0.08%,0.00%,20,0,0.08%,0.00%,52.63%,0.00%,1,0,5.88%,0.00%,£8.31,£0.00,1,0
B08TBTCP9T,B08LVFTKNJ,Old India Ground Fenugreek 500g,SPIFEN04 - 002 Prime,4,0,0.02%,0.00%,5,0,0.02%,0.00%,0.00%,0.00%,1,0,25.00%,0.00%,£8.25,£0.00,1,0
B08PZDT5MV,B08PZDT5MV,Essential Cuisine Wild Mushroom Glace 600g,GLA08,7,0,0.03%,0.00%,8,0,0.03%,0.00%,25.00%,0.00%,1,0,14.29%,0.00%,£35.47,£0.00,1,0
B08RJ8F3QP,B08RJ8F3QP,"Triple Lion Arrowroot Powder 550g – Gluten-Free Tapioca Starch Thickener, Vegan & Vegetarian, BRCGS Certified, Packed in the UK",BAK04C,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£8.31,£0.00,1,0
B093TH7PHQ,B08SRY6PZQ,Nestle Gofree Rice Pops 350g(Pack of 7),CER38 - 003,2,0,0.01%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£27.06,£0.00,1,0
B08TMMR32J,B08TMMR32J,Caperberries in Brine 1.58KG Lefktro,CAP03A,4,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£14.99,£0.00,1,0
B08TMQ77LL,B08TMQ77LL,Fire Roasted Sweet Red Peppers 2.65KG Lefktro,VEG10D,10,0,0.05%,0.00%,15,0,0.06%,0.00%,92.86%,0.00%,4,0,40.00%,0.00%,£61.44,£0.00,1,0
B08TR1N9FX,B08TR1N9FX,Spanish Red Wine Vinegar 5L,VIN12,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£10.99,£0.00,1,0
B08TRJRNWK,B08TRJRNWK,Gluten Free Large Crumb 1Kg - Suitable Panko Alternative,BRF03C,27,3,0.13%,0.49%,33,3,0.13%,0.35%,3.23%,0.00%,1,0,3.70%,0.00%,£10.99,£0.00,1,0
B08W1RH2JZ,B08W1RH2JZ,Whole Baby Pears in Light Syrup - Tinned 425g,FRU19,2,0,0.01%,0.00%,3,0,0.01%,0.00%,100.00%,0.00%,12,0,600.00%,0.00%,£81.24,£0.00,1,0
B08W2G1KG7,B08W2G1KG7,French White Wine Tarragon Vinegar 75cl - Centaur,VIN21,3,0,0.01%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£10.20,£0.00,1,0
B08W2GKPBD,B08W2GKPBD,Raspberry Vinegar 750ml,VIN13A Prime,10,0,0.05%,0.00%,10,0,0.04%,0.00%,90.00%,0.00%,1,0,10.00%,0.00%,£11.49,£0.00,1,0
B08W2JPB6C,B08W2JPB6C,Wild Rice 1Kg - Centaur Brand,RIC16,15,0,0.07%,0.00%,15,0,0.06%,0.00%,100.00%,0.00%,1,1,6.67%,0.00%,£20.41,£20.41,1,1
B08WHKR88F,B08WHKR88F,Tonka Beans 250g Centaur,KZ-ITK0-EINK,8,1,0.04%,0.16%,10,1,0.04%,0.12%,88.89%,100.00%,1,0,12.50%,0.00%,£27.29,£0.00,1,0
B0D157TLJV,B08YNKW16B,"Sarson's Malt Vinegar - Plastic Bottle, 300ml (Pack of 3)",VIN02F - 003,5,0,0.02%,0.00%,6,0,0.02%,0.00%,40.00%,0.00%,1,0,20.00%,0.00%,£8.78,£0.00,1,0
B08YNV2BPX,B08YNV2BPX,"Sarson's Malt Vinegar - Plastic Bottle, 300ml (Pack of 6)",VIN02F - 001,5,1,0.02%,0.16%,7,1,0.03%,0.12%,50.00%,0.00%,1,0,20.00%,0.00%,£12.88,£0.00,1,0
B08ZNTM8DH,B08ZNTM8DH,Callebaut N° 811 - Finest Belgian 54.5% Dark Chocolate Callets - 2.5kg,CAL02 - 004,40,3,0.19%,0.49%,51,3,0.19%,0.35%,0.00%,0.00%,1,0,2.50%,0.00%,£39.99,£0.00,1,0
B0922WKBVR,B0922WKBVR,Gold Leaf Gelatine 1KG,BAK09 - 001 Prime,8,0,0.04%,0.00%,9,0,0.03%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,£35.95,£0.00,1,0
B092MRBFVS,B092MRBFVS,Essential Cuisine #1 Chicken Gravy 1.5KG 20L,GRA17 - 001,9,1,0.04%,0.16%,9,1,0.03%,0.12%,88.89%,100.00%,1,0,11.11%,0.00%,£25.34,£0.00,1,0
B095KJ6ZKK,B095KJ6ZKK,"Naya Kelp – Hakodate Ma Konbu 1st Grade 500g | Premium Japanese Dried Kombu | Ideal for Authentic Dashi Broth, Soups, and Simmered Dishes",ORI51D - 001,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£35.20,£0.00,1,0
B098NZVNPW,B098NZVNPW,Monin Premium Passionfruit Syrup for Cocktails and Mocktails | Passionfruit Martini Flavouring Syrup | with Monin Pump,MONINS27 - 005 Prime,12,1,0.06%,0.16%,19,1,0.07%,0.12%,18.75%,0.00%,1,0,8.33%,0.00%,£19.13,£0.00,1,0
B09BFT4V49,B09BFT4V49,The Cake Decorating Co. British Icing Sugar 25kg,SUG08E - 001,4,0,0.02%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£40.79,£0.00,1,0
B09HZHGBFV,B09HZHGBFV,Merchant Gourmet Whole Chestnuts - 10x500g,NUT15E - 003,6,0,0.03%,0.00%,11,0,0.04%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£43.99,£0.00,1,0
B09HZHGBFV,B09HZHGBFV,Merchant Gourmet Whole Chestnuts - 10x500g,NUT15E - 004,6,0,0.03%,0.00%,11,0,0.04%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£44.99,£0.00,1,0
B0DX77HB2Q,B09MFVV2W1,"Rummo Gluten Free Elbow Pasta No.160 - Masterfully Made Italian Pasta, Perfect for Gourmet Creations, 400 g (Pack of 1)",RUMMO015 - 001 Prime,145,1,0.71%,0.16%,196,2,0.75%,0.23%,0.00%,0.00%,1,0,0.69%,0.00%,£8.35,£0.00,1,0
B09SHFYSH5,B09SHFYSH5,Centaur Toasted Fregola | Suitable for Vegans and Vegetarians,CER50-001,17,1,0.08%,0.16%,19,1,0.07%,0.12%,100.00%,100.00%,1,0,5.88%,0.00%,£11.44,£0.00,1,0
B09SPRW26T,B09SPRW26T,Pura Refined Vegetable Oil 5L,OIL07B - 002,89,3,0.43%,0.49%,108,3,0.41%,0.35%,0.00%,0.00%,1,1,1.12%,33.33%,£15.42,£15.42,1,1
B0B9LFZTRW,B09T3CTKLC,"Branston Original Pickle 2.55kg x 2 Pack – Chunky & Tangy Pickle, Catering Size, Ideal for Sandwiches & Foodservice",PIC01 - 005,3,1,0.01%,0.16%,3,1,0.01%,0.12%,66.67%,100.00%,1,0,33.33%,0.00%,£31.33,£0.00,1,0
B0B9LFZTRW,B09T3FY52B,"Branston Small Chunk Pickle 2.55kg x 2 Pack – Smooth Pickle with Small Chunks, Catering Size",PIC01C - 007,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,1,50.00%,0.00%,£30.75,£30.75,1,1
B09Z2WQSG4,B09Z2WQSG4,"Seggiano Raw Basil Pesto 1KG - Vegan, GMO Free, Gluten Free, Wheat Free, Raw, Vegetarian, and Suitable for Coeliacs - Product of Sicily & Great with Pasta",PES07C - 001 Prime,23,0,0.11%,0.00%,31,0,0.12%,0.00%,16.67%,0.00%,1,0,4.35%,0.00%,£25.99,£0.00,1,0
B0B4B4MBBR,B0B4B4MBBR,Lefktro Tahini 900g,DIP10E - 001 Prime,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£12.99,£0.00,1,0
B0B4BFBTGH,B0B4BFBTGH,Lion Honey & Mustard Dressing 2.27ltr,DRE05 - 001 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,£17.64,£0.00,1,0
B0B4DCWBR4,B0B4DCWBR4,Taylors Of Harrogate Earl Grey Tea (6x20BAG ),TAYLOR003 - 005,1,0,0.00%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,2,0,200.00%,0.00%,£35.90,£0.00,1,0
B0DPJF7N4F,B0B61D6XB1,"JACOB'S Mini Cheddars Original Grab Bag, 45 g (Pack of 30)",BAR28 - prime,21,2,0.10%,0.33%,23,2,0.09%,0.23%,0.00%,0.00%,1,0,4.76%,0.00%,£19.99,£0.00,1,0
B0B61H6SRM,B0B61H6SRM,"Centaur Piquillo Peppers 390g, Red",VEG20 - 001,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£9.68,£0.00,1,0
B0B9LFLBQR,B0B9LF2R58,Amarena Cherries 1st Quality – Brover – 2.75 kg | Premium Italian Style Cocktail & Dessert Cherries,FRU17A - 002,5,1,0.02%,0.16%,6,1,0.02%,0.12%,100.00%,100.00%,1,1,20.00%,100.00%,£38.93,£38.93,1,1
B0BGM4NMNF,B0BGM4NMNF,Cooks & Co Green Peppercorns in Brine 1kg,PEP07G - 001 Prime,31,3,0.15%,0.49%,37,4,0.14%,0.47%,5.71%,0.00%,1,0,3.23%,0.00%,£15.79,£0.00,1,0
B0BLW2232P,B0BLW2232P,Centaur Tonka Beans 50g,SPI56A - 001 Prime,29,2,0.14%,0.33%,36,3,0.14%,0.35%,100.00%,100.00%,1,1,3.45%,50.00%,£11.99,£11.99,1,1
B0BNFFMVP9,B0BNFH1THD,OATLY! Oat Drink Barista Edition 1L x 6,ALP31 - 005,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,£17.52,£0.00,1,0
B0BNFDBF3R,B0BNFTSW2F,Kerrymaid Double UHT 1L x 12,UHT03B - 003 Prime,5,0,0.02%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£49.74,£0.00,1,0
B0BQRRFJHX,B0BQRRFJHX,Meadowchurn Aerosol Cream 1 x 500g,UHT05 - 001,5,0,0.02%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,£9.88,£0.00,1,0
B0BQRRFJHX,B0BQRRFJHX,Meadowchurn Aerosol Cream 1 x 500g,UHT05 - 001 One,5,0,0.02%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,2,2,40.00%,0.00%,£21.10,£21.10,1,1
B0BRXLVG48,B0BQRT9SP5,Jude's | Flat White Coffee Milkshake | 250ml x 12 Cans,JUD82 - 001 Prime,4,0,0.02%,0.00%,4,0,0.02%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,£22.45,£0.00,1,0
B0BRXLVG48,B0BQRVGYNZ,Jude's | Chocolate Milkshake | 250ml x 12 Cans,JUD81 - 001 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,£22.45,£0.00,1,0
B0BQWRRYJS,B0BQWRRYJS,Triple Lion Mango Chutney 2.8kg,CHU00C - 001,3,0,0.01%,0.00%,3,0,0.01%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,£12.49,£0.00,1,0
B0BQZ3GQTF,B0BQZ3GQTF,Centaur Dijon Mustard 1kg,MUSTAR03 - 001 One Day,1,0,0.00%,0.00%,5,0,0.02%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,£15.24,£0.00,1,0
B0BRKZCXTG,B0BRKZ5LHQ,Macphie Brandy Sauce 1000g x 1,MACPHI003 - 003 One,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£8.35,£0.00,1,0
B0BS6S6QXP,B0BS6S6QXP,Lion Tartare Sauce 2.27litres,LIO10 - 001,5,0,0.02%,0.00%,7,0,0.03%,0.00%,100.00%,0.00%,3,0,60.00%,0.00%,£44.07,£0.00,1,0
B0BSNQJSG6,B0BSNQJSG6,BAREBELLS Salted Peanut Caramel 12 Pack 55g,BARE002 - 003,15,1,0.07%,0.16%,17,1,0.06%,0.12%,62.50%,0.00%,1,0,6.67%,0.00%,£28.12,£0.00,1,0
B0BSNQJSG6,B0BSNQJSG6,BAREBELLS Salted Peanut Caramel 12 Pack 55g,BARE002 - 003 One Day,15,1,0.07%,0.16%,17,1,0.06%,0.12%,62.50%,0.00%,1,1,6.67%,100.00%,£28.79,£28.79,1,1
B0BT513HLC,B0BT513HLC,Menz & Gasser Strawberry Jam Portions 100 x 20g,JAM03C - 001,6,0,0.03%,0.00%,6,0,0.02%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,£15.09,£0.00,1,0
B0C1BZFX4M,B0C1BZFX4M,Parkers Dried Apple Rings 1kg,DRI15 - 001,2,0,0.01%,0.00%,2,0,0.01%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,£15.52,£0.00,1,0
B0C4FGTNRB,B0C4FGTNRB,Roquito® Sliced Sweet Chilli Peppers – 3kg,MED33F - 001 Prime,12,0,0.06%,0.00%,17,0,0.06%,0.00%,86.67%,0.00%,1,0,8.33%,0.00%,£14.27,£0.00,1,0
B0C5418F7F,B0C5418F7F,Seasoners Traditional Pickled Onions 2.25kg,PIC05A - 001,28,1,0.14%,0.16%,37,1,0.14%,0.12%,100.00%,0.00%,1,0,3.57%,0.00%,£13.99,£0.00,1,0
B0G545C8FS,B0C77T5DNB,Ebara Sukiyaki Sauce - Seasoning for Hot Pot 240ml,ORI94 - 001 uk shipping,12,0,0.06%,0.00%,16,0,0.06%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,£4.29,£0.00,1,0
B0CB1RQVNP,B0CB1RQVNP,Fresher's No Added Sugar Orange Drink 5ltr,COR34A - 001,2,0,0.01%,0.00%,2,0,0.01%,0.00%,50.00%,0.00%,1,0,50.00%,0.00%,£13.99,£0.00,1,0
